"obs"	"leverage"	"rstudent"	"color"	"fct_color"	"txt"
"757"	757	0.01220448574073	-0.106603125235466	"normal"	"normal"	NA
"758"	758	0.0133262157062974	-0.11678429125028	"normal"	"normal"	NA
"759"	759	0.0144093452565529	-0.0919973880827844	"normal"	"normal"	NA
"760"	760	0.0127977745699305	-0.0543443129568099	"normal"	"normal"	NA
"761"	761	0.0138421543047406	-0.019411010703421	"normal"	"normal"	NA
"762"	762	0.0134366379653227	-0.026857012974723	"normal"	"normal"	NA
"763"	763	0.0129743894915695	-0.237187804616332	"normal"	"normal"	NA
"764"	764	0.0127140115537037	-0.294187761904764	"normal"	"normal"	NA
"765"	765	0.0129517278013973	-0.397656702164861	"normal"	"normal"	NA
"766"	766	0.0129707945626834	-0.493115567532874	"normal"	"normal"	NA
"767"	767	0.0139287676618388	-0.266328591379773	"normal"	"normal"	NA
"768"	768	0.0141424142805024	-0.247738198571485	"normal"	"normal"	NA
"769"	769	0.0140819239945213	-0.227404353563474	"normal"	"normal"	NA
"770"	770	0.0148881263595543	-0.154354837579801	"normal"	"normal"	NA
"771"	771	0.0147839647969893	-0.133969629711183	"normal"	"normal"	NA
"772"	772	0.0144432463892981	-0.00838041907318083	"normal"	"normal"	NA
"773"	773	0.0144338586483228	-0.068298405418792	"normal"	"normal"	NA
"774"	774	0.0145534083233912	0.121034162941644	"normal"	"normal"	NA
"775"	775	0.0207072407803737	0.599897932523826	"normal"	"normal"	NA
"776"	776	0.0155022081142507	0.0585532488855272	"normal"	"normal"	NA
"777"	777	0.0158290795617351	0.0140522188458117	"normal"	"normal"	NA
"778"	778	0.0179529373571176	0.137471658818488	"normal"	"normal"	NA
"779"	779	0.0172749354403504	0.0729274785127248	"normal"	"normal"	NA
"780"	780	0.0167351935696871	-0.178268967649123	"normal"	"normal"	NA
"781"	781	0.015970660052598	-0.104569997782502	"normal"	"normal"	NA
"782"	782	0.0157497889678538	0.177877882594682	"normal"	"normal"	NA
"783"	783	0.0168574444679105	0.378033642127178	"normal"	"normal"	NA
"784"	784	0.0155845325564547	-0.189192864368532	"normal"	"normal"	NA
"785"	785	0.0164873757699416	-0.0375031727915836	"normal"	"normal"	NA
"786"	786	0.0166048823968311	0.182606245614274	"normal"	"normal"	NA
"787"	787	0.0175024035092232	-0.306290333284605	"normal"	"normal"	NA
"788"	788	0.0172859245692973	-0.164906819974504	"normal"	"normal"	NA
"789"	789	0.0171834702337449	-0.109245099999023	"normal"	"normal"	NA
"790"	790	0.0174232253493824	-0.314042555127424	"normal"	"normal"	NA
"791"	791	0.0122290966417262	0.206881361859352	"normal"	"normal"	NA
"792"	792	0.0142123133150414	0.486819432811045	"normal"	"normal"	NA
"793"	793	0.0130130104225564	0.439576026539857	"normal"	"normal"	NA
"794"	794	0.0151368791276847	0.804829284277807	"normal"	"normal"	NA
"795"	795	0.0147761049525466	0.660801716405416	"normal"	"normal"	NA
"796"	796	0.0162354286997288	0.537957501243866	"normal"	"normal"	NA
"797"	797	0.0185715850994995	0.887757012670071	"normal"	"normal"	NA
"798"	798	0.0174682411085881	0.702790256765678	"normal"	"normal"	NA
"799"	799	0.0189552835391025	0.852859983637716	"normal"	"normal"	NA
"800"	800	0.0199279117658125	0.558876328587601	"normal"	"normal"	NA
"801"	801	0.016421856406855	0.438973818624142	"normal"	"normal"	NA
"802"	802	0.0156662638586987	0.710673769951872	"normal"	"normal"	NA
"803"	803	0.0152946608981796	1.06801431337436	"normal"	"normal"	NA
"804"	804	0.0127474865566	0.469790117387022	"normal"	"normal"	NA
"805"	805	0.0127595643616393	0.17797823870979	"normal"	"normal"	NA
"806"	806	0.0154069243406429	0.248302310384747	"normal"	"normal"	NA
"807"	807	0.0146121013545952	0.268189076449948	"normal"	"normal"	NA
"808"	808	0.0153327024975881	0.230630470012761	"normal"	"normal"	NA
"809"	809	0.0143104163874201	0.0819358636078421	"normal"	"normal"	NA
"810"	810	0.0138563209326364	0.195850046929064	"normal"	"normal"	NA
"811"	811	0.0133861355192393	0.23980487165076	"normal"	"normal"	NA
"812"	812	0.0131964577570264	0.213261531869274	"normal"	"normal"	NA
"813"	813	0.0140541695171647	-0.0176115707868422	"normal"	"normal"	NA
"814"	814	0.0140064781008461	-0.116506012482641	"normal"	"normal"	NA
"815"	815	0.0124505668717558	0.137784611256032	"normal"	"normal"	NA
"816"	816	0.011572813488537	0.343029090771995	"normal"	"normal"	NA
"817"	817	0.0108463359224801	0.46191837301177	"normal"	"normal"	NA
"818"	818	0.010564799757056	0.152169306471073	"normal"	"normal"	NA
"819"	819	0.01165443586475	-0.169633865373721	"normal"	"normal"	NA
"820"	820	0.0132611452176485	-0.494534205200074	"normal"	"normal"	NA
"821"	821	0.0138829647748335	-0.107253379111986	"normal"	"normal"	NA
"822"	822	0.0141788824753607	-0.0942429912957986	"normal"	"normal"	NA
"823"	823	0.0184891111792071	-0.0870961623517764	"normal"	"normal"	NA
"824"	824	0.0157958947515388	-0.831569354230614	"normal"	"normal"	NA
"825"	825	0.019420714066425	-0.766281260673662	"normal"	"normal"	NA
"826"	826	0.0152905128013697	-0.547592400094348	"normal"	"normal"	NA
"827"	827	0.0195012593585584	-0.531536279222187	"normal"	"normal"	NA
"828"	828	0.0154733580696151	-0.228919495662586	"normal"	"normal"	NA
"829"	829	0.0114055808036033	0.293500931780635	"normal"	"normal"	NA
"830"	830	0.0127704290629067	0.266312775512977	"normal"	"normal"	NA
"831"	831	0.0135332759804268	0.294226596988696	"normal"	"normal"	NA
"832"	832	0.014325106315404	0.319441837035565	"normal"	"normal"	NA
"833"	833	0.0173006647891853	0.471368577118262	"normal"	"normal"	NA
"834"	834	0.0132756578205833	0.249789881052455	"normal"	"normal"	NA
"835"	835	0.014683529637618	-0.369171942010614	"normal"	"normal"	NA
"836"	836	0.0109602322764777	-0.305479035754824	"normal"	"normal"	NA
"837"	837	0.0113124353653632	-0.60080765245583	"normal"	"normal"	NA
"838"	838	0.0122166252929965	-0.717622135061013	"normal"	"normal"	NA
"839"	839	0.0134354980293837	-0.51600603151465	"normal"	"normal"	NA
"840"	840	0.0149625681747517	-0.294378043567186	"normal"	"normal"	NA
"841"	841	0.0142340780265553	0.0585698475787143	"normal"	"normal"	NA
"842"	842	0.0180893039157068	0.00333602620333863	"normal"	"normal"	NA
"843"	843	0.0128794180822069	0.101062473959686	"normal"	"normal"	NA
"844"	844	0.0127535976377386	0.220653703039599	"normal"	"normal"	NA
"845"	845	0.0133830695117485	0.357052441531472	"normal"	"normal"	NA
"846"	846	0.0132883129985713	0.394916604644562	"normal"	"normal"	NA
"847"	847	0.0136763742439781	-0.628527969603779	"normal"	"normal"	NA
"848"	848	0.0177781247264723	-1.04731812074192	"normal"	"normal"	NA
"849"	849	0.0148436919481849	-0.748231930149454	"normal"	"normal"	NA
"850"	850	0.0145296750311661	-0.39130763497849	"normal"	"normal"	NA
"851"	851	0.0149997039206715	-0.643703824029521	"normal"	"normal"	NA
"852"	852	0.0178616556233687	-0.861678217318175	"normal"	"normal"	NA
"853"	853	0.0158504018336648	-0.564367070894327	"normal"	"normal"	NA
"854"	854	0.0155873289795544	-0.691267997466573	"normal"	"normal"	NA
"855"	855	0.0163151403447367	-0.552829820755918	"normal"	"normal"	NA
"856"	856	0.0157621837632531	-0.540371933725387	"normal"	"normal"	NA
"857"	857	0.0179985402736803	-0.550113841372588	"normal"	"normal"	NA
"858"	858	0.0184240594726486	-0.53380843862594	"normal"	"normal"	NA
"859"	859	0.0223491358302282	-1.27703002941245	"normal"	"normal"	NA
"860"	860	0.0180176398931132	-0.626961163668569	"normal"	"normal"	NA
"861"	861	0.0172782091157132	-0.0392949306837	"normal"	"normal"	NA
"862"	862	0.0341347390189339	1.31897601937694	"leverage"	"leverage"	862
"863"	863	0.110713012157031	-2.0294396909976	"outlier & leverage"	"outlier & leverage"	863
"864"	864	0.0163192966043943	-0.573160688542835	"normal"	"normal"	NA
"865"	865	0.0167027304724467	-0.215257095599657	"normal"	"normal"	NA
"866"	866	0.0178454442916773	-1.13839043565513	"normal"	"normal"	NA
"867"	867	0.0106523906605674	-0.743447497167925	"normal"	"normal"	NA
"868"	868	0.011377215090428	-0.834211965739799	"normal"	"normal"	NA
"869"	869	0.0104939669251343	-0.534497126080092	"normal"	"normal"	NA
"870"	870	0.012248083692587	-0.408288459364443	"normal"	"normal"	NA
"871"	871	0.0103789499675537	-0.664814175771462	"normal"	"normal"	NA
"872"	872	0.0125690017868182	-1.02077468055558	"normal"	"normal"	NA
"873"	873	0.0214185936597011	-0.535426527851125	"normal"	"normal"	NA
"874"	874	0.0548103147755209	-0.00688576549957408	"leverage"	"leverage"	874
"875"	875	0.0388672615526639	-0.354611947152656	"leverage"	"leverage"	875
"876"	876	0.017705033428044	-0.734457659187496	"normal"	"normal"	NA
"877"	877	0.0299164145704948	-0.234672832102675	"normal"	"normal"	NA
"878"	878	0.011329756007114	-0.859090825286046	"normal"	"normal"	NA
"879"	879	0.0117772552865722	-1.62066686737929	"normal"	"normal"	NA
"880"	880	0.0192222870598189	-1.52736135080875	"normal"	"normal"	NA
"881"	881	0.055940772487673	-0.434463899660673	"leverage"	"leverage"	881
"882"	882	0.0424717496680708	-0.609775010094019	"leverage"	"leverage"	882
"883"	883	0.0154906642598852	-0.715424667931133	"normal"	"normal"	NA
"884"	884	0.0126610095260698	-1.45201622486608	"normal"	"normal"	NA
"885"	885	0.0179190827280345	-1.53228325661778	"normal"	"normal"	NA
"886"	886	0.0128394588712838	-1.87003432518239	"normal"	"normal"	NA
"887"	887	0.0154217698267522	-1.86667181021951	"normal"	"normal"	NA
"888"	888	0.014390298383808	-1.63440242866468	"normal"	"normal"	NA
"889"	889	0.0129651632120408	-1.26130992612584	"normal"	"normal"	NA
"890"	890	0.0121123779528659	-1.58169397714305	"normal"	"normal"	NA
"891"	891	0.0139384314405985	-1.71665895723325	"normal"	"normal"	NA
"892"	892	0.0160260571225657	-1.70553818822892	"normal"	"normal"	NA
"893"	893	0.0143914169547709	-0.791215529751282	"normal"	"normal"	NA
"894"	894	0.0121084040381551	-0.285823145611305	"normal"	"normal"	NA
"895"	895	0.0120300922954325	0.0529779585863722	"normal"	"normal"	NA
"896"	896	0.00974300288517891	0.0865247202409216	"normal"	"normal"	NA
"897"	897	0.0115980169089364	-0.0842278986396368	"normal"	"normal"	NA
"898"	898	0.0146899092966553	0.110526321968547	"normal"	"normal"	NA
"899"	899	0.0105872767769724	0.20311708348006	"normal"	"normal"	NA
"900"	900	0.010764861149364	0.351321286975343	"normal"	"normal"	NA
"901"	901	0.0111856197842802	0.265135828029845	"normal"	"normal"	NA
"902"	902	0.0121098287172998	-0.0300627084548507	"normal"	"normal"	NA
"903"	903	0.00901821401043898	0.324564649106119	"normal"	"normal"	NA
"904"	904	0.0096639592480013	0.325315610152115	"normal"	"normal"	NA
"905"	905	0.0125147915230664	0.187730620731144	"normal"	"normal"	NA
"906"	906	0.00935995682738983	0.264398882097146	"normal"	"normal"	NA
"907"	907	0.00928186635813428	0.307876172508534	"normal"	"normal"	NA
"908"	908	0.00854347722726217	-0.0859630135442254	"normal"	"normal"	NA
"909"	909	0.00842389643736478	-0.191947903144302	"normal"	"normal"	NA
"910"	910	0.0092650217360009	0.449420632440425	"normal"	"normal"	NA
"911"	911	0.00867501068482908	0.470731206483234	"normal"	"normal"	NA
"912"	912	0.00778869995293026	0.337681539810396	"normal"	"normal"	NA
"913"	913	0.00687657611088252	0.502113564839437	"normal"	"normal"	NA
"914"	914	0.00803529701174507	0.721615533549219	"normal"	"normal"	NA
"915"	915	0.0108770526288759	1.18352850882736	"normal"	"normal"	NA
"916"	916	0.00982998216997646	1.00701613232857	"normal"	"normal"	NA
"917"	917	0.00771062837766672	0.221856731068934	"normal"	"normal"	NA
"918"	918	0.00751779917860675	0.200875406493637	"normal"	"normal"	NA
"919"	919	0.00933173221588406	0.260757079552009	"normal"	"normal"	NA
"920"	920	0.00980063801065186	0.101266974732871	"normal"	"normal"	NA
"921"	921	0.00877262795484789	0.187242811820997	"normal"	"normal"	NA
"922"	922	0.00834050713178872	0.568359505821354	"normal"	"normal"	NA
"923"	923	0.0079227630548814	0.738089187794422	"normal"	"normal"	NA
"924"	924	0.00872073882381622	0.527677131038606	"normal"	"normal"	NA
"925"	925	0.00791583466955702	0.530550488863754	"normal"	"normal"	NA
"926"	926	0.00940714558795598	0.622482823372192	"normal"	"normal"	NA
"927"	927	0.00836285166170059	0.676423709697552	"normal"	"normal"	NA
"928"	928	0.00860607966651268	0.661483876084653	"normal"	"normal"	NA
"929"	929	0.00784902291719897	0.814906814234916	"normal"	"normal"	NA
"930"	930	0.00789749677526001	0.87661545411277	"normal"	"normal"	NA
"931"	931	0.00713871862891064	0.561797716365049	"normal"	"normal"	NA
"932"	932	0.00928052287122763	0.408343468040401	"normal"	"normal"	NA
"933"	933	0.00851771292150649	0.623828915639469	"normal"	"normal"	NA
"934"	934	0.0108298385384202	1.1754175863595	"normal"	"normal"	NA
"935"	935	0.00805679296464557	0.7673516324049	"normal"	"normal"	NA
"936"	936	0.00831530858250895	0.915533635392294	"normal"	"normal"	NA
"937"	937	0.00848750849917766	0.793098207947203	"normal"	"normal"	NA
"938"	938	0.0103917219274684	0.454498053932633	"normal"	"normal"	NA
"939"	939	0.0128989273653584	0.582641844916352	"normal"	"normal"	NA
"940"	940	0.00829308848983792	0.572728778981467	"normal"	"normal"	NA
"941"	941	0.00878377250790941	0.634972338409331	"normal"	"normal"	NA
"942"	942	0.00733981138857294	0.646922483557971	"normal"	"normal"	NA
"943"	943	0.00698742818451968	0.603615606288956	"normal"	"normal"	NA
"944"	944	0.00667315894645825	0.556028600448971	"normal"	"normal"	NA
"945"	945	0.00693260075600484	0.569690624484858	"normal"	"normal"	NA
"946"	946	0.00761911270424261	0.564324943977619	"normal"	"normal"	NA
"947"	947	0.0067896684652888	0.547678130402196	"normal"	"normal"	NA
"948"	948	0.0115928415520068	1.04425567766487	"normal"	"normal"	NA
"949"	949	0.0182125088457701	1.45143580142683	"normal"	"normal"	NA
"950"	950	0.00775606044242792	0.949249831226844	"normal"	"normal"	NA
"951"	951	0.00671734305644129	0.653430067077137	"normal"	"normal"	NA
"952"	952	0.0067428348331488	0.609168181902303	"normal"	"normal"	NA
"953"	953	0.00707322167580379	0.600623422729307	"normal"	"normal"	NA
"954"	954	0.00660921798886537	0.747854935673263	"normal"	"normal"	NA
"955"	955	0.00964896893345125	0.572030907634717	"normal"	"normal"	NA
"956"	956	0.00837940355011273	0.739613526170608	"normal"	"normal"	NA
"957"	957	0.00738697948817556	0.710069964848065	"normal"	"normal"	NA
"958"	958	0.00713269306115739	0.617853926187074	"normal"	"normal"	NA
"959"	959	0.00711888289829812	0.58816967900175	"normal"	"normal"	NA
"960"	960	0.00685267332342889	0.745109354523607	"normal"	"normal"	NA
"961"	961	0.00747032115084955	0.873871916449709	"normal"	"normal"	NA
"962"	962	0.00657771964029268	0.580016106874346	"normal"	"normal"	NA
"963"	963	0.00706676652923082	0.410475281744771	"normal"	"normal"	NA
"964"	964	0.00775630234789526	0.293982541971093	"normal"	"normal"	NA
"965"	965	0.00689792047429627	0.700078026819222	"normal"	"normal"	NA
"966"	966	0.00732197865745355	1.22628186300184	"normal"	"normal"	NA
"967"	967	0.00827092537306174	1.08102172886959	"normal"	"normal"	NA
"968"	968	0.0108585091100093	0.202508365236248	"normal"	"normal"	NA
"969"	969	0.00910651313053789	-0.00131065991203176	"normal"	"normal"	NA
"970"	970	0.00767631611963693	-0.391262612534254	"normal"	"normal"	NA
"971"	971	0.00731911371904067	-0.440412541982322	"normal"	"normal"	NA
"972"	972	0.00791152608511678	-0.571268412818554	"normal"	"normal"	NA
"973"	973	0.00879745316060532	-0.534134635745119	"normal"	"normal"	NA
"974"	974	0.00950733182197018	-0.502268565850302	"normal"	"normal"	NA
"975"	975	0.0105376204436173	-0.590723709468614	"normal"	"normal"	NA
"976"	976	0.0163872224883661	-0.321499545187564	"normal"	"normal"	NA
"977"	977	0.0110475532243409	0.132169439955325	"normal"	"normal"	NA
"978"	978	0.0133265775039231	0.980036801831867	"normal"	"normal"	NA
"979"	979	0.00965981067497718	0.0215123144126	"normal"	"normal"	NA
"980"	980	0.00992813333939816	0.359079635149355	"normal"	"normal"	NA
"981"	981	0.0100486492801467	0.403695108495876	"normal"	"normal"	NA
"982"	982	0.00955745636903815	0.184321574251523	"normal"	"normal"	NA
"983"	983	0.00912404121314969	0.0682373552846417	"normal"	"normal"	NA
"984"	984	0.00826699197739995	0.467179453831997	"normal"	"normal"	NA
"985"	985	0.00861158079081628	0.358678175493369	"normal"	"normal"	NA
"986"	986	0.0103932653758035	0.437157677119309	"normal"	"normal"	NA
"987"	987	0.00894334298468949	0.137461836046684	"normal"	"normal"	NA
"988"	988	0.00966274884630924	0.327473574718067	"normal"	"normal"	NA
"989"	989	0.00936902372025577	0.364207312883635	"normal"	"normal"	NA
"990"	990	0.00847054544414477	0.278572518681165	"normal"	"normal"	NA
"991"	991	0.0100062605188909	-0.402023604575637	"normal"	"normal"	NA
"992"	992	0.0103120213645318	-0.561289362816252	"normal"	"normal"	NA
"993"	993	0.00907031108188675	-0.00766427680985965	"normal"	"normal"	NA
"994"	994	0.0110407802302707	0.175704931532415	"normal"	"normal"	NA
"995"	995	0.0132592055490796	-0.920119423315567	"normal"	"normal"	NA
"996"	996	0.00824496143337329	-0.354625031752194	"normal"	"normal"	NA
"997"	997	0.0123792555242735	-1.26131229109753	"normal"	"normal"	NA
"998"	998	0.0129287834477563	-1.51574106392923	"normal"	"normal"	NA
"999"	999	0.0153802739716782	-1.09966527549481	"normal"	"normal"	NA
"1000"	1000	0.0127716737537581	-0.185181325735976	"normal"	"normal"	NA
"1001"	1001	0.00740344256170744	-0.195658741203843	"normal"	"normal"	NA
"1002"	1002	0.00887787104867971	-0.789914396015585	"normal"	"normal"	NA
"1003"	1003	0.012239230265661	-0.462911127527787	"normal"	"normal"	NA
"1004"	1004	0.00949679122872454	0.272226518342588	"normal"	"normal"	NA
"1005"	1005	0.0083806451665495	0.0883158499105417	"normal"	"normal"	NA
"1006"	1006	0.00788307711956659	0.530016249737802	"normal"	"normal"	NA
"1007"	1007	0.00744747084028425	0.480532408549619	"normal"	"normal"	NA
"1008"	1008	0.0112696818248785	-0.102401307069604	"normal"	"normal"	NA
"1009"	1009	0.00710494128427764	0.0707515352856924	"normal"	"normal"	NA
"1010"	1010	0.00763557842940552	0.325475521135322	"normal"	"normal"	NA
"1011"	1011	0.0108265733474923	0.084500711034684	"normal"	"normal"	NA
"1012"	1012	0.00905629696000989	0.00268418165837639	"normal"	"normal"	NA
"1013"	1013	0.00690651685120865	0.282296673827598	"normal"	"normal"	NA
"1014"	1014	0.00938305193818563	0.344652272388865	"normal"	"normal"	NA
"1015"	1015	0.00748286791363174	0.286544004288652	"normal"	"normal"	NA
"1016"	1016	0.00799061570487643	0.456015900912039	"normal"	"normal"	NA
"1017"	1017	0.0100931537812451	-0.622619213967774	"normal"	"normal"	NA
"1018"	1018	0.0163347116799362	-1.42603481794527	"normal"	"normal"	NA
"1019"	1019	0.0150103737939077	-1.12983998203754	"normal"	"normal"	NA
"1020"	1020	0.0155092806910967	-1.24734355075717	"normal"	"normal"	NA
"1021"	1021	0.01379492868857	-1.35488960212408	"normal"	"normal"	NA
"1022"	1022	0.0132189612863292	-1.30187005079917	"normal"	"normal"	NA
"1023"	1023	0.0108139832378483	-1.2113793451145	"normal"	"normal"	NA
"1024"	1024	0.00845076182393781	0.169008237895798	"normal"	"normal"	NA
"1025"	1025	0.00846573711140992	0.785467797333718	"normal"	"normal"	NA
"1026"	1026	0.00970058676421583	0.882565482842107	"normal"	"normal"	NA
"1027"	1027	0.0119628843214915	0.827363854458079	"normal"	"normal"	NA
"1028"	1028	0.0109690145088871	0.698114502502347	"normal"	"normal"	NA
"1029"	1029	0.0098980322860597	0.670220252709962	"normal"	"normal"	NA
"1030"	1030	0.00960081623505142	0.0881504759147766	"normal"	"normal"	NA
"1031"	1031	0.00847579890333341	0.181872708455957	"normal"	"normal"	NA
"1032"	1032	0.00825712894626189	0.318640327792621	"normal"	"normal"	NA
"1033"	1033	0.00811550183741601	0.0300169955083534	"normal"	"normal"	NA
"1034"	1034	0.00856231594727072	0.0993734493919097	"normal"	"normal"	NA
"1035"	1035	0.0119104332963809	0.494954553687584	"normal"	"normal"	NA
"1036"	1036	0.0118239032330627	0.471993473672733	"normal"	"normal"	NA
"1037"	1037	0.009827291572334	0.0353435597856032	"normal"	"normal"	NA
"1038"	1038	0.01193395454007	-0.160527061714314	"normal"	"normal"	NA
"1039"	1039	0.00982224515492885	0.00373590232545529	"normal"	"normal"	NA
"1040"	1040	0.0120406930885345	0.113590972997589	"normal"	"normal"	NA
"1041"	1041	0.0136110502080546	-0.128498100618336	"normal"	"normal"	NA
"1042"	1042	0.00972536483181813	-0.0400492897182182	"normal"	"normal"	NA
"1043"	1043	0.0117748855477476	-0.750224778171702	"normal"	"normal"	NA
"1044"	1044	0.0125008959429484	-1.12868687578009	"normal"	"normal"	NA
"1045"	1045	0.0146416174470139	-1.17776152453795	"normal"	"normal"	NA
"1046"	1046	0.0165309530476745	-1.62111958625414	"normal"	"normal"	NA
"1047"	1047	0.0144204946092854	-0.823127164647597	"normal"	"normal"	NA
"1048"	1048	0.0135020053348088	-0.317688746132289	"normal"	"normal"	NA
"1049"	1049	0.0140555865217945	-0.161021133801714	"normal"	"normal"	NA
"1050"	1050	0.0442614844560101	3.1790628143475	"outlier & leverage"	"outlier & leverage"	1050
"1051"	1051	0.0163193124391001	-0.802280835720065	"normal"	"normal"	NA
"1052"	1052	0.0187493746043323	0.0827451161554432	"normal"	"normal"	NA
"1053"	1053	0.0472254203612235	1.61334290393398	"leverage"	"leverage"	1053
"1054"	1054	0.0476941918579244	1.75950621912122	"leverage"	"leverage"	1054
"1055"	1055	0.0498043005579426	1.08134856381289	"leverage"	"leverage"	1055
"1056"	1056	0.0388975899077128	1.14304634130719	"leverage"	"leverage"	1056
"1057"	1057	0.0237426388754305	1.27483735873067	"normal"	"normal"	NA
"1058"	1058	0.0167461395629934	0.562773698797365	"normal"	"normal"	NA
"1059"	1059	0.0107743350469402	-0.783654828825256	"normal"	"normal"	NA
"1060"	1060	0.00961418457333752	-0.18670688038001	"normal"	"normal"	NA
"1061"	1061	0.00836386315302261	-0.0743492307671741	"normal"	"normal"	NA
"1062"	1062	0.00771863706447793	-0.0390874322696106	"normal"	"normal"	NA
"1063"	1063	0.00944170234375196	0.0729306052418951	"normal"	"normal"	NA
"1064"	1064	0.00840006467903369	-0.140998004454579	"normal"	"normal"	NA
"1065"	1065	0.00804267154525375	-0.397493530971165	"normal"	"normal"	NA
"1066"	1066	0.0116455733449004	-0.990735080870271	"normal"	"normal"	NA
"1067"	1067	0.0106617550362313	-0.816213947546295	"normal"	"normal"	NA
"1068"	1068	0.00963843946449172	-0.152407064890005	"normal"	"normal"	NA
"1069"	1069	0.0115781182683941	-0.456117389876312	"normal"	"normal"	NA
"1070"	1070	0.0090089708687879	-0.37778115517829	"normal"	"normal"	NA
"1071"	1071	0.0102640868409197	-0.604183983703099	"normal"	"normal"	NA
"1072"	1072	0.00945581324993944	-0.564962480715231	"normal"	"normal"	NA
"1073"	1073	0.00935574543439842	-0.611182025862692	"normal"	"normal"	NA
"1074"	1074	0.00900848521294871	-0.413197540691033	"normal"	"normal"	NA
"1075"	1075	0.00741892294326919	-0.137328078658832	"normal"	"normal"	NA
"1076"	1076	0.00748423942566884	-0.00742641937043817	"normal"	"normal"	NA
"1077"	1077	0.00735716510531399	0.0193301635290049	"normal"	"normal"	NA
"1078"	1078	0.0077423574790263	0.10264700109646	"normal"	"normal"	NA
"1079"	1079	0.00780556486149538	-0.0203769527167092	"normal"	"normal"	NA
"1080"	1080	0.0107215228789528	-0.355348209675959	"normal"	"normal"	NA
"1081"	1081	0.00908149868820832	-0.452781646545482	"normal"	"normal"	NA
"1082"	1082	0.0083856002875266	-0.208170673153773	"normal"	"normal"	NA
"1083"	1083	0.00911026849199839	0.120933347088468	"normal"	"normal"	NA
"1084"	1084	0.0101438208124698	-1.34480220379664	"normal"	"normal"	NA
"1085"	1085	0.0109861843252212	-1.21706006277101	"normal"	"normal"	NA
"1086"	1086	0.00970104183409822	-1.22889023531689	"normal"	"normal"	NA
"1087"	1087	0.00974369640731494	-1.31831419030786	"normal"	"normal"	NA
"1088"	1088	0.0117419505523434	-1.69630513367206	"normal"	"normal"	NA
"1089"	1089	0.0106551202945627	-1.61183545444445	"normal"	"normal"	NA
"1090"	1090	0.0105727076736621	-1.60221003402083	"normal"	"normal"	NA
"1091"	1091	0.0113708246632326	-1.36751253957836	"normal"	"normal"	NA
"1092"	1092	0.0128010400674873	-0.63061783066894	"normal"	"normal"	NA
"1093"	1093	0.0113849268264334	-0.834997041456736	"normal"	"normal"	NA
"1094"	1094	0.0101453611212845	-0.741759050809646	"normal"	"normal"	NA
"1095"	1095	0.00918150257072432	-0.802744743634449	"normal"	"normal"	NA
"1096"	1096	0.00906613658982998	-0.848642123433543	"normal"	"normal"	NA
"1097"	1097	0.0092305833749853	-0.941416655050918	"normal"	"normal"	NA
"1098"	1098	0.0102004071081969	-0.826038987464246	"normal"	"normal"	NA
"1099"	1099	0.014037301603242	0.0517289688297545	"normal"	"normal"	NA
"1100"	1100	0.00990672598485605	-0.155717119286393	"normal"	"normal"	NA
"1101"	1101	0.00799949775997305	-0.47882473610402	"normal"	"normal"	NA
"1102"	1102	0.00811522253209966	-0.403690376029374	"normal"	"normal"	NA
"1103"	1103	0.00862748947839018	-0.474958805955056	"normal"	"normal"	NA
"1104"	1104	0.010001681234211	-0.273158312233275	"normal"	"normal"	NA
"1105"	1105	0.0115557974423658	-0.19805279473511	"normal"	"normal"	NA
"1106"	1106	0.0203312667838433	-0.100308991109818	"normal"	"normal"	NA
"1107"	1107	0.0129985658173142	-0.500206209939617	"normal"	"normal"	NA
"1108"	1108	0.00777382641477197	-0.283048415448309	"normal"	"normal"	NA
"1109"	1109	0.010887010592944	-0.327461496309828	"normal"	"normal"	NA
"1110"	1110	0.0125162583985884	-0.290962079459796	"normal"	"normal"	NA
"1111"	1111	0.00943885389408791	-0.297621905934588	"normal"	"normal"	NA
"1112"	1112	0.00960475058737882	-0.237043100473451	"normal"	"normal"	NA
"1113"	1113	0.00841153612525933	-0.439037114989998	"normal"	"normal"	NA
"1114"	1114	0.00978861915380716	-0.212591684476197	"normal"	"normal"	NA
"1115"	1115	0.0124275836748943	0.165619275701705	"normal"	"normal"	NA
"1116"	1116	0.0106673786262761	0.418804823993465	"normal"	"normal"	NA
"1117"	1117	0.00758522419436627	-0.206198801696648	"normal"	"normal"	NA
"1118"	1118	0.00791564113953517	-0.231466192178996	"normal"	"normal"	NA
"1119"	1119	0.0106004259216685	-0.556492185959069	"normal"	"normal"	NA
"1120"	1120	0.0112005504962529	-0.615139467343123	"normal"	"normal"	NA
"1121"	1121	0.00814205348830571	-0.579260797616297	"normal"	"normal"	NA
"1122"	1122	0.00909934855044594	-0.707712172277556	"normal"	"normal"	NA
"1123"	1123	0.0137515910575502	-0.928231578219164	"normal"	"normal"	NA
"1124"	1124	0.00994717713416935	-1.11212991270665	"normal"	"normal"	NA
"1125"	1125	0.0120066246598689	-0.0671897063689897	"normal"	"normal"	NA
"1126"	1126	0.0109047432334399	0.0663077581610078	"normal"	"normal"	NA
"1127"	1127	0.0101332131214165	-0.208000951012698	"normal"	"normal"	NA
"1128"	1128	0.010885049478557	-0.199324533438503	"normal"	"normal"	NA
"1129"	1129	0.01172138646627	-0.547350956475686	"normal"	"normal"	NA
