DepRate,D1,D2,D3,D4,D5,D6,D7,D8,KerFeed,ReactordP,ClayOP
9.7482,0,0,0,1,0,0,0,0,0.188885516,-0.106170831,0.440460172
10.1799,0,0,0,1,0,0,0,0,0.290849133,-0.101365753,0.439953854
10.413,0,0,0,1,0,0,0,0,0.345229728,-0.093090341,0.439801959
11.337,0,0,0,1,0,0,0,0,0.566150898,-0.037031099,0.342183972
10.6732,0,0,0,1,0,0,0,0,0.409806686,-0.01300571,0.302438059
10.9,0,0,0,1,0,0,0,0,0.460788494,-0.067463259,0.388157588
11.2333,0,0,0,1,0,0,0,0,0.538960601,-0.08668357,0.38937275
10.4875,0,0,0,1,0,0,0,0,0.365622452,-0.095225931,0.390638543
10.0331,0,0,0,1,0,0,0,0,0.25686126,-0.101098804,0.38906896
9.8523,0,0,0,1,0,0,0,0,0.216075814,-0.103768292,0.389575277
9.5809,0,0,0,1,0,0,0,0,0.151498856,-0.114179294,0.389271487
9.5025,0,0,0,1,0,0,0,0,0.131106133,-0.130997066,0.38967654
10.0809,0,0,0,1,0,0,0,0,0.267057622,-0.137670785,0.388714537
9.9224,0,0,0,1,0,0,0,0,0.229670963,-0.139806376,0.389524645
10.1122,0,0,0,1,0,0,0,0,0.277253984,-0.13233181,0.389625909
10.0543,0,0,0,1,0,0,0,0,0.263658835,-0.133399605,0.389727172
9.8943,0,0,0,1,0,0,0,0,0.222873388,-0.146480095,0.389423382
9.44,0,0,0,1,0,0,0,0,0.117510984,-0.175043613,0.389220855
9.2212,0,0,0,1,0,0,0,0,0.066529176,-0.192395283,0.38937275
8.9303,0,0,0,1,0,0,0,0,-0.001446569,-0.209480005,0.389271487
8.875,0,0,0,1,0,0,0,0,-0.015041718,-0.21268339,0.389474013
8.7698,0,0,0,1,0,0,0,0,-0.042232016,-0.219357109,0.389423382
8.3115,0,0,0,1,0,0,0,0,-0.14759442,-0.235640984,0.388765169
8.5689,0,0,0,1,0,0,0,0,-0.08641625,-0.23217065,0.389423382
8.3565,0,0,0,1,0,0,0,0,-0.137398058,-0.248721474,0.388106957
10.9371,0,0,0,1,0,0,0,0,0.470984856,-0.160895328,0.32142496
12.9184,0,0,0,1,0,0,0,0,0.936618706,-0.077607312,0.288666227
13.6376,0,0,0,1,0,0,0,0,1.106558068,-0.027687892,0.288311805
13.3011,0,0,0,1,0,0,0,0,1.028385962,-0.039967536,0.350133154
11.9072,0,0,0,1,0,0,0,0,0.6987036,-0.115247089,0.52673665
11.411,0,0,0,1,0,0,0,0,0.583144835,-0.202539337,0.895892639
11.9497,0,0,0,1,0,0,0,0,0.708899962,-0.171840228,0.89563948
12.1089,0,0,0,1,0,0,0,0,0.746286622,-0.121653859,0.89563948
11.8714,0,0,0,1,0,0,0,0,0.691906026,-0.123522501,0.895943271
13.8965,0,0,0,1,0,0,0,0,1.167736238,0.111125468,0.451042205
14.972,0,0,0,1,0,0,0,0,1.42264528,0.179464353,0.311653035
15.1374,0,0,0,1,0,0,0,0,1.46003194,0.203222794,0.288311805
15.2071,0,0,0,1,0,0,0,0,1.477025876,0.218171925,0.288109278
12.1532,0,0,0,1,0,0,0,0,0.756482983,0.001943421,0.254692332
9.9218,0,0,0,1,0,0,0,0,0.229670963,-0.222293546,0.885918187
14.3645,0,0,0,1,0,0,0,0,1.279896217,-0.024217558,0.488509689
15.0482,0,0,0,1,0,0,0,0,1.439639216,0.016892552,0.44010575
9.0251,0,0,0,1,0,0,0,0,0.018946154,-0.025285353,0.695947913
1.2085,0,0,0,0,1,0,0,0,-1.813000162,-0.740441108,-2.743415295
6.3657,0,0,0,0,1,0,0,0,-0.558847675,-0.289030738,0.081734321
6.7531,0,0,0,0,1,0,0,0,-0.463681632,-0.216153724,0.085683596
6.9652,0,0,0,0,1,0,0,0,-0.412699824,-0.207077466,0.085481069
9.0028,0,0,0,0,1,0,0,0,0.083523112,-0.226030828,0.085987387
9.7511,0,0,0,0,1,0,0,0,0.263658835,-0.247119781,0.08578486
9.6382,0,0,0,0,1,0,0,0,0.236468537,-0.267140939,0.085632965
9.7802,0,0,0,0,1,0,0,0,0.270456409,-0.267407888,0.08578486
9.5305,0,0,0,0,1,0,0,0,0.209278239,-0.23217065,0.112062731
8.2374,0,0,0,0,1,0,0,0,-0.103410186,-0.128861476,0.334336053
8.1819,0,0,0,0,1,0,0,0,-0.117005335,-0.116314884,0.11231589
7.897,0,0,0,0,1,0,0,0,-0.188379867,-0.137403837,0.225629715
8.458,0,0,0,0,1,0,0,0,-0.04902959,-0.110175062,0.237528173
9.0006,0,0,0,0,1,0,0,0,0.080124325,-0.145946197,0.237578805
8.461,0,0,0,0,1,0,0,0,-0.04902959,-0.106170831,0.237021856
8.4921,0,0,0,0,1,0,0,0,-0.042232016,-0.101098804,0.237477541
8.3367,0,0,0,0,1,0,0,0,-0.079618675,-0.094958982,0.237325646
8.164,0,0,0,0,1,0,0,0,-0.120404122,-0.102433548,0.274489341
8.2674,0,0,0,0,1,0,0,0,-0.096612611,-0.103234394,0.288362436
8.0134,0,0,0,0,1,0,0,0,-0.157790782,-0.114446242,0.288109278
7.6101,0,0,0,0,1,0,0,0,-0.256355611,-0.132865708,0.288210541
8.649,0,0,0,0,1,0,0,0,-0.004845356,-0.092022546,0.288311805
8.9569,0,0,0,0,1,0,0,0,0.069927963,-0.071200542,0.288413068
9.2078,0,0,0,0,1,0,0,0,0.131106133,-0.059187847,0.289273808
9.1828,0,0,0,0,1,0,0,0,0.127707346,-0.064793771,0.288058646
9.0107,0,0,0,0,1,0,0,0,0.083523112,-0.070132747,0.288159909
9.0201,0,0,0,0,1,0,0,0,0.086921899,-0.080543749,0.288261173
8.7161,0,0,0,0,1,0,0,0,0.01214858,-0.148348736,0.288159909
8.8966,0,0,0,0,1,0,0,0,0.056332814,-0.177446152,0.288261173
9.507,0,0,0,0,1,0,0,0,0.205879452,0.020896784,0.288261173
9.2327,0,0,0,0,1,0,0,0,0.137903707,-0.009268427,0.287754855
9.5844,0,0,0,0,1,0,0,0,0.222873388,-0.023950609,0.288109278
10.1338,0,0,0,0,1,0,0,0,0.358824877,-0.044238716,0.288818122
10.1027,0,0,0,0,1,0,0,0,0.348628516,-0.050912435,0.2884637
9.3881,0,0,0,0,1,0,0,0,0.175290367,-0.041302279,0.288210541
8.9928,0,0,0,0,1,0,0,0,0.080124325,0.001676473,0.288261173
9.159,0,0,0,0,1,0,0,0,0.120909771,-0.029823482,0.288210541
9.1818,0,0,0,0,1,0,0,0,0.124308559,-0.075204773,0.288362436
9.1,0,0,0,0,1,0,0,0,0.107314622,-0.097361521,0.288261173
9.1506,0,0,0,0,1,0,0,0,0.117510984,-0.121119962,0.288362436
9.0461,0,0,0,0,1,0,0,0,0.093719473,-0.143810607,0.288919385
9.881,0,0,0,0,1,0,0,0,0.297646707,-0.124323347,0.288868754
10.4875,0,0,0,0,1,0,0,0,0.443794558,-0.103768292,0.289172544
10.2747,0,0,0,0,1,0,0,0,0.39281275,-0.097361521,0.288261173
10.178,0,0,0,0,1,0,0,0,0.369021239,-0.095225931,0.288058646
10.3466,0,0,0,0,1,0,0,0,0.409806686,-0.086416622,0.288362436
10.2648,0,0,0,0,1,0,0,0,0.389413962,-0.106971677,0.285932113
10.0473,0,0,0,0,1,0,0,0,0.335033367,-0.123255552,0.287957382
9.8368,0,0,0,0,1,0,0,0,0.284051558,-0.120319115,0.288210541
9.856,0,0,0,0,1,0,0,0,0.290849133,-0.131530964,0.287906751
9.7893,0,0,0,0,1,0,0,0,0.273855197,-0.136336042,0.288008014
9.6898,0,0,0,0,1,0,0,0,0.250063686,-0.148615685,0.288311805
10.2098,0,0,0,0,1,0,0,0,0.375818814,-0.129395374,0.288210541
10.7984,0,0,0,0,1,0,0,0,0.518567877,-0.137403837,0.345728193
11.4626,0,0,0,0,1,0,0,0,0.681709664,-0.073069183,0.204313754
11.1224,0,0,0,0,1,0,0,0,0.596739983,-0.116314884,0.24502167
10.9875,0,0,0,0,1,0,0,0,0.566150898,-0.134734349,0.240971131
9.9642,0,0,0,0,1,0,0,0,0.314640643,-0.129395374,0.267147739
9.5228,0,0,0,0,1,0,0,0,0.209278239,-0.153153814,0.287451065
8.4229,0,0,0,0,1,0,0,0,-0.059225952,-0.152352968,0.28760296
8.4615,0,0,0,0,1,0,0,0,-0.04902959,-0.110975908,0.288210541
8.2849,0,0,0,0,1,0,0,0,-0.093213824,-0.11284455,0.288159909
8.1111,0,0,0,0,1,0,0,0,-0.133999271,-0.090687802,0.288159909
7.6078,0,0,0,0,1,0,0,0,-0.256355611,-0.052247179,0.288008014
7.7522,0,0,0,0,1,0,0,0,-0.222367739,-0.031692124,0.288210541
7.9077,0,0,0,0,1,0,0,0,-0.184981079,-0.025819251,0.288109278
7.5792,0,0,0,0,1,0,0,0,-0.263153186,-0.052514128,0.288058646
7.6025,0,0,0,0,1,0,0,0,-0.259754398,-0.071734439,0.287957382
7.4819,0,0,0,0,1,0,0,0,-0.286944696,-0.174509716,0.288210541
8.0882,0,0,0,0,1,0,0,0,-0.140796845,-0.196132566,0.288564963
8.8748,0,0,0,0,1,0,0,0,0.049535239,-0.18652241,0.288210541
9.4017,0,0,0,0,1,0,0,0,0.178689154,-0.187323257,0.288666227
10.1173,0,0,0,0,1,0,0,0,0.352027303,-0.167302099,0.28876749
10.7113,0,0,0,0,1,0,0,0,0.498175154,-0.178780896,0.290387706
11.2215,0,0,0,0,1,0,0,0,0.623930281,-0.218823211,0.373119963
11.5021,0,0,0,0,1,0,0,0,0.691906026,-0.204407978,0.288210541
11.6779,0,0,0,0,1,0,0,0,0.732691473,-0.205742722,0.294286349
12.2193,0,0,0,0,1,0,0,0,0.865244175,-0.189458847,0.289729493
12.2408,0,0,0,0,1,0,0,0,0.868642962,-0.182518179,0.299045733
11.9944,0,0,0,0,1,0,0,0,0.810863579,-0.23430624,0.31646305
11.8619,0,0,0,0,1,0,0,0,0.776875707,-0.216153724,0.28876749
12.0937,0,0,0,0,1,0,0,0,0.83465509,-0.22789947,0.290387706
11.8459,0,0,0,0,1,0,0,0,0.773476919,-0.250056218,0.286235903
8.8748,0,0,0,0,1,0,0,0,0.049535239,-0.299975638,0.288311805
8.7096,0,0,0,0,1,0,0,0,0.01214858,-0.306382408,0.287906751
8.4954,0,0,0,0,1,0,0,0,-0.042232016,-0.321331539,0.287906751
7.8864,0,0,0,0,1,0,0,0,-0.188379867,-0.342687441,0.287856119
7.9074,0,0,0,0,1,0,0,0,-0.184981079,-0.362975547,0.288109278
8.0465,0,0,0,0,1,0,0,0,-0.150993207,-0.32773831,0.288008014
8.7477,0,0,0,0,1,0,0,0,0.018946154,-0.350695904,0.289020649
10.6611,0,0,0,0,1,0,0,0,0.484580005,-0.344289133,0.289121912
11.6146,0,0,0,0,1,0,0,0,0.719096324,-0.308517998,0.288058646
11.8293,0,0,0,0,1,0,0,0,0.770078132,-0.28636125,0.288210541
11.8204,0,0,0,0,1,0,0,0,0.766679345,-0.295971406,0.288109278
10.9718,0,0,0,0,1,0,0,0,0.562752111,-0.328539156,0.288159909
10.9822,0,0,0,0,1,0,0,0,0.562752111,-0.314390871,0.288818122
11.2605,0,0,0,0,1,0,0,0,0.630727856,-0.306115459,0.288261173
11.1131,0,0,0,0,1,0,0,0,0.596739983,-0.271412119,0.288261173
10.3155,0,0,0,0,1,0,0,0,0.403009111,-0.294102765,0.288058646
10.0101,0,0,0,0,1,0,0,0,0.328235792,-0.322933232,0.288159909
10.0082,0,0,0,0,1,0,0,0,0.328235792,-0.324801873,0.288362436
12.8748,0,0,0,0,1,0,0,0,1.024987174,-0.26687399,0.288666227
13.092,0,0,0,0,1,0,0,0,1.075968983,-0.216420673,0.288210541
11.5105,0,0,0,0,1,0,0,0,0.691906026,-0.2647384,0.288058646
11.0422,0,0,0,0,1,0,0,0,0.579746047,-0.239378267,0.287856119
11.1949,0,0,0,0,1,0,0,0,0.617132707,-0.294636662,0.288008014
11.3806,0,0,0,0,1,0,0,0,0.661316941,-0.304780715,0.288008014
10.9916,0,0,0,0,1,0,0,0,0.566150898,-0.303979869,0.288261173
11.0486,0,0,0,0,1,0,0,0,0.579746047,-0.32773831,0.287957382
11.038,0,0,0,0,1,0,0,0,0.57634726,-0.303979869,0.288058646
11.7944,0,0,0,0,1,0,0,0,0.763280558,-0.279153634,0.288514331
11.6416,0,0,0,0,1,0,0,0,0.725893898,-0.268208734,0.288261173
12.1041,0,0,0,0,1,0,0,0,0.838053877,-0.268742632,0.289121912
13.3151,0,0,0,0,1,0,0,0,1.130349579,-0.216420673,0.240566077
12.3258,0,0,0,0,1,0,0,0,0.892434472,-0.241780806,0.188516653
10.8831,0,0,0,0,1,0,0,0,0.538960601,-0.316526461,0.186288856
6.4672,0,0,0,0,1,0,0,0,-0.535056164,-0.402217017,-0.352635344
7.2044,0,0,0,0,0,1,0,0,-0.167987143,-0.204941875,0.615797874
13.0988,0,0,0,0,0,1,0,0,1.419246493,-0.005798093,0.218642536
14.1067,0,0,0,0,0,1,0,0,1.691149471,0.044655225,0.376005972
8.9522,0,0,0,0,0,1,0,0,0.301045494,-0.212950339,0.531293507
9.5917,0,0,0,0,0,1,0,0,0.474383643,-0.186255462,0.541875539
9.4163,0,0,0,0,0,1,0,0,0.426800622,-0.231102855,0.5410148
9.6157,0,0,0,0,0,1,0,0,0.481181218,-0.239912164,0.541419854
9.8291,0,0,0,0,0,1,0,0,0.538960601,-0.237242677,0.541166695
9.6474,0,0,0,0,0,1,0,0,0.487978792,-0.241246908,0.542533752
9.6996,0,0,0,0,0,1,0,0,0.504972728,-0.244717242,0.540862905
10.0555,0,0,0,0,0,1,0,0,0.600138771,-0.22789947,0.54131859
10.4975,0,0,0,0,0,1,0,0,0.719096324,-0.21268339,0.541723644
10.5819,0,0,0,0,0,1,0,0,0.742887834,-0.223895238,0.540812273
10.5169,0,0,0,0,0,1,0,0,0.722495111,-0.251124013,0.541419854
11.1982,0,0,0,0,0,1,0,0,0.906029621,-0.209480005,0.541470485
12.4017,0,0,0,0,0,1,0,0,1.232313195,-0.167835996,0.541723644
13.3442,0,0,0,0,0,1,0,0,1.48382345,-0.122187757,0.541267959
13.5435,0,0,0,0,0,1,0,0,1.538204046,-0.101098804,0.508610489
13.6832,0,0,0,0,0,1,0,0,1.575590706,-0.103234394,0.439852591
12.5,0,0,0,0,0,1,0,0,1.256104706,-0.193463078,0.439801959
13.241,0,0,0,0,0,1,0,0,1.456633153,-0.164632611,0.437422268
14.2355,0,0,0,0,0,1,0,0,1.725137344,-0.129128425,0.439903223
14.0125,0,0,0,0,0,1,0,0,1.663959174,-0.17130633,0.372512382
13.7875,0,0,0,0,0,1,0,0,1.606179791,-0.185454615,0.338589119
13.6394,0,0,0,0,0,1,0,0,1.565394344,-0.171573279,0.338589119
13.7149,0,0,0,0,0,1,0,0,1.585787067,-0.189191898,0.338892909
13.5441,0,0,0,0,0,1,0,0,1.538204046,-0.206009671,0.338842277
14.0029,0,0,0,0,0,1,0,0,1.663959174,-0.171573279,0.292007921
14.1448,0,0,0,0,0,1,0,0,1.701345833,-0.151552121,0.289071281
13.5577,0,0,0,0,0,1,0,0,1.541602833,-0.187857154,0.198845527
12.1981,0,0,0,0,0,1,0,0,1.1779326,-0.263403656,0.181377578
11.1178,0,0,0,0,0,1,0,0,0.885636898,-0.286895148,0.237578805
10.3596,0,0,0,0,0,1,0,0,0.681709664,-0.360039111,0.237072488
9.7706,0,0,0,0,0,1,0,0,0.521966664,-0.386733988,0.237123119
8.8747,0,0,0,0,0,1,0,0,0.280652771,-0.436386459,0.237325646
8.7723,0,0,0,0,0,1,0,0,0.253462473,-0.479365211,0.237275014
8.7133,0,0,0,0,0,1,0,0,0.236468537,-0.47536098,0.237528173
8.668,0,0,0,0,0,1,0,0,0.226272175,-0.472157594,0.2377307
8.15,0,0,0,0,0,1,0,0,0.086921899,-0.509530422,0.237173751
8.6694,0,0,0,0,0,1,0,0,0.226272175,-0.514068551,0.237376278
9.4364,0,0,0,0,0,1,0,0,0.433598196,-0.467352516,0.238085122
10.2232,0,0,0,0,0,1,0,0,0.644323005,-0.407822941,0.2377307
10.7168,0,0,0,0,0,1,0,0,0.776875707,-0.366445881,0.237173751
10.6431,0,0,0,0,0,1,0,0,0.756482983,-0.378191627,0.237680068
10.589,0,0,0,0,0,1,0,0,0.742887834,-0.385666193,0.237477541
10.8366,0,0,0,0,0,1,0,0,0.810863579,-0.374721293,0.236920592
9.6779,0,0,0,0,0,1,0,0,0.498175154,-0.414229711,0.237376278
9.7975,0,0,0,0,0,1,0,0,0.528764239,-0.420636482,0.237680068
9.9819,0,0,0,0,0,1,0,0,0.579746047,-0.414229711,0.23742691
10.0763,0,0,0,0,0,1,0,0,0.603537558,-0.42757715,0.237882595
10.1922,0,0,0,0,0,1,0,0,0.63752543,-0.421170379,0.237629437
10.1506,0,0,0,0,0,1,0,0,0.623930281,-0.407822941,0.237578805
10.4061,0,0,0,0,0,1,0,0,0.695304813,-0.369916215,0.237275014
10.7738,0,0,0,0,0,1,0,0,0.793869643,-0.376056037,0.237275014
11.0601,0,0,0,0,0,1,0,0,0.868642962,-0.338950158,0.237376278
10.6435,0,0,0,0,0,1,0,0,0.756482983,-0.389670424,0.237325646
10.9163,0,0,0,0,0,1,0,0,0.831256302,-0.397678887,0.237680068
10.5712,0,0,0,0,0,1,0,0,0.739489047,-0.384598398,0.236464907
7.3492,0,0,0,0,0,1,0,0,-0.130600484,-0.509797371,0.238237017
8.1392,0,0,0,0,0,1,0,0,0.083523112,-0.486572828,0.2377307
7.6735,0,0,0,0,0,1,0,0,-0.042232016,-0.507394832,0.237578805
7.3308,0,0,0,0,0,1,0,0,-0.133999271,-0.525547348,0.237528173
7.3173,0,0,0,0,0,1,0,0,-0.137398058,-0.530886324,0.237629437
8.4111,0,0,0,0,0,1,0,0,0.154897644,-0.485771982,0.23803449
9.415,0,0,0,0,0,1,0,0,0.426800622,-0.43184833,0.237021856
9.5632,0,0,0,0,0,1,0,0,0.467586069,-0.383797551,0.237528173
9.5951,0,0,0,0,0,1,0,0,0.474383643,-0.362975547,0.23742691
9.5892,0,0,0,0,0,1,0,0,0.474383643,-0.388602629,0.237781332
10.121,0,0,0,0,0,1,0,0,0.617132707,-0.382195859,0.237528173
10.2277,0,0,0,0,0,1,0,0,0.644323005,-0.364043342,0.237781332
10.2756,0,0,0,0,0,1,0,0,0.657918154,-0.377123832,0.237882595
10.2262,0,0,0,0,0,1,0,0,0.644323005,-0.391272117,0.237477541
10.0962,0,0,0,0,0,1,0,0,0.610335132,-0.391272117,0.237477541
10.2295,0,0,0,0,0,1,0,0,0.647721792,-0.385399244,0.237680068
10.5679,0,0,0,0,0,1,0,0,0.73609026,-0.378458576,0.237325646
10.5732,0,0,0,0,0,1,0,0,0.739489047,-0.385132295,0.237072488
10.4394,0,0,0,0,0,1,0,0,0.702102388,-0.38620009,0.237173751
10.1984,0,0,0,0,0,1,0,0,0.63752543,-0.391272117,0.237680068
9.5392,0,0,0,0,0,1,0,0,0.460788494,-0.412628019,0.237224383
9.3919,0,0,0,0,0,1,0,0,0.420003047,-0.419034789,0.237376278
9.557,0,0,0,0,0,1,0,0,0.464187281,-0.397411939,0.237983859
9.6344,0,0,0,0,0,1,0,0,0.484580005,-0.393407707,0.237528173
9.5659,0,0,0,0,0,1,0,0,0.467586069,-0.40355176,0.237781332
9.6411,0,0,0,0,0,1,0,0,0.487978792,-0.405420402,0.237680068
9.8579,0,0,0,0,0,1,0,0,0.545758175,-0.412094121,0.237528173
8.8848,0,0,0,0,0,1,0,0,0.284051558,-0.420636482,0.237224383
8.6338,0,0,0,0,0,1,0,0,0.216075814,-0.425708508,0.237528173
8.7475,0,0,0,0,0,1,0,0,0.246664899,-0.436920357,0.237831964
9.2787,0,0,0,0,0,1,0,0,0.389413962,-0.424106816,0.2377307
9.3641,0,0,0,0,0,1,0,0,0.413205473,-0.416899199,0.237275014
8.8874,0,0,0,0,0,1,0,0,0.284051558,-0.416899199,0.236819329
8.542,0,0,0,0,0,1,0,0,0.192284303,-0.435852562,0.237578805
9.165,0,0,0,0,0,1,0,0,0.358824877,-0.39928058,0.237882595
9.903,0,0,0,0,0,1,0,0,0.559353324,-0.365111138,0.237680068
10.2134,0,0,0,0,0,1,0,0,0.640924217,-0.349094211,0.237528173
10.4042,0,0,0,0,0,1,0,0,0.691906026,-0.317594256,0.236920592
9.3438,0,0,0,0,0,1,0,0,0.406407899,-0.364844189,0.236920592
8.592,0,0,0,0,0,1,0,0,0.205879452,-0.404619555,0.237882595
10.497,0,0,0,0,0,1,0,0,0.719096324,-0.32560272,0.237578805
10.8997,0,0,0,0,0,1,0,0,0.827857515,-0.295437509,0.237933227
11.3127,0,0,0,0,0,1,0,0,0.936618706,-0.270077375,0.237376278
10.4775,0,0,0,0,0,1,0,0,0.712298749,-0.314924769,0.237275014
9.8687,0,0,0,0,0,1,0,0,0.549156962,-0.308517998,0.23742691
10.2261,0,0,0,0,0,1,0,0,0.644323005,-0.302111228,0.211402197
11.3329,0,0,0,0,0,1,0,0,0.943416281,-0.228967265,0.394385292
10.0375,0,0,0,0,0,1,0,0,0.593341196,-0.333878131,0.540508483
10.0405,0,0,0,0,0,1,0,0,0.596739983,-0.323734078,0.540812273
9.5042,0,0,0,0,0,1,0,0,0.450592133,-0.36244165,0.541369222
9.9817,0,0,0,0,0,1,0,0,0.579746047,-0.338149312,0.541166695
9.7837,0,0,0,0,0,1,0,0,0.525365452,-0.351229801,0.541116063
9.5934,0,0,0,0,0,1,0,0,0.474383643,-0.363776394,0.541470485
10.1409,0,0,0,0,0,1,0,0,0.623930281,-0.345890826,0.505825743
10.8071,0,0,0,0,0,1,0,0,0.800667217,-0.307450203,0.389524645
10.4519,0,0,0,0,0,1,0,0,0.705501175,-0.325335771,0.389119591
9.0241,0,0,0,0,0,1,0,0,0.321438218,-0.3840645,0.393119498
7.3632,0,0,0,0,0,1,0,0,-0.127201696,-0.444661871,0.38906896
7.3338,0,0,0,0,0,1,0,0,-0.133999271,-0.448399154,0.389322118
7.4442,0,0,0,0,0,1,0,0,-0.103410186,-0.434784766,0.389018328
7.8335,0,0,0,0,0,1,0,0,0.001952218,-0.424106816,0.389575277
8.007,0,0,0,0,0,1,0,0,0.046136452,-0.420102584,0.389625909
8.2392,0,0,0,0,0,1,0,0,0.11071341,-0.416899199,0.389271487
8.5919,0,0,0,0,0,1,0,0,0.205879452,-0.391806015,0.389474013
8.9257,0,0,0,0,0,1,0,0,0.29424792,-0.369649267,0.389828436
8.5158,0,0,0,0,0,1,0,0,0.185486729,-0.37979332,0.389220855
8.4266,0,0,0,0,0,1,0,0,0.161695218,-0.399013631,0.389271487
8.4056,0,0,0,0,0,1,0,0,0.154897644,-0.406755146,0.388714537
7.6991,0,0,0,0,0,1,0,0,-0.035434441,-0.433450023,0.388866433
6.1975,0,0,0,0,0,1,0,0,-0.439890122,-0.491644855,0.389575277
5.9777,0,0,0,0,0,1,0,0,-0.497669505,-0.503924498,0.389575277
6.8209,0,0,0,0,0,1,0,0,-0.273349547,-0.46655167,0.389777804
7.5808,0,0,0,0,0,1,0,0,-0.066023526,-0.435318664,0.388866433
12.9753,0,0,0,0,0,1,0,0,1.385258621,-0.123255552,0.292818029
10.6647,0,0,0,0,0,1,0,0,0.763280558,-0.268208734,0.459193914
8.5221,0,0,0,0,0,1,0,0,0.185486729,-0.416365301,0.706023628
8.6702,0,0,0,0,0,1,0,0,0.226272175,-0.404886504,0.758427475
9.1137,0,0,0,0,0,1,0,0,0.345229728,-0.36244165,0.703036356
9.4644,0,0,0,0,0,1,0,0,0.440395771,-0.337348465,0.338386592
10.2491,0,0,0,0,0,1,0,0,0.651120579,-0.318128154,0.419296106
11.3149,0,0,0,0,0,1,0,0,0.940017494,-0.241246908,0.365018885
12.4113,0,0,0,0,0,1,0,0,1.232313195,-0.212149492,0.186947069
10.8911,0,0,0,0,0,1,0,0,0.824458728,-0.249789269,0.193630458
10.1695,0,0,0,0,0,1,0,0,0.630727856,-0.278619736,0.308210077
9.764,0,0,0,0,0,1,0,0,0.521966664,-0.289030738,0.187250859
9.8516,0,0,0,0,0,1,0,0,0.545758175,-0.308784947,0.186542015
9.7313,0,0,0,0,0,1,0,0,0.511770303,-0.311988332,0.287805487
9.4375,0,0,0,0,0,1,0,0,0.433598196,-0.325335771,0.288514331
9.5301,0,0,0,0,0,1,0,0,0.457389707,-0.344022185,0.294742035
9.4185,0,0,0,0,0,1,0,0,0.426800622,-0.342153543,0.288818122
9.2574,0,0,0,0,0,1,0,0,0.386015175,-0.356301828,0.288261173
9.0424,0,0,0,0,0,1,0,0,0.328235792,-0.363509445,0.288008014
9.1908,0,0,0,0,0,1,0,0,0.365622452,-0.362708599,0.255148017
9.1968,0,0,0,0,0,1,0,0,0.369021239,-0.354700135,0.237173751
8.5462,0,0,0,0,0,1,0,0,0.192284303,-0.366178933,0.237275014
7.7637,0,0,0,0,0,1,0,0,-0.018440505,-0.413161916,0.589975689
6.6356,0,0,0,0,0,1,0,0,-0.320932569,-0.471356748,0.758630002
6.7139,0,0,0,0,0,1,0,0,-0.300539845,-0.468954209,0.692099901
6.2966,0,0,0,0,0,1,0,0,-0.412699824,-0.485505033,0.693264431
6.683,0,0,0,0,0,1,0,0,-0.30733742,-0.46868726,0.693264431
6.8151,0,0,0,0,0,1,0,0,-0.273349547,-0.468153363,0.693416326
7.1051,0,0,0,0,0,1,0,0,-0.195177441,-0.46868726,0.620709153
7.2174,0,0,0,0,0,1,0,0,-0.164588356,-0.458009309,0.26922364
8.9535,0,0,0,0,0,1,0,0,0.301045494,-0.376589935,0.084822857
9.509,0,0,0,0,0,1,0,0,0.450592133,-0.347492519,0.03505186
9.485,0,0,0,0,0,1,0,0,0.447193345,-0.355767931,0.03505186
9.9522,0,0,0,0,0,1,0,0,0.572948473,-0.319195949,0.049988222
9.3859,0,0,0,0,0,1,0,0,0.420003047,-0.350695904,0.138543129
8.868,0,0,0,0,0,1,0,0,0.280652771,-0.387000937,0.288666227
8.9712,0,0,0,0,0,1,0,0,0.307843069,-0.369649267,0.288159909
8.5397,0,0,0,0,0,1,0,0,0.192284303,-0.392606861,0.288362436
8.4336,0,0,0,0,0,1,0,0,0.161695218,-0.390738219,0.311247981
8.7513,0,0,0,0,0,1,0,0,0.246664899,-0.391806015,0.338791646
8.7048,0,0,0,0,0,1,0,0,0.236468537,-0.393941605,0.338842277
8.5938,0,0,0,0,0,1,0,0,0.205879452,-0.390471271,0.338487855
8.4985,0,0,0,0,0,1,0,0,0.178689154,-0.404352607,0.338538487
7.7547,0,0,0,0,0,1,0,0,-0.021839292,-0.426242406,0.338994172
7.588,0,0,0,0,0,1,0,0,-0.066023526,-0.424640713,0.338842277
7.6776,0,0,0,0,0,1,0,0,-0.042232016,-0.411293275,0.338791646
8.3705,0,0,0,0,0,1,0,0,0.144701282,-0.374721293,0.339044804
8.7891,0,0,0,0,0,1,0,0,0.25686126,-0.392339912,0.339095436
8.3956,0,0,0,0,0,1,0,0,0.151498856,-0.419568687,0.540660378
8.4714,0,0,0,0,0,1,0,0,0.17189158,-0.407289043,0.642632694
8.9907,0,0,0,0,0,1,0,0,0.311241856,-0.376056037,0.677517961
8.5155,0,0,0,0,0,1,0,0,0.185486729,-0.39714499,0.794527903
8.9682,0,0,0,0,0,1,0,0,0.307843069,-0.383797551,0.571292578
9.3748,0,0,0,0,0,1,0,0,0.41660426,-0.373920447,0.356310226
9.6385,0,0,0,0,0,1,0,0,0.487978792,-0.357102674,0.259856769
7.0716,0,0,0,0,0,0,1,0,-0.365116803,-0.198802054,0.290742128
7.8146,0,0,0,0,0,0,1,0,-0.181582292,-0.047442101,0.287957382
