DepRate,D1,D2,D3,D4,D5,D6,D7,D8,Theta
7.588,0,0,0,0,0,1,0,0,0.003234621
7.6776,0,0,0,0,0,1,0,0,0.012325311
8.3705,0,0,0,0,0,1,0,0,0.084077051
8.7891,0,0,0,0,0,1,0,0,0.127603851
8.3956,0,0,0,0,0,1,0,0,0.096080016
8.4714,0,0,0,0,0,1,0,0,0.107742533
8.9907,0,0,0,0,0,1,0,0,0.158230724
8.5155,0,0,0,0,0,1,0,0,0.118761764
8.9682,0,0,0,0,0,1,0,0,0.153956343
9.3748,0,0,0,0,0,1,0,0,0.189173796
9.6385,0,0,0,0,0,1,0,0,0.214924894
7.0716,0,0,0,0,0,0,1,0,-0.117061101
7.8146,0,0,0,0,0,0,1,0,-0.047558445
8.45,0,0,0,0,0,0,1,0,0.012220988
9.0923,0,0,0,0,0,0,1,0,0.073457364
9.5197,0,0,0,0,0,0,1,0,0.114366814
9.6793,0,0,0,0,0,0,1,0,0.128569386
9.5952,0,0,0,0,0,0,1,0,0.12070945
9.5698,0,0,0,0,0,0,1,0,0.118098266
9.6853,0,0,0,0,0,0,1,0,0.130080569
9.4433,0,0,0,0,0,0,1,0,0.107006182
9.3086,0,0,0,0,0,0,1,0,0.095300065
9.0766,0,0,0,0,0,0,1,0,0.073183342
9.0514,0,0,0,0,0,0,1,0,0.07064983
9.213,0,0,0,0,0,0,1,0,0.085942241
9.3099,0,0,0,0,0,0,1,0,0.095162431
9.2299,0,0,0,0,0,0,1,0,0.087577975
9.1393,0,0,0,0,0,0,1,0,0.078338675
9.0606,0,0,0,0,0,0,1,0,0.072260023
9.1947,0,0,0,0,0,0,1,0,0.084499103
8.9709,0,0,0,0,0,0,1,0,0.06368121
7.6907,0,0,0,0,0,0,1,0,-0.058156727
7.8853,0,0,0,0,0,0,1,0,-0.039821427
7.2666,0,0,0,0,0,0,1,0,-0.098880735
7.6026,0,0,0,0,0,0,1,0,-0.065961941
9.4809,0,0,0,0,0,0,1,0,0.111959382
9.5607,0,0,0,0,0,0,1,0,0.11969407
9.3326,0,0,0,0,0,0,1,0,0.097432989
9.5457,0,0,0,0,0,0,1,0,0.118198977
9.6837,0,0,0,0,0,0,1,0,0.131188995
7.4973,0,0,0,0,0,0,1,0,-0.076686021
7.5531,0,0,0,0,0,0,1,0,-0.071546629
7.7767,0,0,0,0,0,0,1,0,-0.050601906
8.0803,0,0,0,0,0,0,1,0,-0.022009898
6.9,0,0,0,0,0,0,1,0,-0.122474011
6.7759,0,0,0,0,0,0,1,0,-0.13399443
6.7405,0,0,0,0,0,0,1,0,-0.137902791
6.7838,0,0,0,0,0,0,1,0,-0.134028684
6.627,0,0,0,0,0,0,1,0,-0.148224816
6.465,0,0,0,0,0,0,1,0,-0.163645923
6.4181,0,0,0,0,0,0,1,0,-0.167573617
6.3826,0,0,0,0,0,0,1,0,-0.1725006
6.6625,0,0,0,0,0,0,1,0,-0.155451608
6.8644,0,0,0,0,0,0,1,0,-0.136055565
7.0495,0,0,0,0,0,0,1,0,-0.118662182
7.327,0,0,0,0,0,0,1,0,-0.092345499
7.1999,0,0,0,0,0,0,1,0,-0.104168363
6.9282,0,0,0,0,0,0,1,0,-0.130454757
6.7981,0,0,0,0,0,0,1,0,-0.143571697
8.0321,0,0,0,0,0,0,1,0,-0.025440815
8.994,0,0,0,0,0,0,1,0,0.066187316
8.2872,0,0,0,0,0,0,1,0,-0.001811234
8.5354,0,0,0,0,0,0,1,0,0.021706871
8.6697,0,0,0,0,0,0,1,0,0.034782091
8.6423,0,0,0,0,0,0,1,0,0.032085437
8.8819,0,0,0,0,0,0,1,0,0.05559234
9.4286,0,0,0,0,0,0,1,0,0.106662656
9.914,0,0,0,0,0,0,1,0,0.153080615
8.6128,0,0,0,0,0,0,1,0,0.030115224
7.9839,0,0,0,0,0,0,1,0,-0.030165547
8.204,0,0,0,0,0,0,1,0,-0.00917908
8.6491,0,0,0,0,0,0,1,0,0.034123873
8.9448,0,0,0,0,0,0,1,0,0.061769714
8.9144,0,0,0,0,0,0,1,0,0.059219191
9.6764,0,0,0,0,0,0,1,0,0.131844476
10.9828,0,0,0,0,0,0,1,0,0.255468942
11.2436,0,0,0,0,0,0,1,0,0.279863346
10.6164,0,0,0,0,0,0,1,0,0.218752953
10.4179,0,0,0,0,0,0,1,0,0.200173497
10.4605,0,0,0,0,0,0,1,0,0.205505592
10.3009,0,0,0,0,0,0,1,0,0.191925429
10.6147,0,0,0,0,0,0,1,0,0.220803416
11.0359,0,0,0,0,0,0,1,0,0.261302737
11.3466,0,0,0,0,0,0,1,0,0.290078516
11.3919,0,0,0,0,0,0,1,0,0.295465353
9.3772,0,0,0,0,0,0,1,0,0.104999771
8.8266,0,0,0,0,0,0,1,0,0.052187324
8.4481,0,0,0,0,0,0,1,0,0.015357521
8.6648,0,0,0,0,0,0,1,0,0.036621359
10.4487,0,0,0,0,0,0,1,0,0.206427272
11.1473,0,0,0,0,0,0,1,0,0.272994045
11.0776,0,0,0,0,0,0,1,0,0.265963065
10.9683,0,0,0,0,0,0,1,0,0.251643297
10.8747,0,0,0,0,0,0,1,0,0.243671349
10.7546,0,0,0,0,0,0,1,0,0.234491592
10.6403,0,0,0,0,0,0,1,0,0.224316755
10.7081,0,0,0,0,0,0,1,0,0.231468119
11.2124,0,0,0,0,0,0,1,0,0.279957074
11.5011,0,0,0,0,0,0,1,0,0.306852056
11.08,0,0,0,0,0,0,1,0,0.265787963
11.2329,0,0,0,0,0,0,1,0,0.280334467
11.1235,0,0,0,0,0,0,1,0,0.269413458
10.9726,0,0,0,0,0,0,1,0,0.255589489
10.18,0,0,0,0,0,0,1,0,0.181632596
9.954,0,0,0,0,0,0,1,0,0.159127609
10.0969,0,0,0,0,0,0,1,0,0.173152099
9.9488,0,0,0,0,0,0,1,0,0.15882957
10.0986,0,0,0,0,0,0,1,0,0.173273387
10.6853,0,0,0,0,0,0,1,0,0.229376491
11.5708,0,0,0,0,0,0,1,0,0.314669625
13.0298,0,0,0,0,0,0,1,0,0.454752414
13.3914,0,0,0,0,0,0,1,0,0.490393309
13.0141,0,0,0,0,0,0,1,0,0.447304228
13.6925,0,0,0,0,0,0,1,0,0.511778124
9.061,0,0,0,0,0,0,1,0,0.057371667
8.1357,0,0,0,0,0,0,1,0,-0.037616769
8.3953,0,0,0,0,0,0,1,0,-0.011724869
8.4643,0,0,0,0,0,0,1,0,-0.00385976
8.5168,0,0,0,0,0,0,1,0,0.001878046
8.5771,0,0,0,0,0,0,1,0,0.00767459
8.5818,0,0,0,0,0,0,1,0,0.008256629
8.6146,0,0,0,0,0,0,1,0,0.011869583
8.5555,0,0,0,0,0,0,1,0,0.006619329
9.617,0,0,0,0,0,0,1,0,0.113620606
8.9548,0,0,0,0,0,0,1,0,0.047448216
8.2577,0,0,0,0,0,0,1,0,-0.022987034
8.466,0,0,0,0,0,0,1,0,-0.002230729
8.0366,0,0,0,0,0,0,1,0,-0.044779463
11.3276,0,0,0,0,0,0,1,0,0.286650155
13.5594,0,0,0,0,0,0,1,0,0.509027417
13.8853,0,0,0,0,0,0,1,0,0.539533614
10.3727,0,0,0,0,0,0,1,0,0.190429135
10.7788,0,0,0,0,0,0,1,0,0.228891657
10.6548,0,0,0,0,0,0,1,0,0.217141569
10.5505,0,0,0,0,0,0,1,0,0.207695902
9.9421,0,0,0,0,0,0,1,0,0.147519494
9.7909,0,0,0,0,0,0,1,0,0.132569477
9.8945,0,0,0,0,0,0,1,0,0.142051999
9.4238,0,0,0,0,0,0,1,0,0.095239121
8.9419,0,0,0,0,0,0,1,0,0.047344766
8.6462,0,0,0,0,0,0,1,0,0.016828244
8.4822,0,0,0,0,0,0,1,0,0.00146349
8.4163,0,0,0,0,0,0,1,0,-0.005403282
8.3061,0,0,0,0,0,0,1,0,-0.016574137
8.2748,0,0,0,0,0,0,1,0,-0.019381405
8.2687,0,0,0,0,0,0,1,0,-0.021807107
8.3945,0,0,0,0,0,0,1,0,-0.008346316
8.8333,0,0,0,0,0,0,1,0,0.036511901
9.6829,0,0,0,0,0,0,1,0,0.122491307
10.16,0,0,0,0,0,0,1,0,0.168304463
10.1635,0,0,0,0,0,0,1,0,0.169825126
10.0685,0,0,0,0,0,0,1,0,0.158169547
9.8872,0,0,0,0,0,0,1,0,0.13437371
9.9089,0,0,0,0,0,0,1,0,0.136791205
10.3948,0,0,0,0,0,0,1,0,0.185842662
10.5162,0,0,0,0,0,0,1,0,0.196287209
10.3989,0,0,0,0,0,0,1,0,0.187155133
9.5376,0,0,0,0,0,0,1,0,0.103198315
9.1261,0,0,0,0,0,0,1,0,0.062603038
8.9524,0,0,0,0,0,0,1,0,0.045414314
8.7987,0,0,0,0,0,0,1,0,0.030158254
11.7573,0,0,0,0,0,0,1,0,0.322686658
14.9506,0,0,0,0,0,0,1,0,0.607332358
15.7519,0,0,0,0,0,0,1,0,0.712052793
15.3601,0,0,0,0,0,0,1,0,0.64121489
14.1502,0,0,0,0,0,0,1,0,0.536518953
11.9131,0,0,0,0,0,0,1,0,0.335861667
14.0382,0,0,0,0,0,0,1,0,0.52653145
14.3315,0,0,0,0,0,0,1,0,0.559514078
14.6796,0,0,0,0,0,0,1,0,0.593031851
12.4145,0,0,0,0,0,0,1,0,0.384633052
10.715,0,0,0,0,0,0,1,0,0.227394038
11.4029,0,0,0,0,0,0,1,0,0.291796338
13.0625,0,0,0,0,0,0,1,0,0.444964873
12.9806,0,0,0,0,0,0,1,0,0.443671932
12.2981,0,0,0,0,0,0,1,0,0.376057894
11.1073,0,0,0,0,0,0,1,0,0.265587865
11.2471,0,0,0,0,0,0,1,0,0.278600044
10.6832,0,0,0,0,0,0,1,0,0.226483782
10.3376,0,0,0,0,0,0,1,0,0.194915422
10.6091,0,0,0,0,0,0,1,0,0.220299057
10.4486,0,0,0,0,0,0,1,0,0.205215887
11.5506,0,0,0,0,0,0,1,0,0.306650523
13.3889,0,0,0,0,0,0,1,0,0.483009623
13.5018,0,0,0,0,0,0,1,0,0.497598833
12.5832,0,0,0,0,0,0,1,0,0.406503364
12.1179,0,0,0,0,0,0,1,0,0.362299585
11.6245,0,0,0,0,0,0,1,0,0.31486797
8.8388,0,0,0,0,0,0,0,1,-0.422512133
18.2779,0,0,0,0,0,0,0,1,0.191518904
21.0483,0,0,0,0,0,0,0,1,0.342638008
19.6115,0,0,0,0,0,0,0,1,0.262784517
18.272,0,0,0,0,0,0,0,1,0.186491992
18.2489,0,0,0,0,0,0,0,1,0.18539528
17.8352,0,0,0,0,0,0,0,1,0.161987364
19.0209,0,0,0,0,0,0,0,1,0.228723679
19.0197,0,0,0,0,0,0,0,1,0.22807652
18.9392,0,0,0,0,0,0,0,1,0.224144593
18.8995,0,0,0,0,0,0,0,1,0.221161558
18.7841,0,0,0,0,0,0,0,1,0.216611696
18.7748,0,0,0,0,0,0,0,1,0.214659939
17.7244,0,0,0,0,0,0,0,1,0.155034851
18.3543,0,0,0,0,0,0,0,1,0.191248234
18.1085,0,0,0,0,0,0,0,1,0.177319141
18.0954,0,0,0,0,0,0,0,1,0.177196137
18.1654,0,0,0,0,0,0,0,1,0.180024298
18.2521,0,0,0,0,0,0,0,1,0.185562944
17.0396,0,0,0,0,0,0,0,1,0.115924203
16.0279,0,0,0,0,0,0,0,1,0.05798814
15.9307,0,0,0,0,0,0,0,1,0.053061074
17.3257,0,0,0,0,0,0,0,1,0.131807401
17.3567,0,0,0,0,0,0,0,1,0.133859055
17.0512,0,0,0,0,0,0,0,1,0.117126376
17.1491,0,0,0,0,0,0,0,1,0.122909718
16.3868,0,0,0,0,0,0,0,1,0.079582376
16.6771,0,0,0,0,0,0,0,1,0.096472229
17.2159,0,0,0,0,0,0,0,1,0.126501475
18.1324,0,0,0,0,0,0,0,1,0.176201476
16.1562,0,0,0,0,0,0,0,1,0.064169401
15.8973,0,0,0,0,0,0,0,1,0.051713835
16.1155,0,0,0,0,0,0,0,1,0.064379466
15.8773,0,0,0,0,0,0,0,1,0.050698952
15.7575,0,0,0,0,0,0,0,1,0.04381033
15.604,0,0,0,0,0,0,0,1,0.035300744
15.5746,0,0,0,0,0,0,0,1,0.03279095
15.4094,0,0,0,0,0,0,0,1,0.024289814
15.5269,0,0,0,0,0,0,0,1,0.031267495
15.6243,0,0,0,0,0,0,0,1,0.036939164
15.6916,0,0,0,0,0,0,0,1,0.039681363
15.4388,0,0,0,0,0,0,0,1,0.025236652
14.9229,0,0,0,0,0,0,0,1,-0.004231226
15.3022,0,0,0,0,0,0,0,1,0.01709306
15.6912,0,0,0,0,0,0,0,1,0.039293771
15.4773,0,0,0,0,0,0,0,1,0.028338071
16.9401,0,0,0,0,0,0,0,1,0.110991152
17.0718,0,0,0,0,0,0,0,1,0.119161607
17.0586,0,0,0,0,0,0,0,1,0.117515494
17.8056,0,0,0,0,0,0,0,1,0.16003637
18.1804,0,0,0,0,0,0,0,1,0.181396201
17.0693,0,0,0,0,0,0,0,1,0.114711286
16.7403,0,0,0,0,0,0,0,1,0.095962848
16.5473,0,0,0,0,0,0,0,1,0.088136313
16.5257,0,0,0,0,0,0,0,1,0.086558602
16.4181,0,0,0,0,0,0,0,1,0.080322903
16.3751,0,0,0,0,0,0,0,1,0.078428891
16.4039,0,0,0,0,0,0,0,1,0.0797961
15.9216,0,0,0,0,0,0,0,1,0.051657423
15.7859,0,0,0,0,0,0,0,1,0.044918317
15.8653,0,0,0,0,0,0,0,1,0.048583542
15.7474,0,0,0,0,0,0,0,1,0.043594581
15.652,0,0,0,0,0,0,0,1,0.037758053
15.3082,0,0,0,0,0,0,0,1,0.018237875
17.2584,0,0,0,0,0,0,0,1,0.12936937
18.2719,0,0,0,0,0,0,0,1,0.187579624
16.9135,0,0,0,0,0,0,0,1,0.109650263
15.2788,0,0,0,0,0,0,0,1,0.014752489
15.5785,0,0,0,0,0,0,0,1,0.034383156
16.458,0,0,0,0,0,0,0,1,0.084847441
15.6009,0,0,0,0,0,0,0,1,0.034954571
15.395,0,0,0,0,0,0,0,1,0.016146543
15.9148,0,0,0,0,0,0,0,1,0.044080828
15.8811,0,0,0,0,0,0,0,1,0.043012725
16.0205,0,0,0,0,0,0,0,1,0.052040065
16.2495,0,0,0,0,0,0,0,1,0.06444316
16.2106,0,0,0,0,0,0,0,1,0.06046023
15.9365,0,0,0,0,0,0,0,1,0.046871722
15.8811,0,0,0,0,0,0,0,1,0.044189534
15.5739,0,0,0,0,0,0,0,1,0.027775695
15.7379,0,0,0,0,0,0,0,1,0.036468368
15.8479,0,0,0,0,0,0,0,1,0.043674459
15.8745,0,0,0,0,0,0,0,1,0.045464924
15.6223,0,0,0,0,0,0,0,1,0.030372181
12.9136,0,0,0,0,0,0,0,1,-0.122090811
12.6971,0,0,0,0,0,0,0,1,-0.134444498
13.4685,0,0,0,0,0,0,0,1,-0.091165335
13.5229,0,0,0,0,0,0,0,1,-0.087058289
13.6722,0,0,0,0,0,0,0,1,-0.078311708
13.737,0,0,0,0,0,0,0,1,-0.075420828
13.4184,0,0,0,0,0,0,0,1,-0.093319656
13.3433,0,0,0,0,0,0,0,1,-0.097237353
13.7414,0,0,0,0,0,0,0,1,-0.07329079
13.9776,0,0,0,0,0,0,0,1,-0.06078758
12.9786,0,0,0,0,0,0,0,1,-0.118167115
13.0964,0,0,0,0,0,0,0,1,-0.11107397
13.1253,0,0,0,0,0,0,0,1,-0.109420593
12.5655,0,0,0,0,0,0,0,1,-0.140729684
12.0091,0,0,0,0,0,0,0,1,-0.173350045
12.0911,0,0,0,0,0,0,0,1,-0.16936848
13.9665,0,0,0,0,0,0,0,1,-0.062225429
15.6737,0,0,0,0,0,0,0,1,0.036023686
16.6912,0,0,0,0,0,0,0,1,0.092939512
14.9446,0,0,0,0,0,0,0,1,-0.005830607
13.8096,0,0,0,0,0,0,0,1,-0.071379524
13.635,0,0,0,0,0,0,0,1,-0.080933586
13.5978,0,0,0,0,0,0,0,1,-0.082170844
14.6251,0,0,0,0,0,0,0,1,-0.023527032
15.6354,0,0,0,0,0,0,0,1,0.03389948
11.7402,0,0,0,0,0,0,0,1,-0.188435215
11.3946,0,0,0,0,0,0,0,1,-0.207858241
11.3007,0,0,0,0,0,0,0,1,-0.213453782
11.3765,0,0,0,0,0,0,0,1,-0.20934666
10.5143,0,0,0,0,0,0,0,1,-0.27599852
17.6901,0,0,0,0,0,0,0,1,0.157243095
13.8178,0,0,0,0,0,0,0,1,-0.065620969
11.9456,0,0,0,0,0,0,0,1,-0.186887289
12.5337,0,0,0,0,0,0,0,1,-0.114875419
12.5304,0,0,0,0,0,0,0,1,-0.104501105
12.3737,0,0,0,0,0,0,0,1,-0.112221226
13.4924,0,0,0,0,0,0,0,1,-0.051978967
13.0376,0,0,0,0,0,0,0,1,-0.10106521
12.0272,0,0,0,0,0,0,0,1,-0.175143799
12.205,0,0,0,0,0,0,0,1,-0.173839148
12.133,0,0,0,0,0,0,0,1,-0.177025188
11.8767,0,0,0,0,0,0,0,1,-0.190136009
11.8961,0,0,0,0,0,0,0,1,-0.187851059
11.937,0,0,0,0,0,0,0,1,-0.180720495
12.1762,0,0,0,0,0,0,0,1,-0.166327721
12.2409,0,0,0,0,0,0,0,1,-0.163523788
12.3919,0,0,0,0,0,0,0,1,-0.154796664
12.498,0,0,0,0,0,0,0,1,-0.147351259
1.5612,0,0,0,0,0,0,0,2,-1.456670767
10.7257,0,0,0,0,0,0,0,2,-0.007130226
8.5355,0,0,0,0,0,0,0,2,-0.166555761
8.4618,0,0,0,0,0,0,0,2,-0.174514683
8.4268,0,0,0,0,0,0,0,2,-0.177159673
8.4947,0,0,0,0,0,0,0,2,-0.171827291
8.4686,0,0,0,0,0,0,0,2,-0.174503334
8.8651,0,0,0,0,0,0,0,2,-0.144846188
9.5078,0,0,0,0,0,0,0,2,-0.096438389
10.013,0,0,0,0,0,0,0,2,-0.057557506
10.2232,0,0,0,0,0,0,0,2,-0.042798995
10.1929,0,0,0,0,0,0,0,2,-0.043599711
11.2758,0,0,0,0,0,0,0,2,0.0370691
12.2134,0,0,0,0,0,0,0,2,0.107286878
12.2332,0,0,0,0,0,0,0,2,0.109052129
13.7649,0,0,0,0,0,0,0,2,0.224491979
16.8828,0,0,0,0,0,0,0,2,0.455185991
17.686,0,0,0,0,0,0,0,2,0.511852076
16.6509,0,0,0,0,0,0,0,2,0.437426469
16.1691,0,0,0,0,0,0,0,2,0.401649106
16.0821,0,0,0,0,0,0,0,2,0.395630636
16.3595,0,0,0,0,0,0,0,2,0.416729553
16.2998,0,0,0,0,0,0,0,2,0.41103954
17.0857,0,0,0,0,0,0,0,2,0.469923014
17.4089,0,0,0,0,0,0,0,2,0.494163983
17.2564,0,0,0,0,0,0,0,2,0.482556764
17.4032,0,0,0,0,0,0,0,2,0.492684944
16.994,0,0,0,0,0,0,0,2,0.463296625
17.7182,0,0,0,0,0,0,0,2,0.515182364
17.3163,0,0,0,0,0,0,0,2,0.487716719
17.4238,0,0,0,0,0,0,0,2,0.496782589
18.037,0,0,0,0,0,0,0,2,0.542863185
17.5182,0,0,0,0,0,0,0,2,0.504494638
17.6344,0,0,0,0,0,0,0,2,0.513030985
17.3177,0,0,0,0,0,0,0,2,0.486585715
16.861,0,0,0,0,0,0,0,2,0.456288614
15.778,0,0,0,0,0,0,0,2,0.374107063
15.3049,0,0,0,0,0,0,0,2,0.340934681
14.0232,0,0,0,0,0,0,0,2,0.24510474
14.1571,0,0,0,0,0,0,0,2,0.25501435
15.6496,0,0,0,0,0,0,0,2,0.366762996
16.1232,0,0,0,0,0,0,0,2,0.402670304
15.6473,0,0,0,0,0,0,0,2,0.368455352
14.6332,0,0,0,0,0,0,0,2,0.292126851
14.5936,0,0,0,0,0,0,0,2,0.28966269
14.2776,0,0,0,0,0,0,0,2,0.266098817
14.5683,0,0,0,0,0,0,0,2,0.289850493
14.6323,0,0,0,0,0,0,0,2,0.293342806
14.7913,0,0,0,0,0,0,0,2,0.304165191
15.3765,0,0,0,0,0,0,0,2,0.347683417
15.3143,0,0,0,0,0,0,0,2,0.342658626
16.0032,0,0,0,0,0,0,0,2,0.395003864
16.335,0,0,0,0,0,0,0,2,0.41846103
15.7753,0,0,0,0,0,0,0,2,0.376250678
16.0815,0,0,0,0,0,0,0,2,0.398650955
15.9749,0,0,0,0,0,0,0,2,0.392394073
15.4988,0,0,0,0,0,0,0,2,0.356393438
15.6638,0,0,0,0,0,0,0,2,0.366287354
16.0445,0,0,0,0,0,0,0,2,0.393160776
15.9426,0,0,0,0,0,0,0,2,0.384051313
15.5531,0,0,0,0,0,0,0,2,0.355683565
15.8356,0,0,0,0,0,0,0,2,0.376713139
15.9594,0,0,0,0,0,0,0,2,0.386157863
16.01,0,0,0,0,0,0,0,2,0.390650183
16.1164,0,0,0,0,0,0,0,2,0.398703677
15.8434,0,0,0,0,0,0,0,2,0.378609587
17.064,0,0,0,0,0,0,0,2,0.468725574
17.2727,0,0,0,0,0,0,0,2,0.487936495
17.638,0,0,0,0,0,0,0,2,0.512971012
17.5278,0,0,0,0,0,0,0,2,0.51066306
17.9357,0,0,0,0,0,0,0,2,0.545088219
18.368,0,0,0,0,0,0,0,2,0.573634543
18.4824,0,0,0,0,0,0,0,2,0.577205807
