DepRate,D1,D2,D3,D4,D5,D6,D7,D8,KerFeed,KerTemp,WaterLev,BrineLev,WaterpH,WCBootLev,ECPdP,ECPLev,ReactorIP,ReactordP,ReactorCauLev,ClaydP,ClayOP,KerFeed,KerTemp,WaterLev,BrineLev,WaterpH,WCBootLev,ECPdP,ECPLev,ReactorIP,ReactordP,ReactorCauLev,ClaydP,ClayOP
10.3155,0,0,0,0,1,0,0,0,7.39,34.09,30.1302,36.1356,11.69999981,48.55,20,81.13,752.83,16.74,46.32,54.12,649.98,0.084012423,-0.297393425,-1.11772029,-0.4830664,0.028725011,0.216425382,-0.217210622,0.260212113,0.002709683,-0.272522159,-0.644879441,0.031156601,-0.275472061
10.0101,0,0,0,0,1,0,0,0,7.17,34.78,27.3034,34.7384,11.80000019,49.99,20,82.2,744.76,15.66,50.16,51.53,650,-0.055629006,-0.080950705,-1.357034428,-0.651661499,0.170662201,0.345993764,-0.217210622,0.418716784,-0.093269538,-0.361162905,-0.351488516,-0.083004915,-0.275148186
10.0082,0,0,0,0,1,0,0,0,7.17,35.34,26.2219,36.3704,11.89999962,47.19,19.99,79.99,742.97,15.59,49.83,50.12,650.04,-0.055629006,0.094712951,-1.448593166,-0.454733928,0.312598043,0.094055243,-0.22035059,0.091337978,-0.11455861,-0.366908139,-0.376701799,-0.145154621,-0.274500438
10.4699,0,0,0,0,1,0,0,0,7.5,35.47,28.9945,37.0902,11.69999981,49.87,20,79.99,752.67,15.82,53.04,51.72,650.14,0.153833137,0.135492014,-1.213867547,-0.367878251,0.028725011,0.335196398,-0.217210622,0.091337978,0.00080675,-0.348030943,-0.131445323,-0.074630132,-0.272881066
12.8748,0,0,0,0,1,0,0,0,9.22,33.2,33.3002,37.0168,11.80000019,47.71,20,79.98,803.4,17.76,62.43,66.6,650.1,1.245575217,-0.576573165,-0.849351174,-0.376735165,0.170662201,0.140843826,-0.217210622,0.089856626,0.604155686,-0.1888059,0.585987172,0.581247615,-0.273528815
13.092,0,0,0,0,1,0,0,0,9.37,31.13,44.5637,35.1084,11.80000019,45.62,19.99,79.98,812.1,19.65,69.02,73.18,650.01,1.340785282,-1.225901324,0.104205778,-0.607014929,0.170662201,-0.047210284,-0.22035059,0.089856626,0.707627709,-0.033684594,1.089488785,0.871279575,-0.274986249
11.5105,0,0,0,0,1,0,0,0,8.24,33.25,50.5356,34.9712,11.80000019,47.26,19.99,79.97,769.57,17.84,53.82,60.29,649.98,0.623536125,-0.56088891,0.609781022,-0.62357036,0.170662201,0.100353706,-0.22035059,0.088375274,0.201804128,-0.182239918,-0.071850292,0.303116661,-0.275472061
11.0422,0,0,0,0,1,0,0,0,7.91,34.99,44.486,34.7117,12,47.84,20,79.96,762.95,18.79,38.12,58.82,649.94,0.414073982,-0.015076834,0.097627772,-0.654883292,0.454535233,0.152540971,-0.217210622,0.086893922,0.123070244,-0.104268892,-1.271391311,0.238322287,-0.276119809
11.1949,0,0,0,0,1,0,0,0,8.02,33.75,50.6213,33.2675,11.60000038,47.41,19.99,79.97,765.92,16.72,49.04,60.37,649.97,0.483894696,-0.404046359,0.617036301,-0.829149712,-0.113210831,0.113850413,-0.22035059,0.088375274,0.158393452,-0.274163655,-0.437060869,0.306642886,-0.275633998
11.3806,0,0,0,0,1,0,0,0,8.15,33.81,52.2305,35.7206,12.19999981,51.11,20,79.94,771.19,16.34,59.62,63.79,649.97,0.566410086,-0.385225253,0.753269607,-0.533142957,0.738408265,0.446769172,-0.217210622,0.083931217,0.221071333,-0.305352065,0.371292251,0.457388981,-0.275633998
10.9916,0,0,0,0,1,0,0,0,7.87,34.6,48.1115,35.2818,12.19999981,51.78,19.99,79.94,760.8,16.37,59.76,61.93,650.02,0.388684631,-0.137414023,0.404559074,-0.586091375,0.738408265,0.50705446,-0.22035059,0.083931217,0.097499572,-0.302889822,0.381988795,0.375404263,-0.274824312
11.0486,0,0,0,0,1,0,0,0,7.91,34.22,52.2495,35.1689,11.60000038,47.74,20,79.97,759.49,15.48,51.97,62.13,649.96,0.414073982,-0.256614362,0.754878129,-0.599714612,-0.113210831,0.143543167,-0.217210622,0.088375274,0.081919301,-0.375936363,-0.213197482,0.384219824,-0.275795935
11.038,0,0,0,0,1,0,0,0,7.9,33.54,49.9291,35.2221,11.80000019,52.04,20.01,79.98,762.23,16.37,39.62,62.68,649.98,0.407726644,-0.46992023,0.558435322,-0.593295159,0.170662201,0.530448752,-0.214070654,0.089856626,0.114507042,-0.302889822,-1.156785481,0.408462617,-0.275472061
11.7944,0,0,0,0,1,0,0,0,8.45,32.14,46.0994,35.0867,11.80000019,41.75,20,79.96,778.71,17.3,48.38,67.61,650.07,0.756830216,-0.909079372,0.234216646,-0.60963339,0.170662201,-0.39542531,-0.217210622,0.086893922,0.31050922,-0.226560291,-0.487487435,0.625766198,-0.274014626
11.6416,0,0,0,0,1,0,0,0,8.34,33.64,46.5289,34.6627,12.60000038,57.13,20,79.93,767.21,17.71,48.57,62.82,650.02,0.687009502,-0.43855172,0.270577698,-0.660795946,1.306155677,0.98843699,-0.217210622,0.082449865,0.173735855,-0.192909638,-0.472970696,0.41463351,-0.274824312
12.1041,0,0,0,0,1,0,0,0,8.67,33.9,43.6399,34.337,12.69999981,46.84,20.01,79.89,773.73,17.69,41.62,62.37,650.19,0.896471645,-0.356993594,0.025997769,-0.700096993,1.448091518,0.062562928,-0.214070654,0.076524457,0.251280406,-0.194551133,-1.003977708,0.394798497,-0.27207138
13.3151,0,0,0,0,1,0,0,0,9.53,31.58,55.809,35.105,12,42.55,19.99,79.98,790.16,19.65,42.31,71.05,640.6,1.442342684,-1.084743028,1.056221936,-0.607425195,0.454535233,-0.323442876,-0.22035059,0.089856626,0.446687917,-0.033684594,-0.951259026,0.777393849,-0.427369121
12.3258,0,0,0,0,1,0,0,0,8.83,35.25,53.0454,34.1476,12,55.37,20,79.9,751.06,18.7,42.28,64.3,630.32,0.998029047,0.066481292,0.822258248,-0.72295121,0.454535233,0.830075634,-0.217210622,0.078005809,-0.018341521,-0.111655621,-0.953551143,0.479868662,-0.593840525
10.8831,0,0,0,0,1,0,0,0,7.79,33.22,51.5823,34.317,12.19999981,43.25,19.99,79.9,717.43,15.9,51.67,57.47,629.88,0.33790593,-0.570299463,0.698393626,-0.702510321,0.738408265,-0.260458246,-0.22035059,0.078005809,-0.418314412,-0.341464962,-0.236118648,0.17881725,-0.600965761
6.4672,0,0,0,0,1,0,0,0,4.63,29.11,55.6639,28.8686,12.10000038,59.29,13.35,86.44,548.58,12.69,62.04,35.37,523.44,-1.667852774,-1.859545227,1.043937911,-1.359949155,0.596472423,1.182789563,-2.305289254,1.046810059,-2.426504198,-0.604924957,0.556189656,-0.795302253,-2.324624935
1.0744,0,0,0,0,0,1,0,0,0.85,30.12,8.5864,11.0496,12.10000038,66.49,14.06,90.84,135.5,2.67,67.45,6.91,216.98,-4.067146414,-1.542723275,-2.941597439,-3.510103802,0.596472423,1.830631472,-2.082351536,1.698604967,-7.33940344,-1.427314099,0.969534683,-2.049756599,-7.287351266
7.2044,0,0,0,0,0,1,0,0,5.71,30.94,56.8658,40.4617,11.39999962,52.39,20.01,70.34,750.2,20.08,65.93,46.73,714.71,-0.982340306,-1.285501493,1.145689596,0.038948529,-0.397085211,0.561941067,-0.214070654,-1.338166764,-0.02856979,0.001607555,0.853400775,-0.294578382,0.772747203
13.0988,0,0,0,0,0,1,0,0,10.38,31.3,50.4314,35.7881,11.5,55.72,20.01,74.98,806.91,27.54,45.63,79.37,636.27,1.981866386,-1.172574856,0.600959551,-0.524997975,-0.255148021,0.86156795,-0.214070654,-0.650819406,0.645901295,0.613885299,-0.697598123,1.144121191,-0.497487913
14.1067,0,0,0,0,0,1,0,0,11.18,30.88,45.8358,35.569,11.60000038,45.06,20.42,73.96,860.93,29.43,47.54,89.5,667.35,2.4896534,-1.304322599,0.211900526,-0.551435984,-0.113210831,-0.097597988,-0.085331971,-0.801917317,1.288379307,0.769006605,-0.551666699,1.590629362,0.005812793
8.9522,0,0,0,0,0,1,0,0,7.09,32.37,65.4969,35.9288,11.69999981,50.51,24.46,74.32,753.81,19.78,54.66,52.4,698.02,-0.106407707,-0.836931798,1.876390125,-0.508020212,0.028725011,0.392782346,1.183215047,-0.748588642,0.014365153,-0.023014875,-0.007671027,-0.044657224,0.502474076
9.5917,0,0,0,0,0,1,0,0,7.6,31.86,63.1739,36.0079,11.5,53.8,25,74.99,768.34,20.78,59.88,55.35,700.11,0.217306514,-0.9969112,1.679727205,-0.498475499,-0.255148021,0.688810107,1.352773312,-0.649338054,0.187175325,0.05905989,0.391157261,0.085372302,0.536318943
9.9343,0,0,0,0,0,1,0,0,7.87,32.46,59.9126,35.968,11.89999962,42.16,25,75,781.39,21.7,62.76,60.27,699.96,0.388684631,-0.808700139,1.403628719,-0.503290089,0.312598043,-0.358534312,1.352773312,-0.647856702,0.34238336,0.134568673,0.611200455,0.302235105,0.533889885
9.4163,0,0,0,0,0,1,0,0,7.46,32.52,55.6236,35.7852,11.69999981,47.59,25,75,768.84,19.1,69.86,55.69,699.94,0.128443787,-0.789879033,1.040526152,-0.525347907,0.028725011,0.130046461,1.352773312,-0.647856702,0.193121993,-0.078825715,1.153668049,0.100358756,0.533566011
9.6157,0,0,0,0,0,1,0,0,7.62,31.79,51.7279,35.6858,12,49.67,24.99,74.99,771.31,18.77,72.98,54.29,700.02,0.230001189,-1.018869157,0.71071998,-0.537342148,0.454535233,0.31720079,1.349633345,-0.649338054,0.222498533,-0.105910387,1.392048176,0.038649828,0.534861508
9.8291,0,0,0,0,0,1,0,0,7.79,31.74,56.3374,35.9187,11.80000019,49.22,25,76.13,776.29,18.87,63.87,55.97,699.97,0.33790593,-1.034553412,1.100955766,-0.509238943,0.170662201,0.276710671,1.352773312,-0.480463919,0.281727346,-0.097702911,0.696008769,0.112700542,0.534051823
9.6474,0,0,0,0,0,1,0,0,7.64,31.69,64.4106,37.0276,11.39999962,49.62,25,78.6,773.66,18.72,41.59,55.41,700.24,0.242695865,-1.050237667,1.784425023,-0.375431967,-0.397085211,0.312701888,1.352773312,-0.114569959,0.250447873,-0.110014125,-1.006269825,0.08801697,0.538424126
9.6996,0,0,0,0,0,1,0,0,7.69,32.19,66.8432,35.8356,11.5,46.4,25,56.48,772.6,18.59,46.68,55.11,699.91,0.274432553,-0.893395117,1.990366573,-0.519266321,-0.255148021,0.02297259,1.352773312,-3.391320724,0.237840937,-0.120683845,-0.617374042,0.074793629,0.5330802
10.0555,0,0,0,0,0,1,0,0,7.97,33.12,67.2471,35.3903,11.5,51.12,24.99,31.08,783.08,19.22,53.33,57.75,700,0.452158008,-0.601667973,2.024560354,-0.57299907,-0.255148021,0.447668952,1.349633345,-7.153954965,0.362483098,-0.068976743,-0.109288196,0.191159035,0.534537634
10.4975,0,0,0,0,0,1,0,0,8.32,32.85,65.9122,35.2127,11.30000019,54.11,25,41.3,793.08,19.79,50.82,59.26,700.08,0.674314826,-0.68636295,1.911549019,-0.594429424,-0.539021053,0.7167033,1.352773312,-5.640013156,0.481416458,-0.022194127,-0.301061951,0.257716522,0.535833131
10.5819,0,0,0,0,0,1,0,0,8.39,31.93,63.2521,35.9386,11.5,49.6,25,59.74,797.92,19.37,50.88,62.99,699.9,0.71874619,-0.974953243,1.686347541,-0.506837681,-0.255148021,0.310902327,1.352773312,-2.908399951,0.538980205,-0.056665528,-0.296477718,0.422126736,0.532918263
10.5169,0,0,0,0,0,1,0,0,8.33,32.63,59.9419,35.9763,11.60000038,46.22,25,45.83,793.83,18.35,59.72,60,700.02,0.680662164,-0.755373672,1.406109229,-0.502288558,-0.113210831,0.006776542,1.352773312,-4.968960671,0.49033646,-0.140381788,0.378932639,0.290334098,0.534861508
11.1982,0,0,0,0,0,1,0,0,8.87,34.23,54.0945,36.0808,11.80000019,48.87,25,66.27,808.45,19.91,62.65,61.9,700.03,1.023418398,-0.253477511,0.911074034,-0.489678919,0.170662201,0.245218356,1.352773312,-1.941077053,0.664217033,-0.012345155,0.602796027,0.374081928,0.535023446
12.4017,0,0,0,0,0,1,0,0,9.83,35.59,53.9716,36.466,11.5,45.32,25.01,70.59,834.09,21.47,72.05,68.59,700.08,1.632762814,0.173134226,0.900669439,-0.44319822,-0.255148021,-0.074203697,1.35591328,-1.301132962,0.969162168,0.115691478,1.320992561,0.668962448,0.535833131
13.3442,0,0,0,0,0,1,0,0,10.57,36.03,50.0856,36.5446,12.19999981,51,25,56.38,853.49,23.18,50.41,75.65,699.99,2.102465802,0.311155671,0.57168446,-0.43371384,0.738408265,0.436871587,1.352773312,-3.406134244,1.199892887,0.256039325,-0.332387545,0.980151755,0.534375697
13.5435,0,0,0,0,0,1,0,0,10.73,34.23,44.5529,36.0014,12.5,53.84,24.99,30.11,853.31,23.97,39.13,81.46,693.54,2.204023205,-0.253477511,0.103291461,-0.499259831,1.164218487,0.692409229,1.349633345,-7.297646115,1.197752087,0.320878389,-1.194223386,1.236243805,0.429926226
13.6832,0,0,0,0,0,1,0,0,10.84,35.1,48.4805,35.8947,12.39999962,40.4,25,36.96,842.9,23.89,45.04,85.19,679.96,2.273843919,0.019428527,0.435798255,-0.512134936,1.022281296,-0.516895668,1.352773312,-6.282919952,1.073942459,0.314312408,-0.742676416,1.40065402,0.210015557
12.5,0,0,0,0,0,1,0,0,9.9,34.49,51.5302,36.2161,12.5,58.42,25,61.19,814.73,20.51,56.42,79.11,679.95,1.677194178,-0.171919385,0.69398289,-0.473352754,1.164218487,1.104508665,1.352773312,-2.693603902,0.738907183,0.036899703,0.126799814,1.132660962,0.20985362
13.241,0,0,0,0,0,1,0,0,10.49,34.61,53.5923,36.4505,12.39999962,33.97,25,69.99,831.56,21.59,60.97,83.52,679.48,2.051687101,-0.134277172,0.86855827,-0.445068549,1.022281296,-1.095454484,1.352773312,-1.390014086,0.939072028,0.125540449,0.474437498,1.327044085,0.202242573
14.2355,0,0,0,0,0,1,0,0,11.28,33.91,39.8165,37.4291,12.5,55.3,25,69.99,845.4,22.92,66.94,85.86,679.97,2.553126777,-0.353856743,-0.297687556,-0.326984406,1.164218487,0.823777171,1.352773312,-1.390014086,1.103675799,0.234699886,0.930568701,1.43018615,0.210177494
13.6586,0,0,0,0,0,1,0,0,10.82,35.77,45.5682,37.3887,12.19999981,42.02,24.99,69.97,827.16,20.63,76.89,82.49,680.11,2.261149244,0.229597545,0.189245771,-0.331859329,0.738408265,-0.371131238,1.349633345,-1.39297679,0.88674135,0.046748675,1.690787372,1.281643945,0.212444615
14.0125,0,0,0,0,0,1,0,0,11.1,34.86,56.8991,36.2653,12.30000019,47.35,24.99,74.1,824.12,21.34,50.56,86.91,666.66,2.438874699,-0.055855897,1.148508741,-0.467415967,0.880345455,0.10845173,1.349633345,-0.781178388,0.850585608,0.105021758,-0.320926962,1.476467845,-0.005360871
13.7875,0,0,0,0,0,1,0,0,10.93,35.42,58.8664,37.1618,12.30000019,54.93,25,79.98,814.71,20.81,34.69,88.48,659.96,2.330969958,0.119807759,1.315058445,-0.359238536,0.880345455,0.790485296,1.352773312,0.089856626,0.738669316,0.061522133,-1.533456642,1.54567,-0.113858771
13.6394,0,0,0,0,0,1,0,0,10.81,35,56.3797,38.4553,12.39999962,39.03,24.99,79.98,813.39,21.33,40.5,90.56,659.96,2.254801906,-0.011939983,1.104536843,-0.203156543,1.022281296,-0.640165587,1.349633345,0.089856626,0.722970113,0.10420101,-1.089550061,1.637351836,-0.113858771
13.6443,0,0,0,0,0,1,0,0,10.81,35.13,49.7251,38.0261,12.30000019,50.15,25,79.99,813.36,20.66,50.38,90.23,660.02,2.254801906,0.02883908,0.541164881,-0.254946563,0.880345455,0.36039025,1.352773312,0.091337978,0.722613313,0.049210918,-0.334679661,1.62280616,-0.112887148
13.7149,0,0,0,0,0,1,0,0,10.87,35.38,46.1734,36.5819,12.39999962,49.4,25,79.99,815.58,20.67,59.96,91.41,660.02,2.292885932,0.107260355,0.240481414,-0.429212984,1.022281296,0.292906718,1.352773312,0.091337978,0.749016519,0.050031666,0.397269572,1.67481797,-0.112887148
13.5441,0,0,0,0,0,1,0,0,10.73,35.9,55.4303,37.2809,12.5,52,25,80,808.58,20.04,60.68,89.61,660.01,2.204023205,0.270376608,1.024161562,-0.344867167,1.164218487,0.52684963,1.352773312,0.09281933,0.665763166,-0.001675436,0.45228037,1.59547792,-0.113049085
14.0029,0,0,0,0,0,1,0,0,11.1,33.8,58.0807,36.809,12.19999981,43.51,25,79.47,812.12,21.33,52.95,93.5,650.76,2.438874699,-0.388362104,1.248541848,-0.401809643,0.738408265,-0.237063954,1.352773312,0.01430767,0.707865576,0.10420101,-0.138321673,1.766940584,-0.262840962
14.1448,0,0,0,0,0,1,0,0,11.21,31.81,55.9766,37.7999,12.5,47.45,25,80,817.56,22.08,63.41,97.52,650.18,2.508695413,-1.012595455,1.070410789,-0.282241304,1.164218487,0.117449535,1.352773312,0.09281933,0.772565324,0.165757084,0.660862981,1.944133362,-0.272233317
13.5577,0,0,0,0,0,1,0,0,10.74,33.41,51.0073,37.9408,12.30000019,51.01,24.99,79.98,782.51,20.72,56.4,91.85,632.36,2.210370542,-0.510699294,0.649714685,-0.265239408,0.880345455,0.437771367,1.349633345,0.089856626,0.355703896,0.054135404,0.125271736,1.694212205,-0.560805344
12.9699,0,0,0,0,0,1,0,0,10.28,36.64,51.8723,37.5048,12.39999962,47.51,24.99,79.98,754.37,18.8,52.63,86.04,620.02,1.91839301,0.502503582,0.722944744,-0.31784996,1.022281296,0.122848217,1.349633345,0.089856626,0.021025421,-0.103448144,-0.162770917,1.438120155,-0.760635804
12.1981,0,0,0,0,0,1,0,0,9.67,34.64,56.8501,37.5747,12.39999962,51.19,25,79.98,747.06,17.89,62.24,81.68,628.91,1.531205412,-0.124866619,1.144360449,-0.309415378,1.022281296,0.453967415,1.352773312,0.089856626,-0.065914865,-0.17813618,0.571470434,1.245940922,-0.616673665
11.1178,0,0,0,0,0,1,0,0,8.81,32.77,56.5226,37.4373,12.39999962,48.59,25,79.97,741.36,17.01,70.7,78.81,640.01,0.985334372,-0.711457758,1.116634618,-0.325994942,1.022281296,0.220024504,1.352773312,0.088375274,-0.133706881,-0.250361973,1.217847314,1.11943762,-0.436923413
10.3596,0,0,0,0,0,1,0,0,8.21,34.02,61.0239,37.0245,12.10000038,48.11,25,79.93,717.32,14.27,55.74,67.05,639.91,0.604494112,-0.319351382,1.497710296,-0.375806033,0.596472423,0.176835043,1.352773312,0.082449865,-0.419622679,-0.475246828,0.074845171,0.601082627,-0.438542785
9.7706,0,0,0,0,0,1,0,0,7.74,33.96,67.334,37.1176,12.19999981,49.8,24.99,79.96,708.73,13.27,48.61,63.03,639.92,0.306169241,-0.338172488,2.031917223,-0.364571991,0.738408265,0.328897935,1.349633345,0.086893922,-0.521786435,-0.557321593,-0.469914541,0.423889849,-0.438380848
8.9389,0,0,0,0,0,1,0,0,7.08,33.41,66.706,37.0073,12.19999981,47.12,25.01,79.96,697.76,11.73,54.48,59.55,639.94,-0.112755045,-0.510699294,1.978751354,-0.377881495,0.738408265,0.08775678,1.35591328,0.086893922,-0.652256331,-0.683716731,-0.021423726,0.270499085,-0.438056973
8.8747,0,0,0,0,0,1,0,0,7.03,30.09,68.7336,36.9959,12,47.81,24.99,75.48,696.7,11.41,58.65,57.81,639.96,-0.144491733,-1.552133828,2.150405998,-0.379257092,0.454535233,0.14984163,1.349633345,-0.576751803,-0.664863267,-0.709980655,0.297180481,0.193803704,-0.437733099
8.7994,0,0,0,0,0,1,0,0,6.97,31.86,64.3488,37.2801,11.89999962,47.58,24.99,79.97,695.81,10.69,64.54,57.5,640.05,-0.182575759,-0.9969112,1.779193096,-0.344963701,0.312598043,0.12914668,1.349633345,0.088375274,-0.675448336,-0.769074486,0.747199373,0.180139584,-0.436275665
8.7723,0,0,0,0,0,1,0,0,6.95,33.31,59.5378,37.0128,11.89999962,50.67,25,79.98,695.25,9.8,73.25,55.55,639.95,-0.195270435,-0.542067804,1.371898516,-0.37721783,0.312598043,0.407178833,1.352773312,0.089856626,-0.682108604,-0.842121027,1.412677225,0.094187863,-0.437895036
8.7133,0,0,0,0,0,1,0,0,6.9,33.03,55.956,37.0014,12,48.31,25.01,79.98,696.21,9.95,74.15,54.75,640,-0.227007123,-0.629899632,1.068666813,-0.378593427,0.454535233,0.194830652,1.35591328,0.089856626,-0.670691002,-0.829809812,1.481440723,0.058925619,-0.43708535
8.668,0,0,0,0,0,1,0,0,6.87,32.72,57.4147,37.1067,12,49.08,25.01,79.96,697.04,10.07,74.91,54.9,640.04,-0.246049136,-0.727142013,1.192158936,-0.365887255,0.454535233,0.264113745,1.35591328,0.086893922,-0.660819533,-0.81996084,1.539507677,0.06553729,-0.436437602
8.15,0,0,0,0,0,1,0,0,6.46,33.18,63.5168,37.2377,12.10000038,47.35,25,79.88,683.03,8.67,71.55,50.23,639.93,-0.506289981,-0.582846867,1.708756785,-0.350079956,0.596472423,0.10845173,1.352773312,0.075043105,-0.827445171,-0.934865511,1.282790618,-0.140306062,-0.438218911
8.6694,0,0,0,0,0,1,0,0,6.87,33.8,55.2625,37.5303,11.69999981,49.06,25,79.98,693.53,8.5,60,50.82,639.97,-0.246049136,-0.388362104,1.009955777,-0.314772966,0.028725011,0.262314184,1.352773312,0.089856626,-0.702565142,-0.948818221,0.400325728,-0.114300157,-0.437571162
9.4364,0,0,0,0,0,1,0,0,7.48,32.59,55.0653,37.3022,11.69999981,47.69,24.99,79.95,716.32,10.25,49.12,58.06,640.11,0.141138462,-0.767921076,0.993261017,-0.342296973,0.028725011,0.139044265,1.349633345,0.08541257,-0.431516015,-0.805187382,-0.430948559,0.204823155,-0.435304042
10.2232,0,0,0,0,0,1,0,0,8.1,32.05,57.6199,37.4497,11.80000019,53.4,24.99,76.72,737.5,12.48,35.02,65.51,640.04,0.534673397,-0.937311031,1.209530968,-0.324498678,0.170662201,0.65281889,1.349633345,-0.393064147,-0.179615158,-0.622160657,-1.508243359,0.533202806,-0.436437602
10.7801,0,0,0,0,0,1,0,0,8.54,34.44,57.4176,37.48,11.80000019,45.91,25,79.93,749.76,13.86,34.78,69.28,640.01,0.813956255,-0.18760364,1.192404447,-0.320842486,0.170662201,-0.021116651,1.352773312,0.082449865,-0.033802858,-0.508897482,-1.526580292,0.699376133,-0.436923413
10.9572,0,0,0,0,0,1,0,0,8.68,35.23,54.9787,37.5499,12.5,46.43,24.99,79.93,752.54,13.7,44.77,70.96,640.11,0.902818982,0.06020759,0.985929546,-0.312407905,1.164218487,0.025671931,1.349633345,0.082449865,-0.000739384,-0.522029444,-0.763305465,0.773426847,-0.435304042
10.7168,0,0,0,0,0,1,0,0,8.49,34.07,49.249,37.568,11.89999962,46.99,24.99,79.95,747.93,14.03,47.66,69.75,639.93,0.782219567,-0.303667127,0.500858718,-0.310223843,0.312598043,0.076059635,1.349633345,0.08541257,-0.055567663,-0.494944772,-0.542498233,0.720092702,-0.438218911
10.6431,0,0,0,0,0,1,0,0,8.43,33.72,48.477,37.5845,12.10000038,48.74,24.99,79.96,744.57,13.59,53.27,67.69,640.03,0.744135541,-0.413456912,0.435501949,-0.308232847,0.596472423,0.23352121,1.349633345,0.086893922,-0.095529272,-0.531057668,-0.113872429,0.629292423,-0.436599539
10.589,0,0,0,0,0,1,0,0,8.39,33.96,57.5819,37.1557,12,51.34,25,79.94,742.39,13.31,59.78,67.92,639.99,0.71874619,-0.338172488,1.206313925,-0.359974601,0.454535233,0.467464122,1.352773312,0.083931217,-0.121456745,-0.554038602,0.383516873,0.639430318,-0.437247288
10.8366,0,0,0,0,0,1,0,0,8.59,34.92,57.8798,36.5878,12.10000038,47.68,25,79.95,748.27,13.72,53.69,68.84,639.88,0.845692943,-0.037034791,1.231533849,-0.428501052,0.596472423,0.138144484,1.352773312,0.08541257,-0.051523929,-0.520387949,-0.081782797,0.679981899,-0.439028596
10.1815,0,0,0,0,0,1,0,0,8.07,33,57.5298,36.6736,11.89999962,47.49,25.01,79.95,735.87,13.15,51.41,67.33,640.03,0.515631384,-0.639310185,1.20190319,-0.418147874,0.312598043,0.121048656,1.35591328,0.08541257,-0.199001295,-0.567170565,-0.255983658,0.613424413,-0.436599539
9.6779,0,0,0,0,0,1,0,0,7.67,32.4,52.1166,37.5659,12,45.76,24.99,79.94,722.76,12.24,54.57,62.49,639.97,0.261737878,-0.827521245,0.743626944,-0.310477242,0.454535233,-0.034613358,1.349633345,0.083931217,-0.354922931,-0.641858601,-0.014547377,0.400087834,-0.437571162
9.7975,0,0,0,0,0,1,0,0,7.76,34.2,49.1487,37.7233,12.10000038,47.74,25,79.96,726.53,12,60.08,63.49,640.03,0.318863917,-0.262888064,0.492367417,-0.29148435,0.596472423,0.143543167,1.352773312,0.086893922,-0.310085054,-0.661556544,0.406438039,0.444165639,-0.436599539
9.9819,0,0,0,0,0,1,0,0,7.91,34.53,52.0361,37.6525,11.89999962,52.14,24.24,79.95,730.35,12.24,63.49,64.25,639.98,0.414073982,-0.159371981,0.736811892,-0.300027532,0.312598043,0.539446556,1.114135754,0.08541257,-0.26465251,-0.641858601,0.666975292,0.477664771,-0.437409225
10.0763,0,0,0,0,0,1,0,0,7.98,34.39,54.1769,37.3571,11.89999962,43.15,21.9,79.97,732.34,11.74,52.18,64,640.07,0.458505345,-0.203287895,0.918049938,-0.335672387,0.312598043,-0.26945605,0.379383273,0.088375274,-0.240984772,-0.682895983,-0.197152666,0.46664532,-0.43595179
10.1922,0,0,0,0,0,1,0,0,8.08,34.95,48.6491,37.5493,11.80000019,51.33,21,79.99,739.46,11.98,45.01,64.98,640.02,0.521978722,-0.027624238,0.450071767,-0.312480305,0.170662201,0.466564341,0.096786165,0.091337978,-0.156304219,-0.663198039,-0.744968532,0.50984157,-0.436761476
10.1506,0,0,0,0,0,1,0,0,8.04,33.76,38.7856,37.8178,12,49.52,21,80,743.81,12.48,48.69,66.47,640.01,0.496589371,-0.400909508,-0.384962547,-0.280081375,0.454535233,0.303704083,0.096786165,0.09281933,-0.104568207,-0.622160657,-0.46380223,0.5755175,-0.436923413
10.4061,0,0,0,0,0,1,0,0,8.25,34.31,41.338,37.8744,12,44.98,20.39,79.97,751.42,13.9,47.76,67.19,639.95,0.629883462,-0.228382703,-0.168878846,-0.273251657,0.454535233,-0.104796231,-0.094751875,0.088375274,-0.01405992,-0.505614491,-0.534857844,0.60725352,-0.437895036
10.7738,0,0,0,0,0,1,0,0,8.54,34.6,56.7097,37.3873,11.69999981,47.45,20.01,79.95,755.4,13.67,58.99,67.25,639.95,0.813956255,-0.137414023,1.132474321,-0.332028262,0.028725011,0.117449535,-0.214070654,0.08541257,0.033275557,-0.524491687,0.323157802,0.609898188,-0.437895036
11.0601,0,0,0,0,0,1,0,0,8.76,34.97,55.8139,36.833,11.69999981,49.06,20,79.94,762.14,15.06,60.6,70.7,639.97,0.953597684,-0.021350536,1.056636765,-0.39891365,0.028725011,0.262314184,-0.217210622,0.083931217,0.113436642,-0.410407764,0.44616806,0.761966617,-0.437571162
10.8755,0,0,0,0,0,1,0,0,8.62,39.37,56.0673,36.8891,12,42.52,20,79.88,754.69,14.8,47.49,69.26,640.01,0.864734956,1.358863908,1.078089362,-0.392144264,0.454535233,-0.326142217,-0.217210622,0.075043105,0.024831288,-0.431747203,-0.555486894,0.698494577,-0.436923413
10.6435,0,0,0,0,0,1,0,0,8.43,39.32,56.5778,37.0726,12.10000038,47.02,20,79.91,742.74,13.16,44.57,64.56,639.96,0.744135541,1.343179653,1.121307796,-0.370001979,0.596472423,0.078758976,-0.217210622,0.079487161,-0.117294077,-0.566349817,-0.778586242,0.491328891,-0.437733099
