DepRate,D1,D2,D3,D4,D5,D6,D7,D8,KerFeed,KerTemp,WaterLev,BrineLev,WaterpH,WCBootLev,ECPdP,ECPLev,ReactorIP,ReactordP,ReactorCauLev,ClaydP,ClayOP
13.9616,1,0,0,0,0,0,0,0,1.603438114,-0.760486739,-0.652036379,2.04380876,-0.680958243,0.099453926,-0.217210622,0.09281933,1.563710036,-0.068976743,3.211988754,2.186561293,0.534861508
14.2323,1,0,0,0,0,0,0,0,1.72384711,-0.827144823,-0.679559029,1.507410396,-0.680958243,1.405935109,-0.110451714,0.098744738,1.593205509,0.004890545,2.850598371,2.367721074,0.505388945
14.6357,1,0,0,0,0,0,0,0,1.903286346,-0.27854095,-0.680270165,1.894797818,-0.680958243,0.086857,-0.20465075,0.095782034,1.658143124,0.06234288,1.683911022,2.488053483,0.53194664
14.1552,1,0,0,0,0,0,0,0,1.689571487,-0.112036899,-0.514456994,1.753521593,-0.397085211,0.340595081,-0.217210622,0.09281933,1.47998095,0.022126246,-1.099482566,2.423259109,0.534375697
14.0547,1,0,0,0,0,0,0,0,1.644822756,-0.466783379,-0.622744356,1.962479604,0.738408265,0.220024504,-0.217210622,0.09281933,1.71427967,0.018022508,-0.713642939,2.518467169,0.845295052
12.3122,1,0,0,0,0,0,0,0,0.869812826,-0.854435427,-0.727704618,2.110127015,-0.113210831,0.238020112,-0.22035059,0.094300682,1.220587292,-0.149410012,-1.244649951,1.979836385,0.85452547
9.5838,1,0,0,0,0,0,0,0,-0.343798136,-0.504080538,-0.888836144,1.576274712,0.028725011,0.283009134,-0.217210622,0.091337978,0.408748175,-0.461294118,-1.370716364,1.040979126,0.766269716
8.4059,1,0,0,0,0,0,0,0,-0.867707387,-0.276251049,-1.427767045,1.755922854,-0.680958243,0.309102766,-0.217210622,0.09281933,0.058132629,-0.61067019,-1.512063554,0.615187525,0.695665112
2.0791,0,1,0,0,0,0,0,0,-3.16423763,-1.605428927,-1.499727218,1.13666287,-0.680958243,-0.973984126,-3.705714924,-0.110125903,-5.138779477,-0.430926455,-1.604512257,-1.111340119,-5.406613042
0.1709,0,1,0,0,0,0,0,0,-4.4860707,-1.567818084,-1.10608814,-4.563630106,-0.539021053,-2.365044669,-5.021361461,-0.034576948,-7.535048818,-0.906139343,-1.486086232,-1.677299142,-9.255859433
4.274,0,1,0,0,0,0,0,0,-1.642463424,-1.360785917,-1.352437443,-2.504059728,-0.539021053,0.139944045,-0.217210622,0.088375274,-1.393924765,-0.906139343,-1.276739583,-1.374925396,-0.029003697
6.742,0,1,0,0,0,0,0,0,0.071317747,-0.940447882,-1.245699341,-2.399803956,-0.680958243,0.237120332,-0.217210622,0.095782034,-0.040344193,-0.490020286,-1.382940985,-0.1998111,0.537776377
7.2324,0,1,0,0,0,0,0,0,0.414073982,-0.720868311,-1.681286968,0.03567847,0.028725011,0.31810057,-0.217210622,0.091337978,0.099521439,-0.392351316,-1.469277377,-0.12267494,0.535023446
7.4308,0,1,0,0,0,0,0,0,0.547368073,-0.520109847,-1.076728389,2.574909869,0.028725011,0.159739215,-0.217210622,0.206883439,0.221428133,-0.110834873,-1.451704483,-0.068018461,0.53421376
7.3516,0,1,0,0,0,0,0,0,0.496589371,-0.802426437,-0.577248595,2.723269212,0.312598043,0.262314184,-0.217210622,0.09281933,0.210605197,-0.239692254,-1.166717986,-0.026585324,0.534537634
7.1498,0,1,0,0,0,0,0,0,0.350600605,-0.827521245,-0.539786975,2.580038191,0.312598043,0.266813086,-0.217210622,0.094300682,0.135082513,-0.357059167,-0.814496069,-0.12267494,0.533566011
5.339,0,1,0,0,0,0,0,0,-0.899824916,-0.676952397,-0.43043291,2.71839429,0.312598043,0.429673344,-0.22035059,0.094300682,-0.448642418,-0.660735797,-1.099482566,-0.723896208,0.53421376
6.503,0,1,0,0,0,0,0,0,-0.093713032,-0.676952397,-0.201167799,2.738750712,0.454535233,0.308202986,-0.217210622,0.09281933,-0.065082332,-0.448162156,-0.840473391,-0.374799988,0.53761444
6.4789,0,1,0,0,0,0,0,0,-0.112755045,-0.730278864,-0.011929475,1.598561797,0.454535233,0.184933067,-0.217210622,0.09281933,-0.047361261,-0.413690755,-0.958135376,-0.34262319,0.535185383
6.3391,0,1,0,0,0,0,0,0,-0.20796511,-0.993774349,0.14928671,-0.39417146,0.454535233,0.278510231,-0.217210622,0.09281933,-0.080781535,-0.494944772,-0.676969073,-0.351879529,0.534375697
6.1934,0,1,0,0,0,0,0,0,-0.309522513,-1.037690263,0.141752057,-0.403836839,-0.113210831,0.272211768,-0.22035059,0.09281933,-0.126689812,-0.564708322,-0.179579772,-0.403009783,0.534051823
6.0151,0,1,0,0,0,0,0,0,-0.436469266,-0.921626776,0.179340665,-0.389308604,0.170662201,0.231721649,-0.217210622,0.09281933,-0.183183158,-0.608207947,-0.229242298,-0.488520726,0.536157006
6.4276,0,1,0,0,0,0,0,0,-0.144491733,-1.125522091,0.2624335,-0.341198909,0.028725011,0.532248312,-0.22035059,0.09281933,0.004493684,-0.436671689,-0.62501443,-0.318380397,0.53648088
4.4558,0,1,0,0,0,0,0,0,-1.51551667,-1.109837836,0.216311262,-0.291508484,0.312598043,0.184033286,-0.232910461,0.09281933,-0.666885134,-0.849507755,0.352191279,-1.019217505,0.533889885
4.3229,0,1,0,0,0,0,0,0,-1.610726735,-1.552133828,0.27514082,-0.01622015,0.738408265,0.607829868,-0.217210622,0.088375274,-0.669263802,-0.832272055,0.435471515,-0.950456128,0.534375697
4.3021,0,1,0,0,0,0,0,0,-1.623421411,-1.577228637,0.185740887,-0.121272321,0.596472423,0.310902327,-0.22035059,0.088375274,-0.674259003,-0.814215607,0.413314388,-1.039052518,0.534375697
4.0144,0,1,0,0,0,0,0,0,-1.820188878,-0.862026607,0.074016369,-0.033909845,-0.680958243,0.279410012,-0.217210622,0.089856626,-0.761318222,-0.719829627,-0.333915623,-1.194206393,0.534375697
4.1708,0,1,0,0,0,0,0,0,-1.712284138,-0.78046848,0.253722086,-0.202963477,0.596472423,0.356791129,-0.217210622,0.09281933,-0.699829675,-0.236409263,-1.021550602,-1.135142134,0.534051823
4.0608,0,1,0,0,0,0,0,0,-1.78845219,-0.814973841,0.332903674,-0.241986992,0.454535233,0.36039025,-0.217210622,0.094300682,-0.701970476,0.197766242,-0.633418858,-1.085774992,0.533242137
4.3766,0,1,0,0,0,0,0,0,-1.572642709,-0.96554269,0.155399092,-0.179843794,-0.113210831,0.285708475,-0.217210622,0.091337978,-0.988362007,0.386538201,-0.223894026,-1.036848627,0.031074991
4.633,0,1,0,0,0,0,0,0,-1.394917254,-0.905942521,0.201047239,-0.106466554,0.596472423,0.349592885,-0.22035059,0.09281933,-1.143213242,0.442349041,-0.310994457,-1.00687572,-0.274824312
4.6678,0,1,0,0,0,0,0,0,-1.369527904,-0.617352228,0.201038773,-0.226915758,0.596472423,0.290207377,-0.217210622,0.09281933,-1.111339101,0.460405489,-0.210141326,-0.969409585,-0.274014626
4.5798,0,1,0,0,0,0,0,0,-1.426653943,-0.397772657,0.25408612,-0.169044151,0.596472423,0.310002546,-0.217210622,0.094300682,-1.139645241,0.443990536,0.103878648,-1.010842722,-0.275148186
4.9401,0,1,0,0,0,0,0,0,-1.179107774,-0.510699294,0.186621341,-0.174353472,0.596472423,0.291107157,-0.217210622,0.089856626,-1.004774811,0.471895956,-0.657868102,-0.924891001,-0.272719129
5.6069,0,1,0,0,0,0,0,0,-0.715752124,-0.495015038,0.117607302,-0.208345198,0.454535233,0.363989372,-0.217210622,0.09281933,-0.765599823,0.482565676,-0.825192613,-0.69612719,-0.276119809
4.916,0,1,0,0,0,0,0,0,-1.198149787,-0.291119723,0.175954304,-0.189521239,0.028725011,0.31810057,-0.217210622,0.094300682,-1.011078279,0.279841007,-0.586048448,-0.905055989,-0.274014626
5.0979,0,1,0,0,0,0,0,0,-1.071203033,-0.385225253,0.218622453,-0.202408411,0.170662201,0.277610451,-0.217210622,0.091337978,-0.918667058,0.308567175,-0.673148879,-0.825715939,-0.275148186
5.107,0,1,0,0,0,0,0,0,-1.064855696,-0.648720738,0.322769988,-0.260038686,0.170662201,0.331597277,-0.217210622,0.094300682,-0.911293189,0.278199512,1.654113507,-0.826156717,-0.275148186
5.0938,0,1,0,0,0,0,0,0,-1.071203033,-0.498151889,0.331591459,-0.007906235,0.170662201,0.385584102,-0.217210622,0.09281933,-0.878586515,0.303642689,-0.301061951,-0.843347061,-0.273852689
5.0761,0,1,0,0,0,0,0,0,-1.083897709,-0.708320907,0.337026569,-0.139854948,0.454535233,0.303704083,-0.217210622,0.091337978,-0.840646774,0.433320817,-0.463038191,-0.835413056,-0.276443684
5.1028,0,1,0,0,0,0,0,0,-1.064855696,-0.532657251,0.350656672,-0.308932712,0.170662201,0.379285639,-0.217210622,0.09281933,-0.808891566,0.274916521,-0.738856221,-0.860096627,-0.274176563
5.0693,0,1,0,0,0,0,0,0,-1.090245046,-0.353856743,0.297956428,-0.253727833,0.170662201,0.341494861,-0.217210622,0.09281933,-0.755847288,0.326623623,-0.674676957,-0.80059159,-0.275148186
5.0078,0,1,0,0,0,0,0,0,-1.13467641,-0.237793256,0.175395554,-0.213714853,0.170662201,0.174135702,-0.214070654,0.09281933,-0.705538476,0.549046235,-1.201099735,-0.795302253,-0.274824312
4.6869,0,1,0,0,0,0,0,0,-1.356833228,-0.350719892,0.258175151,-0.361000266,0.028725011,0.383784542,-0.22035059,0.094300682,-0.790575829,0.554791469,-1.08343775,-0.871116078,-0.276443684
5.095,0,1,0,0,0,0,0,0,-1.071203033,-0.435414869,0.131212008,-0.220037773,0.028725011,-0.136288546,-0.217210622,0.098744738,-0.59064885,0.494056143,-1.020022524,-0.806762482,-0.274176563
5.6918,0,1,0,0,0,0,0,0,-0.658626085,-0.212698448,-0.027574464,-0.15554158,0.880345455,2.671026393,-0.217210622,0.37279487,-0.204710097,0.245369606,-0.829776847,-0.797065365,-0.066087308
7.3048,0,1,0,0,0,0,0,0,0.458505345,-0.730278864,-0.128200183,-0.233383477,0.880345455,-0.56278447,-0.217210622,0.094300682,0.791356795,0.339755585,-0.647171558,-0.276506482,0.209367809
7.5404,0,1,0,0,0,0,0,0,0.623536125,-0.40718321,-0.462848852,-0.31939449,-0.822894085,-1.094554703,-0.217210622,0.018751727,0.793021862,0.381613715,-0.41643182,-0.227580117,0.209691683
7.4515,0,1,0,0,0,0,0,0,0.560062748,-0.404046359,-0.651376039,-0.378255561,-0.822894085,-1.434671706,-0.217210622,0.017270375,0.773992524,0.432500069,-0.109288196,-0.086971918,0.210177494
7.4007,0,1,0,0,0,0,0,0,0.52832606,-0.504425592,-0.817536312,-0.368216117,0.596472423,-1.309602226,-0.217210622,0.020233079,0.790286395,0.462867732,0.119923464,0.01793326,0.211149117
7.0125,0,1,0,0,0,0,0,0,0.25539054,-0.736552566,-0.885534442,0.69191064,0.596472423,-0.716646923,-0.217210622,0.017270375,0.530535936,0.372585491,0.496594625,-0.15661485,0.210501369
6.8162,0,1,0,0,0,0,0,0,0.122096449,-0.827521245,-0.888048815,-0.36206213,-0.539021053,-0.783230675,-0.217210622,0.018751727,0.44430925,0.321699137,0.745671295,-0.231987898,0.210825243
6.723,0,1,0,0,0,0,0,0,0.058623072,-0.956132137,-0.867959228,-0.393133729,0.880345455,-0.897502789,-0.217210622,0.018751727,0.38555617,0.31020867,0.947377556,-0.276065703,0.211958803
6.699,0,1,0,0,0,0,0,0,0.039581059,-1.112974687,-0.711856448,-1.076998505,0.880345455,0.801282661,-0.254890236,0.015789023,0.443119916,0.302001193,-0.311758495,-0.234632566,0.270256182
6.6458,0,1,0,0,0,0,0,0,0.001497033,-1.103564134,-0.68106596,-1.256296714,1.022281296,2.457778431,-0.273730044,-0.003468554,0.501754063,0.284765493,-0.801507408,-0.184824646,0.341346597
6.5759,0,1,0,0,0,0,0,0,-0.042934331,-0.868300309,-0.739954779,-0.633187472,1.022281296,-0.450311916,-0.242330365,0.002456854,0.473091123,0.459584742,-1.086493905,-0.157937185,0.277543355
6.2886,0,1,0,0,0,0,0,0,-0.246049136,-0.796152735,-0.865097753,-0.311068508,1.164218487,-0.262257806,-0.217210622,0.020233079,0.163507586,0.279020259,-1.153729326,-0.302512387,0.21098718
6.0645,0,1,0,0,0,0,0,0,-0.39838524,-0.959268988,-0.889242508,-0.329301201,-0.255148021,-1.089156021,-0.217210622,0.017270375,0.06170063,0.163294841,-1.486850271,-0.361576646,0.209205871
6.1717,0,1,0,0,0,0,0,0,-0.322217188,-1.025142859,-1.042077449,-0.269957464,-0.255148021,-1.647019887,-0.217210622,0.01430767,0.099997172,0.054135404,-1.551793575,-0.498658622,0.210339432
6.1395,0,1,0,0,0,0,0,0,-0.347606539,-0.918489925,-1.023393202,-0.32395568,0.880345455,-1.105352069,-0.217210622,0.017270375,0.094050504,0.023767741,-1.040651574,-0.511000407,0.21212074
6.3884,0,1,0,0,0,0,0,0,-0.176228422,-0.918489925,-0.930115886,-0.270958995,0.596472423,-0.712148021,-0.217210622,0.020233079,0.23795987,0.045927928,-0.768653737,-0.400805893,0.211958803
6.4161,0,1,0,0,0,0,0,0,-0.157186409,-0.739689417,-0.881233764,-0.392168398,0.596472423,-1.915154455,-0.217210622,0.017270375,0.291242015,0.050852413,-0.540970155,-0.346590192,0.210825243
6.2179,0,1,0,0,0,0,0,0,-0.2904805,-0.708320907,-0.901069374,-0.351636553,0.880345455,-0.996478637,-0.217210622,0.017270375,0.195262794,0.078757833,-1.321053837,-0.384937883,0.209529746
6.1713,0,1,0,0,0,0,0,0,-0.322217188,-0.924763627,-0.903050395,-0.323605747,0.880345455,-0.539390179,-0.217210622,0.017270375,0.211794531,0.036899703,-1.166717986,-0.392871888,0.211149117
6.2281,0,1,0,0,0,0,0,0,-0.284133162,-0.927900478,-0.799385416,-0.331400797,1.022281296,-1.078358656,-0.223490558,-0.006431258,0.251161473,0.051673161,-0.92146151,-0.334248407,0.217788541
6.2196,0,1,0,0,0,0,0,0,-0.2904805,-0.821247543,-0.816613528,-0.360034934,1.306155677,-0.946090933,-0.217210622,0.020233079,0.29599935,0.055776899,-0.688429656,-0.230224786,0.210339432
6.5719,0,1,0,0,0,0,0,0,-0.049281668,-0.865163458,-0.936406052,-0.374358036,1.022281296,-0.778731773,-0.217210622,0.017270375,0.485341259,0.049210918,-0.63189078,-0.250941354,0.211149117
7.0196,0,1,0,0,0,0,0,0,0.261737878,-0.783605331,-0.929235432,-0.320697687,1.022281296,-1.133245262,-0.217210622,0.01430767,0.701681041,0.10420101,-0.333151584,-0.110333155,0.210825243
7.1589,0,1,0,0,0,0,0,0,0.356947943,-0.855752905,-0.874410246,-0.327515339,0.880345455,-0.455710599,-0.217210622,0.018751727,0.789453861,0.121436711,-0.034412387,0.017051703,0.211472992
7.304,0,1,0,0,0,0,0,0,0.458505345,-0.796152735,-0.98670198,-0.258928555,1.306155677,-1.059463267,-0.217210622,0.017270375,0.781009593,0.077937086,-0.236882687,-0.082123359,0.209691683
7.464,0,1,0,0,0,0,0,0,0.572757423,-0.777331629,-0.917560952,-0.286138829,1.306155677,-1.067561291,-0.217210622,0.017270375,0.792783995,0.116512225,-3.06382E-05,-0.010276536,0.210825243
7.1213,0,1,0,0,0,0,0,0,0.331558592,-0.564025761,-0.943322694,-0.668615129,1.022281296,-0.511496985,-0.210930686,0.045416064,0.565145544,0.089427553,0.211608128,-0.005427977,0.172608072
7.2582,0,1,0,0,0,0,0,0,0.426768657,-0.683226099,-1.362638855,-0.874351347,1.164218487,-1.532747772,-0.229770493,0.000975502,0.59190555,0.041003442,0.381224756,-0.069340795,0.228314457
7.5728,0,1,0,0,0,0,0,0,0.648925475,-0.576573165,-1.929168599,-0.489980585,1.448091518,-0.849814427,-0.217210622,0.035046599,0.733674115,0.191200261,0.546257151,0.028952711,0.215683358
7.5092,0,1,0,0,0,0,0,0,0.604494112,-0.479330783,-0.591293527,-0.512267669,1.448091518,-1.256515181,-0.217210622,0.017270375,0.691214906,0.11487073,-0.82748473,0.05187317,0.210339432
7.4433,0,1,0,0,0,0,0,0,0.560062748,-0.495015038,0.109192195,-0.554368178,0.880345455,-0.346837167,-0.217210622,0.017270375,0.672661301,0.07629559,-1.213324357,0.042176053,0.210177494
7.2732,0,1,0,0,0,0,0,0,0.439463332,-0.460509677,-0.262579457,-0.53162256,0.880345455,-1.014474245,-0.217210622,0.015789023,0.599398352,-0.07718422,-0.829776847,-0.019532875,0.20872006
3.0965,0,1,0,0,0,0,0,0,-2.461269983,-0.614215377,-0.664760631,-0.333259059,1.022281296,0.80038288,-3.495337077,-0.04346506,-4.482148396,-0.264314683,-0.693777928,-1.275309555,-5.012296048
4.0177,0,1,0,0,0,0,0,0,-1.820188878,-1.134932644,-0.745152843,-0.238801399,1.022281296,1.970997219,-1.451217994,-0.004949906,-2.045560646,-0.805187382,-0.521105145,-1.539335611,-1.1606206
5.3902,0,1,0,0,0,0,0,0,-0.868088228,-1.197669664,-0.802831039,-0.439662694,1.022281296,1.416732474,-0.217210622,0.017270375,0.454299652,-0.697669441,-0.339263895,-0.790894472,1.183257914
5.5255,0,1,0,0,0,0,0,0,-0.772878163,-1.100427283,-0.963158304,-0.419511405,1.022281296,0.330697496,-0.217210622,0.011344966,0.642809028,-0.635292619,-0.197916704,-0.611938582,1.181962416
5.7068,0,1,0,0,0,0,0,0,-0.645931409,-1.395291278,-1.178750983,-0.475874682,1.022281296,-0.872308937,-0.217210622,0.018751727,0.788383461,-0.590972247,-0.077198564,-0.601800687,1.183581788
5.927,0,1,0,0,0,0,0,0,-0.493595305,-2.135588116,-1.266618587,-0.53316709,1.022281296,-0.810224088,-0.217210622,0.015789023,0.979509371,-0.4850958,0.083249598,-0.383174771,1.181638542
6.6195,0,1,0,0,0,0,0,0,-0.011197642,-2.314388624,-0.851772422,-0.456821457,0.596472423,-0.400823993,-0.214070654,0.017270375,1.356528122,-0.338181971,-0.890899956,-0.123556496,1.182286291
7.2604,0,1,0,0,0,0,0,0,0.433115995,-2.02266148,-0.947301668,-0.411631889,0.596472423,-0.794927821,-0.217210622,0.017270375,1.557763368,-0.274163655,-1.468513338,-0.002342531,1.182772102
7.4889,0,1,0,0,0,0,0,0,0.591799436,-1.442344043,-0.831564312,-0.393061329,0.454535233,-0.938892689,-0.217210622,0.020233079,1.504362289,-0.27580515,-1.256874573,-0.036282441,1.183257914
7.3001,0,1,0,0,0,0,0,0,0.458505345,-2.741000361,0.339769521,-0.437792365,0.312598043,-0.681555486,-0.217210622,0.018751727,1.402079599,-0.17813618,-0.910000927,0.184988143,1.182610165
7.0499,0,1,0,0,0,0,0,0,0.287127228,-1.859545227,-0.499489278,-0.392337331,0.312598043,0.193031091,-0.217210622,0.018751727,1.205244888,-0.301248327,-0.761777387,-0.041571778,1.181962416
7.0962,0,1,0,0,0,0,0,0,0.318863917,-1.429796639,-1.001424184,-0.345627366,0.312598043,-0.959587639,-0.217210622,0.015789023,1.221776625,-0.346389448,-0.100883768,-0.116944825,1.182610165
7.315,0,1,0,0,0,0,0,0,0.471200021,-1.197669664,-1.278851816,-0.305747119,0.312598043,-2.476617443,-0.217210622,0.15059206,1.262213968,-0.293040851,0.019834372,-0.068900017,1.181962416
7.7137,0,1,0,0,0,0,0,0,0.744135541,-1.084743028,-0.794932351,-0.355365145,0.170662201,-2.903113366,-0.214070654,0.390571095,1.422892937,-0.240513001,0.467561148,0.028511933,1.179047547
7.9585,0,1,0,0,0,0,0,0,0.915513658,-1.02827971,0.000769379,-0.357307874,0.170662201,-0.662660097,-0.217210622,0.389089743,1.499129221,-0.119863097,0.503470974,0.138265669,1.183905662
8.152,0,1,0,0,0,0,0,0,1.048807749,-1.018869157,-0.402114465,-0.341597108,0.170662201,-2.184188803,-0.217210622,0.38760839,1.550984166,-0.132174312,1.332453144,0.24449318,1.182448228
7.889,0,1,0,0,0,0,0,0,0.864734956,-1.12238524,-0.727222061,-0.323617814,0.880345455,-0.496200718,-0.217210622,0.389089743,1.394467864,-0.16090048,1.370655087,0.128127773,1.183095976
8.3252,0,1,0,0,0,0,0,0,1.169407164,-0.921626776,-0.889852053,-0.378400361,0.738408265,0.649219768,-0.214070654,0.390571095,1.561807102,-0.013165903,1.441710702,0.352483804,1.178723673
8.3619,0,1,0,0,0,0,0,0,1.194796515,-0.905942521,-1.278428521,-0.360348667,0.738408265,-1.797283219,-0.217210622,0.38760839,1.551340966,-0.098523658,2.214153995,0.337056572,1.184229537
8.4087,0,1,0,0,0,0,0,0,1.226533204,-1.003184902,-1.548194511,-0.363365327,-0.113210831,-1.726200565,-0.217210622,0.390571095,1.661235391,-0.059948519,-0.346904283,0.350720691,1.184715348
8.3444,0,1,0,0,0,0,0,0,1.18210184,-1.012595455,-0.092541801,-0.403643773,0.028725011,-0.421518942,-0.217210622,0.389089743,1.733071141,0.049210918,-1.174358375,0.506315345,1.181314668
7.9958,0,1,0,0,0,0,0,0,0.940903008,-1.181985409,-0.736458361,-0.40038578,0.028725011,-1.567839209,-0.217210622,0.38760839,1.736163408,0.079578581,-0.799979331,0.540696033,1.182124353
7.3443,0,1,0,0,0,0,0,0,0.490242034,-1.414112384,-1.132180052,-0.438890429,0.028725011,-0.761635945,-0.217210622,0.389089743,1.469752681,-0.026297865,-0.479847046,0.33749735,1.179533359
7.0351,0,1,0,0,0,0,0,0,0.274432553,-1.269817238,-1.512976356,-0.422564265,-0.113210831,-1.099953386,-0.217210622,0.389089743,1.400176666,-0.124787583,-0.20784921,0.205704711,1.184067599
6.9247,0,1,0,0,0,0,0,0,0.198264501,-1.02827971,0.075904265,-0.421188668,-0.113210831,-0.586178761,-0.217210622,0.389089743,1.4035068,-0.197834124,0.051159966,0.122838437,1.182124353
6.1796,0,1,0,0,0,0,0,0,-0.322217188,-0.968679541,-0.277631832,-0.495651905,-0.113210831,-0.890304546,-0.22035059,0.389089743,1.08179206,-0.357879915,0.28419182,-0.153529404,1.182448228
6.6552,0,1,0,0,0,0,0,0,0.007844371,-0.931037329,-0.419181725,-0.469793095,-5.364867314,-0.800326503,-0.217210622,0.389089743,1.410048134,-0.246258235,-0.766361621,0.028071155,1.184067599
6.6848,0,1,0,0,0,0,0,0,0.033233721,-1.134932644,-0.335233834,-0.40322144,-5.364867314,-1.081057997,-0.217210622,0.390571095,1.365923858,-0.325870757,-1.269099194,-0.066255349,1.180343045
6.9353,0,1,0,0,0,0,0,0,0.204611839,-0.9969112,-0.532480901,-0.38519388,-0.539021053,-0.993779295,-0.217210622,0.389089743,1.454767078,-0.366908139,-0.896248228,-0.115622491,1.183257914
7.3868,0,1,0,0,0,0,0,0,0.515631384,-1.075332475,-1.10745115,-0.370786311,-0.113210831,1.997990632,-0.217210622,0.389089743,1.797533022,-0.316021785,-0.675440996,-0.030552327,1.182934039
8.2093,0,1,0,0,0,0,0,0,1.086891775,-0.978090094,-1.088335142,-0.360964066,0.028725011,0.17143636,-0.217210622,0.389089743,2.076431752,-0.138740293,-0.472206657,0.204823155,1.180343045
8.3708,0,1,0,0,0,0,0,0,1.201143853,-0.648720738,-0.184109005,-0.421731667,0.028725011,2.07897087,-0.217210622,0.389089743,1.909330381,-0.099344406,0.16958599,0.301794327,1.183581788
8.5024,0,1,0,0,0,0,0,0,1.29000658,-0.432278018,-0.950408655,-0.41730321,0.170662201,1.233177267,-0.217210622,0.389089743,1.935971453,-0.055844781,-0.653283868,0.347194467,1.180181107
8.613,0,1,0,0,0,0,0,0,1.366174632,-0.419730614,-1.468902866,-0.427487454,0.312598043,-1.559741185,-0.217210622,0.389089743,2.015300004,0.007352788,-1.149909131,0.426975295,1.181800479
8.638,0,1,0,0,0,0,0,0,1.385216645,-0.444825422,-0.625233331,-0.408627295,0.170662201,-2.066317567,-0.217210622,0.390571095,2.074409884,0.052493909,-0.822136458,0.476783215,1.180504982
8.572,0,1,0,0,0,0,0,0,1.340785282,-0.40718321,0.10037919,-0.441339957,0.312598043,0.615927892,-0.217210622,0.389089743,2.078215752,0.066446619,-0.50429629,0.508078457,1.182286291
8.3497,0,1,0,0,0,0,0,0,1.188449177,-0.463646528,-0.530110449,-0.429792182,0.454535233,1.336652016,-0.22035059,0.38760839,1.966894127,-0.02137338,-0.210141326,0.404495614,1.185525034
8.2085,0,1,0,0,0,0,0,0,1.086891775,-0.661268142,-0.940596673,-0.44003676,0.454535233,-1.337495419,-0.217210622,0.38760839,1.934663186,-0.054203285,0.080193443,0.354246916,1.181638542
8.1057,0,1,0,0,0,0,0,0,1.01707106,-0.513836145,-1.324085134,-0.381585954,0.454535233,-1.708204956,-0.217210622,0.392052447,1.772081283,-0.105910387,0.354483396,0.288570986,1.181314668
8.1259,0,1,0,0,0,0,0,0,1.029765736,-0.589120569,-1.852281271,-0.447481877,0.454535233,-1.615527572,-0.217210622,0.386127038,1.762447681,0.007352788,-0.421016053,0.266091305,1.183095976
8.0913,0,1,0,0,0,0,0,0,1.004376385,-0.426004316,-0.667918413,-0.37872616,0.596472423,0.31720079,-0.217210622,0.38760839,1.781239152,-0.225739544,-0.019895649,0.289011764,1.182934039
8.3873,0,1,0,0,0,0,0,0,1.213838528,-0.328761935,0.097780158,-0.397791452,0.738408265,-0.774232871,-0.217210622,0.390571095,1.898745311,-0.012345155,-1.142268743,0.232151395,1.178561736
8.1894,0,1,0,0,0,0,0,0,1.074197099,-0.501288741,-0.058331088,-0.524382576,0.738408265,-3.209938492,-0.217210622,0.38760839,1.824768761,-0.166645713,-1.914712036,0.418159734,1.182610165
8.1999,0,1,0,0,0,0,0,0,1.080544437,-0.62362593,-0.412392071,-0.528376634,0.738408265,-2.509009538,-0.217210622,0.389089743,1.914920248,-0.196192628,-1.35314347,0.461355983,1.181638542
8.2858,0,1,0,0,0,0,0,0,1.144017814,-0.576573165,-0.756742664,-0.48762759,0.738408265,0.059863587,-0.217210622,0.386127038,1.977479196,-0.185522909,-1.179706647,0.471053101,1.182124353
8.4834,0,1,0,0,0,0,0,0,1.277311905,-0.633036483,-1.092898263,-0.434727438,0.738408265,-0.739141434,-0.217210622,0.389089743,2.175265374,-0.143664779,-1.019258485,0.504111455,1.183743725
8.5474,0,1,0,0,0,0,0,0,1.321743269,-1.018869157,-1.440211922,-0.511048939,1.022281296,-1.915154455,-0.217210622,0.38760839,2.145294167,0.057418395,-1.363840014,0.642515764,1.181476605
8.4415,0,1,0,0,0,0,0,0,1.251922554,-0.905942521,-1.211996583,-0.43242271,0.880345455,-0.665359439,-0.217210622,0.389089743,1.986637065,-0.062410762,-1.02307868,0.554360153,1.181314668
8.6977,0,1,0,0,0,0,0,0,1.429648009,-0.924763627,-0.352343423,-0.451222536,0.880345455,-1.009075563,-0.217210622,0.38760839,2.103905358,-0.096061415,-0.334679661,0.635463315,1.181638542
9.0415,0,1,0,0,0,0,0,0,1.664499503,-0.341309339,-0.647473258,-0.421152468,1.164218487,0.497156876,-0.217210622,0.392052447,2.173957107,-0.084570948,0.051159966,0.63898954,1.173379747
8.9995,0,1,0,0,0,0,0,0,1.639110152,-0.291119723,-0.258710539,-0.465714571,0.880345455,3.25318433,-0.22035059,0.383164334,1.951313857,0.042644937,-1.052112156,0.86114168,0.865213323
7.2571,0,1,0,0,0,0,0,0,0.426768657,-0.193877342,-0.115966954,-0.420525003,0.738408265,2.880675233,-0.217210622,0.390571095,1.124489137,-0.281550384,-1.748915602,0.308846776,0.861002957
8.7449,0,1,0,0,0,0,0,0,1.461384697,-0.369540998,-0.32966327,-0.32513821,0.880345455,0.974040503,-0.217210622,0.389089743,1.800744223,-0.027939361,-1.518939904,0.81794543,0.858250025
