DepRate,KerFeed,KerTemp,WaterLev,BrineLev,WaterpH,WCBootLev,ECPdP,ECPLev,ReactorIP,ReactordP,ReactorCauLev,ClaydP,ClayOP
9.0415,9.88,33.95,35.6848,36.6487,12.5,51.67460394,19.99914065,82.02192248,935.3883587,19.0336845,55.4308238,67.91274748,739.4506621
8.9995,9.84,34.11,40.2769,36.2794,12.30000019,82.29674401,19.98671278,81.95919698,916.6733908,20.5835463,40.99113628,72.95087163,720.4236641
7.2571,7.93,34.42,41.963,36.6539,12.19999981,78.15711707,20.00236245,82.01085714,847.1523285,16.63255065,31.86764485,60.42494038,720.1612171
8.7449,9.56,33.86,39.4388,37.4444,12.30000019,56.96650183,19.99891809,81.99647405,904.0107841,19.71589374,34.88369783,71.96709634,719.9855001
8.3939,9.17,33.12,34.8928,37.4692,12.30000019,58.29289352,19.99820978,81.97590925,888.4728368,18.83413435,39.45662111,69.17610397,719.951509
8.2779,9.05,32.63,31.0488,37.5069,12.39999962,47.81149581,19.99597583,82.00330813,884.7309763,18.60223898,41.83304911,68.53455145,719.9681574
6.7092,7.33,31.1,43.4716,37.1136,12.39999962,63.60040224,20.00568401,82.00420384,826.6809452,15.08588582,46.27929371,55.40779759,719.8148607
4.6547,5.09,31.36,46.8868,36.1229,12.30000019,63.4236714,19.99597377,82.00988453,747.8393127,11.03153313,45.7442898,40.43373644,718.4751986
5.5038,6.02,32.25,45.7722,36.0139,12.30000019,74.13885092,20.01905643,81.99095079,778.5407631,12.74355373,45.72037071,46.73565095,710.4226556
8.522,9.31,31.75,39.8715,36.9461,12.30000019,64.50950073,20.0014368,81.99108779,897.1621919,20.28230766,53.14426085,73.75081767,710.0161061
8.6876,9.5,31.7,33.704,37.1007,12.30000019,64.1629528,20.00169877,82.00240186,903.6694448,20.00125804,62.30182028,76.89344794,709.972559
8.311,9.08,30.51,27.9775,37.1069,12.39999962,28.67090295,20.0043443,81.98894398,891.9993766,19.57603142,66.65174714,77.07525491,710.0007241
8.3776,9.16,30.95,35.5379,36.8871,12.10000038,69.22254499,20.00087092,82.02046261,890.855955,19.82391428,69.64486737,77.84361356,710.1298198
8.4946,9.28,32.64,34.9651,37.06,12.10000038,65.43369055,20.00564461,81.99587377,893.661019,19.88713113,50.38281467,78.30871906,709.9188879
8.3369,9.11,32.71,29.2282,37.1932,12.19999981,53.40801413,20.00528056,81.98052938,889.7466838,19.45190363,41.31557134,76.55477661,710.0843648
8.44,9.22,33.28,33.2664,37.2921,12.10000038,59.13141282,20.00323663,82.00780319,893.5786319,20.31773141,39.50131845,76.38071542,709.923992
8.6089,9.41,33.3,45.1053,37.4238,12.10000038,46.61852672,20.00158819,93.93495623,894.5764495,19.14045136,48.29882734,76.38293498,709.8639174
8.6388,9.44,32.63,40.986,35.9939,12.10000038,31.00302051,19.99979537,79.99620051,904.8574857,20.42253559,54.18749532,81.89910509,710.0167616
8.4238,9.21,32.17,34.9559,36.6934,12.19999981,31.01134742,20.00138017,79.98462487,897.1365941,20.24680442,57.55463094,79.97376416,710.0617397
8.0719,8.82,32.16,30.9797,37.6212,12.19999981,25.89310337,19.99806063,79.99504027,882.5022834,19.5327363,61.04539727,75.4091334,709.9308441
7.8773,8.61,31.01,26.9314,36.6546,12.19999981,44.2640714,19.99468251,80.00211131,872.7952007,18.87574558,51.79608249,71.65120474,709.9863561
8.0909,8.84,31.71,32.9444,37.3465,12.39999962,68.02189264,19.997647,79.99806939,882.1598586,19.39078978,44.88972808,73.8101522,709.9514414
8.0047,8.75,32.42,45.977,36.8657,12.19999981,50.48238677,20.0015642,80.00405683,876.0437232,19.01160746,48.68811111,70.85733724,709.911476
6.7984,7.43,33.24,43.197,36.6205,12.10000038,66.80156151,20.00944633,79.99760753,828.0855741,16.1853342,48.94590657,62.67908454,709.8012794
7.1165,7.78,32.66,39.6282,36.7575,12.19999981,53.05752302,20.00431513,79.99873522,845.0930323,16.15616519,49.89623896,64.91729245,710.1059952
6.9585,7.61,32.73,36.7805,36.3768,12.10000038,51.72737975,19.99226123,79.99907563,843.3158361,15.71480944,52.52426479,63.99275068,709.9664464
7.4326,8.12,32.51,34.0653,36.7083,12.19999981,59.34858695,19.99578841,79.99490689,864.5543536,16.64988681,40.77569245,67.55556342,710.1261426
7.2561,7.93,31.78,39.7641,36.2023,12,58.99735817,20.00113128,79.998546,856.0316131,17.35299796,37.03402862,70.13596621,709.754409
7.083,7.74,31.72,43.3448,36.6387,11.89999962,64.85643843,20.00349697,79.99778471,846.5880216,16.81126424,50.44199081,68.38118878,709.9060992
7.0854,7.74,30.75,42.6042,36.3259,12,53.47085664,20.00159349,79.99783612,850.239701,17.3416214,53.05565401,69.24854006,710.0266504
7.2709,7.95,31.54,44.8225,36.5465,11.69999981,55.11507189,20.00773551,80.01397173,859.8827605,18.05645809,47.59717003,70.00946611,710.0359033
7.6361,8.35,31.99,38.9936,36.3369,11.80000019,47.91065752,19.99772241,79.99846662,879.3290011,18.97763844,50.71197465,72.13681173,709.9593242
7.5594,8.26,32.59,34.1618,36.3766,11.69999981,53.34003975,20.00491906,79.99033951,878.770458,18.89821624,37.49652726,72.76290548,709.8848692
7.5149,8.21,32.21,29.9302,36.3415,11.80000019,52.3676122,19.99602037,79.99388903,882.739547,17.86738273,29.37797992,74.70027924,710.0430481
8.1557,8.91,32.65,23.4957,36.6437,11.89999962,40.83505673,20.00009055,80.00942803,909.7323447,20.54194964,28.94922592,81.97465991,710.0247881
8.2265,8.99,32.11,46.5202,35.7439,11.89999962,46.87719907,19.998412,80.00313302,890.7319215,19.76692505,40.37890775,84.0469287,709.9783608
8.1667,8.93,32.31,40.4955,35.9092,12,58.12083453,19.99872143,79.97247399,893.5782946,19.34312342,46.44420435,84.40077199,709.9827725
8.2149,8.98,33.65,34.9401,35.8505,12.19999981,52.36150086,20.00160108,79.9942867,897.7286456,19.29315836,46.33081818,82.0288288,710.002527
8.3246,9.1,33.65,31.8853,36.04,12.19999981,48.01221042,19.99858034,80.00422708,903.3821903,19.3814855,46.30209751,82.29090116,709.982117
7.3182,8,33.94,33.8342,35.5308,11.80000019,47.59833841,20.00239776,79.97139335,860.4706628,18.97332848,50.32047379,79.34372435,705.5957868
6.4082,7,33.1,33.6967,35.8487,11.30000019,59.80424167,19.99736295,79.98534079,814.8088626,17.08367318,53.6577384,68.69536113,699.9921444
5.6904,6.22,32.1,30.4779,35.5836,12.10000038,52.90618862,20.00709838,79.97365513,787.6036169,15.15979665,36.28889345,61.60198825,699.8359715
5.245,5.73,32.47,28.6777,35.6276,11.5,52.19208174,20.0003807,79.99293428,768.8555345,12.91191267,29.8573971,53.71103258,700.0204442
5.3988,5.9,31.97,27.4765,36.129,11.69999981,67.30536151,19.99966994,79.99362809,778.4230922,13.43466602,34.10153852,55.14398812,700.0296492
5.38,5.88,31.52,26.3543,35.4743,11.5,53.99641552,20.00390773,79.99758332,780.8691659,13.61137958,36.80797604,55.05772235,699.9418094
5.724,6.26,31.96,25.1989,35.8868,11.80000019,46.24235805,20.00064868,79.99900084,802.0697467,14.97462523,38.66725783,59.35399008,700.0053266
5.5397,6.05,31.63,24.0208,34.8436,11.60000038,38.9950195,18.81143378,79.85767519,762.1551918,14.69548115,39.96129594,58.0919746,661.6935427
4.2369,4.63,33.93,40.1279,35.8146,11.39999962,53.11057896,17.3248185,79.59808204,637.9226725,11.95459784,42.97350811,32.64367145,610.310859
4.513,4.93,33.64,47.5886,36.5519,11.5,62.41790251,19.99892722,79.97164804,742.7352653,11.57543925,38.69291608,49.75781816,684.742351
4.8932,5.35,33.87,44.4362,37.178,11.5,57.48848543,20.01463154,79.99458371,753.3428854,12.25048374,31.8832514,51.04358798,679.9142284
5.0183,5.49,33.76,43.3435,36.9311,11.5,65.05849196,20.00217017,79.98676268,762.1506726,12.37112892,32.68337681,52.93827831,680.0216964
5.2412,5.73,34.06,40.5124,37.2285,11.80000019,52.34055632,19.99686025,79.97861088,772.6153504,12.79512746,32.02919851,52.7019896,680.0736587
5.4166,5.92,33.41,39.7351,36.7353,11.89999962,31.28586613,19.99878066,79.99893539,787.8906283,13.29674876,35.96868668,57.5503873,679.9939073
5.9577,6.51,31.96,37.863,36.2416,11.89999962,30.88629978,19.99378688,79.94975651,816.2141496,15.24255891,41.7539627,63.75842714,680.1541075
7.0038,7.66,31.5,35.4467,35.7181,11.80000019,34.4397985,20.00189294,79.9677876,871.649025,20.08941286,43.11388556,79.47234591,679.9931385
6.7095,7.33,32.12,30.8027,36.5691,11.89999962,41.72944774,19.99748842,79.98246647,847.6198027,18.05261837,43.45666604,73.0092878,679.9434588
6.8658,7.5,32.87,26.081,36.841,12.19999981,35.55269138,20.003942,79.96795993,853.9965257,17.90440614,45.67252674,72.24370871,680.0320052
7.0897,7.75,33.2,20.7919,36.588,12,47.78318872,19.99329252,79.98628692,886.9060376,18.67975623,34.81997866,79.00092096,711.0462044
0.3626,0.2,32.01,19.941,31.5593,12,16.74794566,0.627685416,77.65383924,221.8781828,1.01324115,31.63699532,17.73268848,294.1734772
1.8451,1.02,32.68,19.8491,47.2145,12,18.94807514,3.655059998,76.76241103,140.2750827,2.080362017,47.00362752,0,150.7124903
11.9298,6.61,34.62,14.9821,40.2649,12,37.28006723,19.99840099,80.0203318,757.07408,16.37309029,47.8681398,25.36840718,667.3018299
13.3989,7.42,34.59,15.3132,36.6977,11.69999981,31.72755933,19.9964141,79.98568568,820.7872792,16.86109413,48.49680534,31.81535139,700.0352477
13.9058,7.7,35.53,23.0413,36.9103,12.39999962,30.30455344,19.99017244,79.93842956,836.5641815,17.95865831,49.06879876,32.74589273,699.8538079
10.1433,5.62,35.83,26.4889,36.0667,11.5,33.39692659,20.00412434,79.9831303,752.3244757,13.66812475,49.91405175,24.01351388,700.0014349
11.3691,6.3,37.28,25.3848,36.3594,11.89999962,34.20915502,19.99957563,79.95942827,783.7796841,15.90551706,50.38104693,26.91178427,700.046224
11.3955,6.31,37.62,22.8724,36.5131,11.5,24.22375254,19.99716787,79.99467165,788.6550554,16.24719744,51.24241347,26.84681955,700.0102938
9.3807,5.2,36.76,18.2543,36.466,11.80000019,42.67172881,19.99825442,79.91970843,741.1657053,12.75245209,52.10520486,19.69886506,699.9055068
9.7693,5.41,36.85,15.8347,36.9805,11.5,32.42252593,20.00022001,79.36057485,750.3124399,13.58087642,39.96129718,20.48998139,700.0268659
12.6526,7.01,36.28,26.4456,37.6943,11.39999962,71.96235744,20.00594587,79.8611216,825.8371901,18.9320558,38.59053465,29.16037944,700.0818393
14.4023,7.98,35.69,25.4003,37.4731,11.5,28.4601081,20.00106505,79.92445412,880.2310315,23.98397276,42.5577777,34.85610046,700.0355258
15.3214,8.49,35.25,22.4592,37.5009,11.30000019,31.72341545,19.99524511,79.91869593,896.9354876,27.70776338,45.5249724,38.91442209,699.9405314
16.6992,9.25,37.04,25.3364,37.0723,11.80000019,33.71471074,20.00407163,79.95316118,909.7029001,31.80599079,48.97396612,40.58883469,688.9367927
17.8105,9.87,38.66,22.2668,36.461,11.30000019,32.82094443,20.00069803,79.98864386,887.0148249,35.99657645,53.12812669,43.71119999,680.0466101
18.0184,9.98,38.89,20.6784,36.1537,11.39999962,33.90644792,20.00050344,79.98798509,890.8659954,37.32143679,23.37114543,44.51683379,679.8621325
18.0618,10,38.99,24.0624,35.6757,11.60000038,55.72039343,20.00549336,79.9923944,888.8160537,31.55074388,24.94367132,46.91306053,679.8571164
18.1622,10.06,38.79,25.5381,35.5984,11.60000038,40.26638744,20.00148624,79.98515816,889.6677522,26.45253823,45.42227084,48.32863265,679.9664199
18.1717,10.07,39.52,19.7728,35.1363,11.89999962,9.44148899,20.00342785,79.96798498,887.6997403,28.49718286,43.0788917,49.39511618,680.0359096
18.263,10.12,39.33,23.2194,35.7388,11.89999962,9.908358076,19.99994909,79.99119372,880.8461799,26.68087095,56.51924745,49.47969936,680.0161886
18.3179,10.15,39.37,22.2999,35.4673,11.80000019,9.920313979,20.00001746,79.97261033,883.6497532,26.47803591,63.2148206,49.68980662,680.0251317
18.4175,10.2,39.43,16.0576,35.242,11.89999962,10.83744239,19.99990152,79.99889863,889.0930873,26.58067092,70.47819763,50.23610504,680.0141699
18.5048,10.25,39.18,25.5444,34.6391,11.89999962,13.08765963,19.99804768,79.97427078,892.8176815,27.76260597,49.69546662,52.33992876,680.0157713
18.3614,10.17,39.83,25.9778,34.5332,12,13.8320059,19.98941705,79.98930604,881.1600262,27.63078106,45.30833359,51.71876277,680.3159887
12.7547,7.07,41.83,25.1473,34.7783,11.89999962,15.12302863,20.00098024,79.9687462,792.1417933,17.86268211,48.83237062,35.95794365,700.0688898
12.7787,7.08,42.78,26.5878,36.0259,12.19999981,40.54069892,20.00156762,79.95865508,801.5736318,17.65152134,47.49374766,35.33820047,699.8774881
13.0081,7.21,42.87,21.4646,35.9382,12.19999981,42.1639889,19.99920311,79.99027233,812.7158782,17.37055145,42.78540557,34.46029239,700.0368452
13.4719,7.46,44.01,24.8406,35.3541,12,30.87938094,20.00212459,79.9814531,829.2351791,18.26311489,48.20272262,35.70933397,699.9213601
13.4933,7.47,43.3,27.3212,36.1273,12,47.61323349,20.00096281,80.00777371,845.94118,18.82211549,46.58317015,35.91414523,707.7650124
13.3989,7.42,41.96,26.0642,35.8497,12.30000019,28.38710672,19.99979408,79.96442087,865.5460421,17.88474503,52.71865491,36.21561508,719.9881177
13.394,7.42,40.77,22.6529,35.7658,12.10000038,48.22233627,20.00015502,79.94224146,869.2656799,18.60632172,49.49095727,36.62885417,720.0079788
13.4667,7.46,40.36,30.6003,36.0725,12,19.32251894,20.00030082,79.96734444,860.2995144,19.46169816,41.80605851,38.35144883,720.0231626
13.4752,7.46,40.79,35.2736,35.7178,12,58.42902383,19.99855335,79.98371782,852.605091,18.71266629,39.455413,37.72379923,720.0410038
12.8864,7.14,41.54,29.4969,35.8927,12,73.02921625,19.9964737,79.99203728,844.2396003,16.97337448,42.89812926,34.47903317,719.9930427
12.4308,6.89,40.34,26.6676,36.5771,12.10000038,46.19891166,20.00066124,79.9948092,839.367283,16.61737561,43.38720055,32.28979032,719.944919
12.8181,7.1,40.07,38.383,36.1927,11.39999962,52.08456095,19.99856892,79.97155919,829.4873329,16.65361155,49.4600006,33.4804973,719.8859793
12.8411,7.11,39.92,46.0682,36.2878,11.5,43.20346486,20.00344443,79.97773229,813.8198684,17.16021061,45.31639364,34.04286768,719.9636679
12.4295,6.89,39.5,42.4457,36.411,11.69999981,63.97660292,20.01040557,79.97306514,806.3269051,15.87433522,53.74855728,33.06780592,719.8977822
12.4899,6.92,39.05,40.2319,35.8134,11.69999981,34.92079949,20.00052391,79.97834451,815.0082986,16.32987897,42.30214046,34.87727319,720.0401411
12.6259,6.99,42.04,35.4251,36.5803,12,35.17979924,19.99722734,79.9858846,818.3900038,16.24925974,33.2278684,34.39856405,720.0340634
12.2815,6.8,40.44,32.0645,36.7352,11.80000019,60.99783639,20.00296424,80.01122431,811.7910711,15.7082913,33.10833289,33.47497,719.9474082
11.9569,6.62,39.01,29.9896,37.2793,11.80000019,52.97354702,20.00342078,79.99505681,807.1869155,15.25831023,33.52099409,31.90669417,720.0287298
12.3718,6.85,39.18,40.9881,36.6441,11.69999981,38.94835629,20.00070521,79.97118341,803.8805733,15.89817026,36.21139824,33.79553023,719.9437139
13.1219,7.27,40.33,45.9412,36.4155,11.69999981,53.20073145,20.00124904,79.9862276,817.0438276,16.78151553,39.88888247,35.84936037,719.9769746
12.2081,6.76,39.41,42.7267,36.9436,11.89999962,47.65699939,19.9965638,79.9764083,803.1128981,15.36820924,44.78160151,32.69991602,719.9947764
11.8053,6.54,37.19,36.9094,36.5092,12.69999981,25.88343291,19.99128284,79.99644385,786.9636725,15.65274999,42.34482841,32.28824903,710.7031179
14.5617,8.07,35.56,42.4366,36.3973,11.69999981,19.20922847,20.00403242,79.99316582,806.9454854,20.1343019,38.57504346,40.25764518,700.045256
15.3573,8.51,35.95,38.5808,36.4127,12,37.69177402,20.00310867,79.99063465,825.7781249,20.75594657,46.26950267,42.62216453,700.0103025
16.1261,8.93,36.17,34.9021,36.5971,11.89999962,61.90891449,20.00015154,79.97876919,839.8134329,22.78124615,52.30266002,45.96438879,700.0046277
16.0404,8.89,35.88,31.0783,36.7327,12,15.36552937,20.00028753,79.99345333,828.5249645,23.3239139,41.13433931,45.54932451,700.0984909
16.0524,8.89,35,34.1446,36.3597,11.89999962,53.95891036,20.00104747,79.98067193,823.6887629,22.49279952,41.48278619,47.15041077,700.0612195
14.221,7.88,36.42,32.9374,36.7722,11.89999962,65.34259884,19.99624546,79.9265926,794.3175808,21.45180894,47.97185871,41.47817708,699.901932
12.1309,6.72,38.45,28.4148,36.8042,11.89999962,55.01031193,20.00428558,79.97317316,757.275904,18.54728114,51.35915429,32.2231285,700.021215
12.8574,7.12,39.88,27.286,37.0297,11.89999962,51.76596125,19.99624081,79.97978812,777.5505289,20.00538417,55.27960379,35.31649774,700.0605495
12.9043,7.15,41.39,25.1791,36.9221,12,61.52967894,19.99976778,80.00195147,782.4182763,19.8295446,57.96491578,35.18715789,699.994173
12.8548,7.12,39.77,24.0142,37.3299,12,54.08480637,20.00065016,79.98022502,785.8142406,20.16170952,60.14185573,35.61478544,699.9368312
12.3293,6.83,39.54,37.5319,35.7567,12,48.57296242,19.99663077,79.9819147,773.3511378,19.02835597,42.51019713,35.36011915,700.0569353
11.493,6.37,39.21,46.7762,36.0734,11.69999981,50.59750323,19.99858647,79.9985549,755.5542159,15.0845087,43.16744401,32.40750357,699.914833
11.6524,6.45,39.92,45.4595,36.322,11.80000019,57.74297434,20.00535997,80.00046776,763.5573276,14.76755388,44.33750909,31.67062799,699.9865187
11.7239,6.49,38.48,44.314,35.8947,11.80000019,57.93400724,20.0011078,79.9695578,772.2101482,15.09487691,45.79550659,32.43369717,699.9573693
11.7128,6.49,38.7,43.6299,35.7813,11.80000019,51.94427119,19.99674428,79.98590828,777.2992473,14.86367718,47.09962747,31.94512023,699.9896323
11.9966,6.65,39.87,42.9443,36.0192,11.80000019,51.15111887,20.00416227,80.00741535,785.9850229,15.09563987,49.21183692,32.76653479,699.991526
11.9238,6.6,39.34,41.9972,36.5485,11.69999981,41.59140875,19.99971179,79.9781055,778.5252498,14.86514851,51.24997537,32.17264299,699.9364053
11.6032,6.43,38.24,41.4833,36.8208,11.10000038,50.48236272,19.99596372,79.98144997,773.1092057,14.64802006,52.8972151,31.13651102,700.0235268
11.7324,6.5,38.24,41.1898,36.7684,11.89999962,40.17994707,20.00096575,79.97947038,775.3845116,15.16117823,54.41161879,32.44205866,699.9992031
12.0622,6.68,39.02,40.3972,36.974,11.89999962,51.27113718,20.00283692,80.00318635,784.4297899,15.90111426,57.80315563,34.40849256,699.9003835
12.64,7,39.67,39.5065,37.0047,12.10000038,49.7113767,20.00124643,79.96576933,783.7865127,16.59742791,45.53458198,36.623027,699.8987724
13.4743,7.46,41.6,34.0881,37.6489,11.5,43.62886206,20.00214294,79.99417018,788.4607174,16.92028937,43.7066685,36.91255853,699.9780244
12.3937,6.87,40.19,33.3015,36.9161,11.89999962,56.73333475,19.99804238,79.99371606,772.9036685,16.19847312,49.14934684,36.15413842,700.013846
12.4244,6.88,39.2,33.3729,37.4216,11.60000038,51.04152753,19.99707136,79.98235895,781.1146948,16.66532655,52.02841439,36.99780665,700.0820807
12.6531,7.01,38.98,32.7098,37.1557,11.69999981,35.44949947,20.00091313,79.99629846,792.7319024,17.30990526,54.25534978,38.38776139,700.0199268
12.8526,7.12,39.58,30.8825,37.2861,11.69999981,39.58401939,20.00067187,81.63272113,799.7071408,17.54304838,56.50004775,38.52654414,700.0333959
13.133,7.27,40.9,28.6081,37.3475,11.69999981,40.95113323,19.99662337,85.00367231,805.8046741,18.01846295,52.94880915,39.05817897,699.9804634
12.6491,7.01,40.08,26.3476,37.2928,11.69999981,43.10691035,19.99657031,85.00205199,793.7614539,16.83246767,51.42502611,37.05715431,700.0465193
12.3025,6.81,40.2,24.0693,36.8313,11.89999962,47.52416893,20.00209101,85.00500869,785.4777711,15.29995993,47.47050312,34.69112635,699.8960824
11.8258,6.55,39.21,22.5278,36.8957,12,46.47234571,19.99697182,85.0035945,777.695392,14.91400932,44.55586275,33.59055939,699.9257255
11.6458,6.45,38.04,36.8188,36.6669,11.80000019,46.06914229,19.99896805,84.99383945,761.3943451,14.71072482,44.37997596,33.11798625,699.9700159
11.778,6.52,38.5,35.6192,36.9572,11.80000019,47.06380157,19.9984429,84.97029688,768.7881265,14.86840108,45.84982504,33.3152397,699.9680369
11.774,6.52,37.92,33.8307,36.6111,12.30000019,46.93682084,20.00243907,84.99800685,773.468272,15.10905837,47.68184045,33.19687913,699.9904672
11.2619,6.24,37.08,32.8296,36.8429,11.89999962,48.65938356,20.00040374,84.99535443,768.5279572,14.8649162,50.9850746,32.78315043,699.9920848
10.6928,5.92,33.6,32.4435,36.1267,12,46.11610356,19.99684843,84.99390085,762.184747,14.72819952,53.06664994,32.35774728,699.9633114
10.9022,6.04,32.36,31.8083,34.7527,11.89999962,44.03015107,20.00735095,84.99586277,769.5939641,14.91072838,57.75853994,32.94228644,699.5169619
11.3227,6.27,32.99,30.6768,36.123,11.19999981,47.55428711,19.99633168,84.99500042,780.3135735,15.46686386,63.44006858,33.73601731,700.0332418
11.6764,6.47,35.58,28.5067,36.9175,12,48.19230965,19.99684307,84.99385262,784.6480042,15.41752173,45.09167249,33.63927806,700.0014344
11.9308,6.61,35.95,26.0553,35.1669,12,47.11543007,20.00025732,85.00016781,789.4349001,15.51921921,48.24089042,33.33690356,699.9784365
12.4737,6.91,38.38,22.452,29.5096,12.39999962,48.1794865,20.00230013,84.98488662,799.6740383,16.15774485,50.24507664,34.16910913,699.9953665
12.851,7.12,39.43,24.6928,32.6628,12,48.10045671,20.00174806,84.99017444,798.8004775,17.29421435,52.75789432,36.36572789,699.968094
12.5909,6.97,39.94,35.906,37.2463,11.80000019,48.11832425,20.00052761,84.99958547,779.7421203,16.95721669,56.18654798,35.65989919,700.0429473
12.9414,7.17,40.88,34.3407,37.1797,11.80000019,48.91554768,20.00246791,84.99546462,790.8565812,17.50450815,58.82010222,36.73518865,700.0222727
13.1823,7.3,42.09,32.4352,37.909,12,48.03543164,19.99943362,84.99521949,799.8736505,18.2773538,61.68498864,38.02217896,699.9369049
12.9258,7.16,41.33,29.9644,38.1177,11.80000019,49.10748566,19.99751997,84.99338168,796.4793598,17.83985873,65.15070283,37.48535098,700.0030568
13.329,7.38,41.55,25.4839,38.3083,11.80000019,48.28783016,20.00058109,84.98993478,802.3440276,17.71000141,68.5186874,35.69731582,700.0144279
13.9319,7.72,42.67,23.2605,38.2311,11.89999962,47.90908357,20.00314716,84.98710337,806.7415196,19.25940537,56.65924168,38.52091925,700.0988616
13.848,7.67,42.08,46.3424,37.2217,12,47.89391685,20.00226326,84.99076513,796.0461365,18.52985071,48.97304637,38.97036227,700.0331812
13.7905,7.64,42.36,42.8048,37.7646,11.80000019,47.49843171,19.99886499,84.99736238,797.6171491,18.07562389,47.94842594,38.54117061,699.9897573
12.9548,7.18,40.04,40.6782,37.8395,11.80000019,48.1598462,19.99818242,84.99176162,785.0323057,17.54754109,52.87028939,37.557755,699.9306353
11.8994,6.59,38.1,39.6056,37.8108,11.89999962,48.73721727,19.99547901,84.99010344,769.4391841,16.72464751,56.36832641,36.9214977,700.0338954
12.4013,6.87,38.51,36.9459,37.7666,12.10000038,49.04698983,20.00043154,84.98958656,779.6568306,16.78771251,57.53132581,37.26791387,700.0297844
13.9661,7.74,41.38,32.2578,37.9188,11.89999962,49.86172355,19.99922856,85.01019126,809.335266,18.15857846,60.9001861,39.17690512,700.0021962
14.2085,7.87,43.39,27.7253,38.4557,11.89999962,45.96476536,19.99903961,85.00440455,812.3466395,18.17128435,63.48822226,39.28664732,700.0402074
13.7656,7.63,43.08,23.6629,38.0379,11.89999962,48.07291453,20.00067341,85.00036615,803.3214284,17.33149736,66.68061447,39.2347705,699.974195
14.0205,7.77,43.28,34.5367,37.6951,11.80000019,47.91498333,19.99790405,84.98684429,808.8305407,17.6553725,51.64950441,40.00035931,700.1142467
13.7121,7.6,42.02,43.496,37.4755,12,48.6280362,19.99647942,85.01273361,802.6577444,17.39003516,40.23739705,39.54060622,699.9750803
12.726,7.05,40.68,43.8721,37.7813,12.10000038,49.27812256,19.99554804,84.97441991,786.7236418,16.98724084,44.11878504,39.40621247,699.8734773
13.2354,7.33,39.84,42.9855,38.0733,12,46.06976314,20.00381109,84.98910687,799.7069071,18.43675607,48.64273468,42.67918475,700.0387871
13.2135,7.32,38.62,40.5238,37.8045,11.89999962,48.09045017,19.99937111,84.99953903,792.5149695,18.11009566,41.18671841,40.27887445,699.9917934
14.3457,7.95,41.23,36.314,37.9251,12,48.90441353,20.00290512,85.16666421,809.7855317,18.51119344,46.78181452,40.13220382,699.999945
14.9991,8.31,43.67,33.1967,37.9337,12.10000038,47.39512478,19.99963867,84.99270674,824.0726712,23.78625592,42.8544963,42.32674069,700.0265176
15.1687,8.4,44.21,30.831,37.9788,12.30000019,46.45306676,19.99835836,84.81206769,823.1390771,18.07150795,58.45108432,42.34225832,708.9966098
15.0878,8.36,43.61,30.6374,38.1117,11.89999962,48.30514088,19.99676979,84.99707151,828.5267391,17.70746061,47.08348569,42.52196972,719.9678635
15.0566,8.34,43.24,30.6965,37.9591,11.89999962,47.85991001,19.99865976,85.00101409,830.5832242,18.03665825,38.91709705,44.09060669,719.9927965
14.2511,7.89,39.89,28.0373,38.042,11.89999962,46.52517569,19.99999609,84.99990734,821.1679654,18.68174443,45.21466165,44.12163443,720.0739853
14.4724,8.02,37.04,24.5635,37.8245,11.89999962,47.96719,19.99783729,84.97269888,824.4865703,18.54404221,44.88795718,43.20308815,720.0696152
14.5815,8.08,36.49,34.5958,37.8407,11.80000019,48.02223786,19.99825138,84.98430046,815.3560275,20.31866032,40.05882809,47.37972213,704.9422028
14.7944,8.19,40.1,39.4837,37.4715,11.89999962,48.15004361,20.00171396,84.99214399,811.3800282,21.22041023,38.85765479,47.74500396,700.0536578
14.8331,8.22,40.91,33.2464,37.9973,12,49.49649788,19.996773,84.99524256,811.0059472,19.7079385,48.86300493,47.51574454,700.051997
14.9222,8.27,39.38,37.3674,37.4099,11.89999962,49.1627014,19.9952273,84.99678718,811.3345542,19.65936228,54.41628949,48.84829352,700.0218993
15.0176,8.32,39.29,41.8322,36.8404,11.89999962,47.49232292,20.00395645,84.98718049,815.3126315,20.31597039,59.57148938,51.25455835,699.9719893
15.0096,8.31,40.1,34.6456,37.2003,12,48.03883767,20.00056796,84.98738263,814.9499434,20.35444126,64.94204804,50.84463179,699.9649345
14.9924,8.3,40.12,40.236,36.9871,11.89999962,48.02481705,20.00472013,84.99413814,814.7436189,20.45409768,51.44679745,51.19892045,700.0649301
14.9871,8.3,38.27,41.0101,36.7429,12,48.82967949,19.99831034,84.96160292,815.188789,20.63286204,46.07287017,51.91077663,700.0298896
15.0134,8.32,40.79,32.735,37.0512,12,45.65278174,20.00043066,84.99007233,811.8166399,20.13900119,51.69256554,49.84361193,699.9726199
14.9575,8.29,40.65,40.0422,36.6289,11.5,48.50176875,19.98902368,84.9953629,809.0872252,20.05564408,47.05253925,50.51960325,699.9441461
14.0723,7.79,39.84,43.1109,36.6191,11.60000038,48.44500295,20.00090473,84.9827269,798.3954257,19.23359176,46.86373628,50.03937359,699.9672237
13.8602,7.68,38.83,36.3546,36.6222,11.69999981,50.39199435,20.00197476,85.01562793,796.1985139,18.96419463,52.64473951,48.07704268,699.9728207
14.3393,7.94,41.33,28.3652,37.562,11.80000019,47.27220033,19.99190123,84.94965589,802.0215261,18.40435218,60.19600372,46.21890825,700.0833008
