DepRate,KerFeed,KerTemp,WaterLev,BrineLev,WaterpH
13.6443,10.81,35.13,49.7251,38.0261,12.30000019
13.7149,10.87,35.38,46.1734,36.5819,12.39999962
13.5441,10.73,35.9,55.4303,37.2809,12.5
14.0029,11.1,33.8,58.0807,36.809,12.19999981
14.1448,11.21,31.81,55.9766,37.7999,12.5
13.5577,10.74,33.41,51.0073,37.9408,12.30000019
12.9699,10.28,36.64,51.8723,37.5048,12.39999962
12.1981,9.67,34.64,56.8501,37.5747,12.39999962
11.1178,8.81,32.77,56.5226,37.4373,12.39999962
10.3596,8.21,34.02,61.0239,37.0245,12.10000038
9.7706,7.74,33.96,67.334,37.1176,12.19999981
8.9389,7.08,33.41,66.706,37.0073,12.19999981
8.8747,7.03,30.09,68.7336,36.9959,12
8.7994,6.97,31.86,64.3488,37.2801,11.89999962
8.7723,6.95,33.31,59.5378,37.0128,11.89999962
8.7133,6.9,33.03,55.956,37.0014,12
8.668,6.87,32.72,57.4147,37.1067,12
8.15,6.46,33.18,63.5168,37.2377,12.10000038
8.6694,6.87,33.8,55.2625,37.5303,11.69999981
9.4364,7.48,32.59,55.0653,37.3022,11.69999981
10.2232,8.1,32.05,57.6199,37.4497,11.80000019
10.7801,8.54,34.44,57.4176,37.48,11.80000019
10.9572,8.68,35.23,54.9787,37.5499,12.5
10.7168,8.49,34.07,49.249,37.568,11.89999962
10.6431,8.43,33.72,48.477,37.5845,12.10000038
10.589,8.39,33.96,57.5819,37.1557,12
10.8366,8.59,34.92,57.8798,36.5878,12.10000038
10.1815,8.07,33,57.5298,36.6736,11.89999962
9.6779,7.67,32.4,52.1166,37.5659,12
9.7975,7.76,34.2,49.1487,37.7233,12.10000038
9.9819,7.91,34.53,52.0361,37.6525,11.89999962
10.0763,7.98,34.39,54.1769,37.3571,11.89999962
10.1922,8.08,34.95,48.6491,37.5493,11.80000019
10.1506,8.04,33.76,38.7856,37.8178,12
10.4061,8.25,34.31,41.338,37.8744,12
10.7738,8.54,34.6,56.7097,37.3873,11.69999981
11.0601,8.76,34.97,55.8139,36.833,11.69999981
10.8755,8.62,39.37,56.0673,36.8891,12
10.6435,8.43,39.32,56.5778,37.0726,12.10000038
10.9163,8.65,39.61,56.2104,37.6352,12.10000038
10.5712,8.38,38.81,58.2458,37.3903,12.10000038
7.3492,5.82,34.93,57.492,36.7147,12
8.1392,6.45,37.59,54.7338,36.6249,11.80000019
7.6735,6.08,36.53,57.6795,37.4349,11.60000038
7.3308,5.81,35.78,57.5706,36.8793,11.80000019
7.3173,5.8,35.83,57.0295,37.2103,11.5
8.4111,6.66,35.94,58.3318,37.1891,11.69999981
9.415,7.46,35.82,56.2655,36.5965,11.30000019
9.5632,7.58,34.69,52.3941,37.1777,11.69999981
9.5951,7.6,33.81,51.3451,37.633,11.80000019
9.5892,7.6,35.3,57.2838,37.1499,12
10.121,8.02,33.78,59.0757,37.607,12.19999981
10.2277,8.1,36.47,53.0931,37.3725,12.10000038
10.2756,8.14,38.08,39.2298,37.5678,12.19999981
10.2262,8.1,37.82,48.9846,37.7159,12.19999981
10.0962,8,36.91,46.3539,37.823,12.10000038
10.2295,8.11,36.55,48.5051,36.9058,12.10000038
10.5679,8.37,38.89,51.3012,37.749,12.10000038
10.5732,8.38,39.09,47.2322,37.5318,12
10.4394,8.27,38.59,51.7396,37.197,12.19999981
10.1984,8.08,37.42,55.5257,37.8009,12.19999981
9.5392,7.56,37.64,55.6294,37.7373,12
9.3919,7.44,36.92,57.0134,37.9276,12
9.557,7.57,35.77,57.8806,37.4592,11.89999962
9.6344,7.63,35.17,57.2653,37.4944,11.80000019
9.5659,7.58,35.41,56.9286,37.491,11.60000038
9.6411,7.64,36.11,57.1073,37.7503,11.80000019
9.8579,7.81,36.4,55.5132,37.3965,11.80000019
8.8848,7.04,34.13,57.9659,36.4566,11.80000019
8.6338,6.84,34.61,57.9453,36.4438,12
8.7475,6.93,35.2,58.3597,35.7803,12
9.2787,7.35,35.23,56.5405,36.5591,11.60000038
9.0839,7.2,36.03,58.1983,36.3583,11.80000019
9.3641,7.42,36.97,54.9608,35.7926,11.89999962
9.6099,7.61,36.76,50.1762,35.7128,11.89999962
8.8874,7.04,35.11,55.7876,36.0723,12.10000038
8.542,6.77,32.48,62.9543,35.7466,11.89999962
9.165,7.26,32.46,57.2827,35.8914,11.69999981
9.903,7.85,33.07,53.286,36.0227,11.80000019
10.2134,8.09,34.15,53.1193,36.2059,12.10000038
10.4042,8.24,34.25,53.8776,36.0343,12.10000038
10.1782,8.07,32.56,55.4446,35.72,12.19999981
9.3438,7.4,34.22,57.2123,35.8189,12.10000038
8.592,6.81,35.26,54.7075,36.0723,12.30000019
9.6286,7.63,35.35,53.7683,36.2226,12.5
10.497,8.32,35.83,53.4045,36.1856,12.10000038
10.8997,8.64,36.58,53.7829,36.272,12.10000038
11.3127,8.96,37.53,53.0887,36.6223,12.19999981
10.4775,8.3,35.97,52.8724,36.3788,12.19999981
9.8687,7.82,37.6,46.4102,36.6736,12
10.2261,8.1,37.33,46.7439,36.287,12
11.3329,8.98,35.08,44.6155,36.6677,11.80000019
10.0375,7.95,37.62,46.2051,36.4638,11.89999962
10.0405,7.96,38.14,53.3835,36.3071,12
9.5042,7.53,37.84,57.2064,35.2048,11.80000019
9.8572,7.81,36.92,56.4225,35.5736,11.69999981
9.9817,7.91,38.71,56.9835,35.3817,11.89999962
9.7837,7.75,40.18,57.0236,34.2072,11.89999962
9.5934,7.6,40.22,57.8664,32.8186,11.89999962
10.1409,8.04,41.5,57.5301,33.821,11.80000019
10.8266,8.58,43.2,57.5231,33.5012,12
10.8071,8.56,42.5,60.4848,33.1987,12
10.4519,8.28,41.87,51.8785,33.2667,11.5
9.0241,7.15,40.64,39.677,32.6053,12
7.5287,5.97,38.1,46.9665,30.6869,11.69999981
8.1397,6.45,37.23,61.5807,30.589,11.5
7.3632,5.83,36.13,61.7506,31.3643,12
7.3338,5.81,36.89,58.2349,30.0932,11.39999962
7.4442,5.9,35.83,54.8442,31.8115,11.5
7.8335,6.21,35.74,61.9201,30.5489,11.5
8.007,6.34,37.47,62.7616,31.4057,11.60000038
8.2392,6.53,38.56,52.7339,30.9483,11.69999981
8.1483,6.46,38.86,55.3491,31.4411,11.39999962
8.5919,6.81,39.11,53.8808,31.3315,11.30000019
8.9257,7.07,40.88,50.2443,30.937,11.39999962
8.5158,6.75,39.04,59.1816,31.0831,11.5
8.4266,6.68,39.26,58.8689,29.7814,11.60000038
8.4056,6.66,39.78,54.1024,29.8732,11.5
7.6991,6.1,38.03,55.2488,29.8761,11.69999981
6.1975,4.91,35.17,58.7875,30.7071,11.69999981
5.9777,4.74,34.24,58.4199,31.3682,11.5
6.8209,5.4,36.01,55.542,30.9685,11.80000019
7.4881,5.93,37.18,56.3794,29.5842,12.5
7.5808,6.01,37.16,55.8322,31.0558,12.39999962
12.9753,10.28,33.42,53.5421,29.2224,11.89999962
10.6647,8.45,36.76,50.3954,30.2007,11.69999981
8.2027,6.5,39.19,59.2658,29.3883,11.60000038
8.5221,6.75,40.14,60.1453,29.4841,11.39999962
8.6702,6.87,40.98,61.3251,29.6278,11.39999962
9.1137,7.22,42.24,56.524,27.673,11.39999962
9.4644,7.5,39.82,52.6647,44.5544,11.30000019
10.2491,8.12,38.89,49.3731,34.0406,11.69999981
11.3149,8.97,39.32,54.3808,37.2692,11.89999962
12.4113,9.83,40.58,48.8064,37.4857,12
10.828,8.58,35.51,49.1133,37.6631,12.60000038
10.8911,8.63,35.81,52.9732,37.2462,11.89999962
10.1695,8.06,36.75,53.9705,37.2879,11.80000019
9.764,7.74,37.34,55.2851,37.299,11.80000019
9.8516,7.81,37.66,54.2321,36.1959,12
9.8138,7.78,38.47,57.0378,36.5324,11.69999981
9.7313,7.71,38.2,56.9876,36.402,12.10000038
9.4375,7.48,37.68,56.5663,35.682,11.89999962
9.5301,7.55,37.43,53.6468,30.6698,11.89999962
9.4185,7.46,38.98,56.1855,33.9909,11.80000019
9.2574,7.34,37.6,58.1066,33.3362,11.80000019
9.0424,7.17,37.05,54.3218,32.9336,11.69999981
9.1908,7.28,38.49,55.3011,33.1056,11.80000019
9.1968,7.29,37.91,57.319,32.1496,11.69999981
8.5462,6.77,35.17,57.2944,31.9726,11.60000038
7.7637,6.15,35.17,52.7522,32.7142,11.69999981
6.6356,5.26,34.61,50.0913,32.8367,11.30000019
6.7139,5.32,34.98,52.177,32.9331,11.10000038
6.2966,4.99,34.51,52.2839,33.2393,11.19999981
6.683,5.3,35.17,53.2206,33.8164,11.19999981
6.8151,5.4,33.66,54.2721,32.8866,11.30000019
7.1051,5.63,35.56,58.318,32.6855,11.19999981
7.2479,5.74,36.2,57.6077,31.788,11.60000038
7.2174,5.72,35.44,57.5331,30.625,12.10000038
7.8129,6.19,35.8,60.4023,31.6724,11.80000019
8.9535,7.09,37.31,59.8784,30.4837,11.5
9.509,7.53,38.5,56.8869,30.3387,11.5
9.485,7.52,38.88,57.1945,30.3566,11.10000038
9.9522,7.89,39.51,55.8431,29.1576,11.69999981
9.3859,7.44,38.2,56.8714,30.3307,11.80000019
8.868,7.03,38.19,55.3895,31.4671,11.80000019
8.9712,7.11,38.71,58.3588,32.3367,11.80000019
8.5397,6.77,38.2,55.0461,31.7952,11.69999981
8.4336,6.68,37.8,57.9464,32.4042,11.60000038
8.7513,6.93,38.64,52.93,31.5621,11.5
8.7048,6.9,39.05,41.6563,32.8885,11.69999981
8.5938,6.81,38.28,42.0404,33.7939,11.69999981
8.4985,6.73,38.83,52.2074,32.3359,11.5
7.7547,6.14,37.91,58.8101,30.9009,11.5
7.588,6.01,37.62,54.6147,30.029,11.5
7.6776,6.08,38.1,53.3064,28.5459,11.30000019
7.5985,6.02,38.52,56.1961,29.491,11.30000019
8.3705,6.63,39.66,56.0483,30.4629,11.30000019
8.7891,6.96,40.51,54.7818,30.0828,11.5
8.3956,6.65,40.34,56.7955,29.5182,11.69999981
8.4714,6.71,39.76,57.2632,28.8747,11.80000019
8.9907,7.12,39.41,56.7354,26.723,11.69999981
8.5155,6.75,39.38,57.635,26.2049,11.69999981
8.9682,7.11,40.11,55.2518,26.8156,11.69999981
9.3748,7.43,40.69,57.6591,27.5169,11.60000038
9.6385,7.64,40.9,56.004,32.556,11.60000038
4.1898,3.32,39.2,54.0657,23.7318,11.60000038
0.2349,0.17,33.46,42.575,100,11.60000038
7.0716,5.13,37.12,65.9841,36.9283,11.39999962
7.8621,5.71,37.8,68.0866,34.9729,11.19999981
7.8146,5.67,37.83,64.8792,34.2101,11.39999962
8.45,6.13,37.46,48.9597,36.3389,11.39999962
9.0923,6.6,37.68,46.5999,36.4559,11.39999962
9.3483,6.78,38.25,50.0366,37.1098,11.80000019
9.5197,6.91,38.32,58.2208,36.5158,11.80000019
9.6793,7.02,38.36,52.9367,36.3021,11.80000019
9.5952,6.96,38.57,41.1179,36.5403,11.89999962
9.5698,6.94,38.57,47.5387,36.9054,11.89999962
9.6853,7.03,38.69,67.6219,37.4489,11.5
9.4433,6.85,38.95,54.26,36.9457,11.60000038
9.3086,6.76,38.2,51.1537,36.8514,11.60000038
9.0766,6.59,37.21,50.5212,36.7547,11.69999981
9.0514,6.57,38.25,46.1758,37.364,11.69999981
9.213,6.69,38.26,50.5953,36.8569,11.69999981
9.3099,6.76,37.96,59.2243,37.1872,11.60000038
9.2299,6.7,37.82,69.4691,37.0804,11.60000038
9.1393,6.63,38.57,64.8986,36.8668,11.69999981
9.0606,6.58,38.13,50.0663,36.5397,11.5
9.1947,6.67,38.48,55.8442,36.6725,11.5
8.9709,6.51,38.57,56.4336,37.195,11.60000038
7.6907,5.58,38.19,60.1255,36.6023,11.5
7.8853,5.72,37.18,57.9779,36.7886,11.39999962
7.2666,5.27,35.54,55.3484,36.8682,11.60000038
7.6026,5.52,34.59,53.1479,36.8116,11.5
8.8628,6.43,38.36,50.4081,37.3894,11.69999981
9.0988,6.6,38.25,57.7775,37.2146,11.80000019
9.4809,6.88,37.27,57.2344,37.4631,11.69999981
9.5607,6.94,36.97,55.8932,37.3748,11.89999962
9.3326,6.77,33.85,54.4868,36.9458,11.5
9.5457,6.93,34.12,50.7763,37.4057,11.60000038
9.6837,7.03,34.62,52.3417,37.7796,11.5
9.3148,6.76,33.32,60.5966,37.7244,11.5
8.0194,5.82,33.28,60.7142,37.5823,11.39999962
7.4973,5.44,31.55,57.1304,37.0806,11.39999962
7.5531,5.48,32.46,58.3041,36.9896,11.5
7.7767,5.64,34.58,51.8024,37.1343,11.39999962
8.0803,5.86,33.53,45.7969,37.3337,11.5
7.3668,5.35,34.41,47.4379,36.9667,11.5
6.9,5.01,34.11,60.7176,37.0257,11.5
6.7759,4.92,35.06,55.5376,37.0916,11.60000038
6.7405,4.89,33.96,56.0852,36.4421,11.30000019
6.7838,4.92,33.02,58.2435,37.5503,11.30000019
6.627,4.81,32.52,65.0125,37.1413,11.10000038
6.465,4.69,33.09,60.1246,36.9776,11.19999981
6.4181,4.66,33.3,58.7601,37.1008,11.19999981
6.3826,4.63,31.38,58.6169,36.2933,11.19999981
6.6625,4.84,31.73,56.9218,36.879,11.10000038
6.8644,4.98,33.42,55.9758,37.4873,11.19999981
7.0495,5.12,34.85,57.1941,37.8163,11.19999981
7.3662,5.35,35.76,54.4234,36.6332,11.19999981
7.327,5.32,35.39,57.795,36.5983,11.30000019
7.1999,5.23,34.5,57.1666,36.6615,11.30000019
6.9282,5.03,33.4,56.7959,36.7177,11.30000019
6.7981,4.93,32.91,51.6768,38.1747,11.19999981
8.0321,5.83,35.32,37.1884,37.1589,11.5
8.994,6.53,36.36,44.8853,36.5151,11.60000038
8.2872,6.01,35.15,54.6784,36.4104,11.60000038
8.5354,6.19,34.95,52.942,36.5592,11.60000038
8.6697,6.29,34.87,54.1583,36.498,11.5
8.6423,6.27,33.53,49.5793,36.8613,11.30000019
8.8819,6.45,33.56,47.2971,36.8966,11.10000038
9.4286,6.84,33.98,48.3564,37.5589,10
9.914,7.19,34.71,51.5548,37.2824,11.39999962
10.1448,7.36,37.14,48.9647,36.668,11.5
9.4766,6.88,34.55,56.9396,37.0651,12.30000019
8.6128,6.25,33.01,54.6648,36.9908,11.60000038
7.9839,5.79,31.12,55.765,37.0432,11.5
8.204,5.95,29.94,56.0878,37.1883,11.39999962
8.6491,6.28,33.62,57.3305,37.0387,11.30000019
8.9448,6.49,34.18,57.3147,37.4725,11.39999962
8.9144,6.47,33.15,56.4909,37.4978,11.39999962
9.6764,7.02,33.91,48.7142,36.5887,11.30000019
10.9828,7.97,32.77,44.1635,36.7858,11.5
11.2436,8.16,34.81,45.5558,37.1589,11.69999981
10.6164,7.7,35.63,54.1476,36.5584,11.69999981
10.4179,7.56,35.16,55.1909,36.8203,11.69999981
10.4605,7.59,34.99,56.9915,36.9882,11.80000019
10.3009,7.48,33.38,57.8326,36.8213,11.80000019
10.6147,7.7,33.58,56.6015,37.0938,11.80000019
11.0359,8.01,36.76,56.8895,36.3062,11.80000019
11.3466,8.23,38.24,58.1462,35.4193,11.80000019
11.3919,8.27,38.72,62.736,35.4171,11.80000019
8.1353,5.9,36.5,62.2709,34.7977,10.89999962
8.5767,6.22,36.05,59.8634,35.6717,11.69999981
9.3772,6.81,36.62,59.9566,34.7188,11.69999981
8.8266,6.41,35.71,56.7308,33.9362,11.5
8.4481,6.13,35.96,53.9399,34.1352,11.5
8.6648,6.29,36.11,51.5644,35.4911,11.60000038
10.4487,7.58,36.9,54.2766,35.2228,11.60000038
11.1473,8.09,37.49,57.3821,35.1608,11.39999962
11.0776,8.04,35.89,55.4304,35.1611,11.60000038
10.9683,7.96,34.81,53.7697,34.8251,11.60000038
10.8747,7.89,33.05,50.8789,34.1251,12
10.7546,7.8,33.79,47.5584,34.2362,12.10000038
10.6403,7.72,34.39,57.5378,35.1149,12
10.7081,7.77,34.56,52.4977,36.3728,12
11.2124,8.14,37.01,53.832,36.6078,11.19999981
11.5011,8.35,37.24,37.921,36.4548,12.10000038
11.1068,8.06,35.45,59.7899,36.9506,12.10000038
11.08,8.04,35.2,58.7889,37.0317,11.89999962
11.2329,8.15,35.57,56.2936,37.0112,11.80000019
11.1235,8.07,35.1,56.9819,37.2875,11.60000038
10.9726,7.96,36.1,54.0042,37.0765,11.69999981
10.18,7.39,35.94,51.983,37.5132,11.89999962
9.954,7.22,34.03,49.9277,37.9523,12
10.0969,7.33,34.07,52.2948,37.4812,11.89999962
9.9488,7.22,33.31,56.0851,36.9972,12
10.0986,7.33,34.21,54.1679,37.6954,12
10.6853,7.75,35.68,50.359,37.8259,11.10000038
11.0914,8.05,36.25,58.6262,37.6462,11.89999962
11.5708,8.4,36.87,54.8277,37.2487,12.69999981
13.0298,9.46,38.58,51.9695,37.2284,11.89999962
13.3914,9.72,36.76,50.2392,37.252,12
13.0141,9.44,35.18,51.0611,37.5437,12.10000038
13.6925,9.94,36.36,35.8058,37.4831,12.30000019
9.061,6.58,32.36,38.7441,37.3566,12.39999962
8.1357,5.9,33.26,49.282,37.8796,12.5
8.3953,6.09,33.93,50.0351,37.6556,12.5
8.4643,6.14,32.95,45.3757,37.7885,12.5
8.5168,6.18,32.95,57.9797,38.2925,12.39999962
8.5771,6.22,34.33,54.3068,37.7522,12.19999981
8.5818,6.23,35.1,57.769,37.6649,12.19999981
8.6146,6.25,34.74,55.1637,37.6117,12.10000038
8.5555,6.21,34.17,58.0019,37.6434,12.10000038
9.617,6.98,39.81,40.8749,38.0249,12.19999981
8.9548,6.5,41.92,48.1626,38.5587,12.10000038
8.2577,5.99,40.14,57.1132,38.1764,12.19999981
8.466,6.14,34.51,58.0531,38.9843,12.10000038
8.0366,5.83,38.07,55.9759,38.6666,12
11.3276,8.22,44.54,42.5085,39.1317,11.89999962
13.5594,9.84,46.25,33.3912,37.9909,12.10000038
13.8853,10.08,46.44,46.7737,38.0825,7.099999905
10.3727,7.53,40.07,61.4577,37.0075,11.80000019
10.6317,7.72,38.76,58.3139,36.7587,11.80000019
10.6784,7.75,34.63,58.6041,36.0402,11.89999962
10.7788,7.82,35.24,56.8421,35.671,11.89999962
10.6548,7.73,35.15,58.7568,36.5599,11.89999962
10.5505,7.66,34.78,55.7317,36.438,11.39999962
9.9421,7.22,34.01,60.1108,35.9864,11.5
9.7314,7.06,33.71,60.1431,35.478,11.5
9.7909,7.11,33.25,60.7158,34.7922,11.5
9.8945,7.18,33.74,58.5117,32.132,11.5
9.4238,6.84,33.4,58.4957,33.8316,11.60000038
8.9419,6.49,33.12,59.204,32.237,11.5
8.6462,6.27,32.55,55.6536,32.3528,10
8.4822,6.16,31.73,55.7096,32.6249,11.39999962
8.4163,6.11,32.02,46.4586,32.484,11.30000019
8.3061,6.03,31.81,53.5635,32.3927,11.39999962
8.2748,6.01,31.95,57.4956,33.6363,11.10000038
8.2687,6,32.7,60.544,32.4378,11.19999981
8.3945,6.09,32.84,50.7941,32.3082,11.5
8.8333,6.41,33.34,52.9898,34.5606,11.5
9.6829,7.03,33.73,52.1535,33.1444,11.39999962
10.16,7.37,34.71,51.9594,32.9903,11.60000038
10.1635,7.38,35.46,51.0853,34.4423,11.69999981
10.0685,7.31,35.26,45.2773,34.6515,11.89999962
9.8872,7.18,34.44,41.1593,35.1061,12
9.9089,7.19,33.47,55.786,34.9308,11.89999962
9.9921,7.25,33.91,52.0797,35.6091,10.80000019
10.3948,7.54,34.06,51.1277,34.8462,10.10000038
10.5162,7.63,35.32,55.1583,34.3845,11.39999962
10.3989,7.55,35.28,66.4399,34.1496,11.69999981
9.5376,6.92,33.78,60.2848,32.3516,11.5
9.1261,6.62,33,58.0398,32.9215,11.30000019
8.9524,6.5,33.28,58.0926,34.7548,11.5
8.7987,6.39,33.06,56.9428,34.7711,11.60000038
11.7573,8.53,33.18,54.8009,34.899,11.69999981
14.9506,10.85,34.02,43.5075,34.7866,12
15.5868,11.31,33.09,51.8809,33.8519,12.10000038
15.7519,11.43,32.96,34.8244,33.6729,12.19999981
15.5789,11.31,33.54,34.0416,34.1897,12.10000038
15.5622,11.29,31.95,37.6871,33.2912,12
15.3601,11.15,32.27,43.7892,33.7017,12.10000038
14.1502,10.27,34.42,48.9496,34.5918,12
11.9131,8.65,33.88,50.4703,34.552,12
14.0382,10.19,35.08,36.7293,34.4407,11.89999962
14.3315,10.4,35.02,43.4543,34.8952,12.10000038
14.6796,10.65,35.53,35.1034,35.0921,12.10000038
12.4145,9.01,34.73,48.1912,35.2855,12
10.715,7.78,34.15,64.5978,35.9718,11.5
11.4029,8.28,33.92,65.4294,36.0437,11.5
13.0625,9.48,35.38,57.1559,35.1861,11.69999981
13.6821,9.93,34.55,52.2226,35.1797,11.89999962
12.9806,9.42,35,46.4946,35.0662,12.10000038
12.2981,8.93,33.74,53.3835,35.0932,12.10000038
11.1073,8.06,32.87,69.2844,35.3156,11.89999962
11.2471,8.16,33.58,54.8519,35.1641,12
10.6832,7.75,33.47,38.2133,34.8074,12
10.4302,7.57,33.6,66.4227,34.9416,12
10.3376,7.5,33.59,66.0748,35.3026,11.89999962
10.4826,7.61,33.18,51.9845,35.332,11.80000019
10.6091,7.7,32.98,54.9737,35.4343,11.80000019
10.4486,7.58,33,56.2122,35.3195,11.80000019
11.5506,8.38,34.24,54.3913,35.2769,11.69999981
13.3889,9.72,34.32,46.7773,35.3135,11.80000019
13.5018,9.8,35.77,46.9508,35.5486,11.89999962
12.5832,9.13,36.1,61.3896,36.2919,12.10000038
12.1179,8.79,35.94,48.4855,36.4927,12.10000038
11.6245,8.44,34.19,61.3331,36.5027,12.10000038
0.5107,0.21,31.3,10.9896,39.5986,12.10000038
8.8388,3.61,32.92,40.1973,26.4526,10.80000019
18.2779,7.47,36.15,68.2553,37.7007,11.30000019
21.0483,8.6,36.86,57.3396,38.8676,11.69999981
19.6115,8.02,35.57,57.2761,37.778,11.80000019
18.272,7.47,34.89,48.7648,37.9022,11.89999962
18.0282,7.37,34.37,53.3525,38.2215,12
18.1544,7.42,34.86,47.3328,38.1397,12
18.2489,7.46,34.18,52.9465,38.2425,12
17.8352,7.29,34.19,53.5581,38.2176,12
19.0209,7.77,35.29,43.0507,38.0897,12
19.0197,7.77,35.25,52.0552,37.9035,12
18.9392,7.74,35.56,57.0161,37.8572,12
18.8995,7.72,34.67,44.4613,38.1255,12
18.7841,7.68,34.76,54.4665,38.2315,11.89999962
18.7748,7.67,35.01,54.2867,38.3227,0
17.7244,7.24,34.59,48.8972,39.2715,11.89999962
18.3543,7.5,33.89,67.4893,38.1198,11.30000019
18.1085,7.4,32.61,63.2715,38.0547,12.19999981
18.0954,7.4,33.65,66.1128,38.1424,12.30000019
18.1654,7.42,33.71,61.7272,38.2102,11.60000038
18.2521,7.46,33.25,67.0014,38.0253,11.60000038
17.0396,6.96,33.08,58.4256,37.755,11.60000038
16.0279,6.55,32.42,76.696,38.1814,11.60000038
15.9307,6.51,31.34,54.14,37.7379,11.69999981
16.482,6.74,32.36,67.5203,37.7067,11.89999962
17.3257,7.08,32.48,61.1362,38.3516,11.89999962
17.3567,7.09,30.82,62.137,38.8184,12
17.0512,6.97,31.63,62.3743,38.8081,12
17.1491,7.01,33.12,59.5307,38.7008,11.89999962
16.9428,6.92,33.09,49.302,38.6979,11.89999962
16.3868,6.7,32.77,46.1654,38.17,11.80000019
15.9086,6.5,31.18,54.7401,38.4646,11.89999962
16.6771,6.82,30.37,55.6865,38.7855,11.89999962
17.2159,7.04,30.27,48.1874,38.6489,11.89999962
18.1324,7.41,30.08,49.6219,38.3509,12
16.1562,6.6,30.61,59.4079,37.9801,12.10000038
15.8973,6.5,31.54,50.6444,38.4084,12.30000019
16.1155,6.59,31.27,60.5123,38.5205,12.19999981
15.8773,6.49,32.01,58.0502,38.2712,12.10000038
15.7575,6.44,31.32,58.0103,38.3212,12
15.604,6.38,31.2,60.5691,38.4316,11.89999962
15.5746,6.37,31.12,59.3783,38.3807,11.80000019
15.4094,6.3,31.13,60.1245,38.5215,12
15.5269,6.35,31.41,62.3599,38.4903,11.80000019
15.6243,6.39,32,58.4808,37.7804,11.80000019
15.6916,6.41,32.12,53.2314,38.1296,11.60000038
15.4388,6.31,32.05,54.7974,38.0304,11.69999981
14.9229,6.1,31.24,55.4341,37.8494,11.69999981
15.3022,6.25,31.73,61.2908,38.3195,11.69999981
15.6912,6.41,31.87,61.0403,37.792,11.60000038
15.4773,6.33,31.78,59.235,37.8162,11.5
16.9401,6.92,31.95,56.6471,38.002,11.19999981
17.0718,6.98,32.65,56.2731,38.2481,11.5
17.0586,6.97,32.68,58.3631,38.5348,11.60000038
17.6246,7.2,33.48,61.6169,38.7273,11.69999981
17.8056,7.28,33.35,59.8086,38.637,11.69999981
18.1804,7.43,33.75,60.0911,38.5561,11.80000019
17.0693,6.98,33.43,60.1051,38.4037,11.89999962
16.7403,6.84,32.86,60.803,38.7532,12.30000019
16.5473,6.76,32.63,62.8503,38.7437,12.19999981
16.5257,6.75,31.67,63.6722,38.7342,12.10000038
16.4181,6.71,31.37,60.3635,38.4611,12.10000038
16.3751,6.69,30.53,59.3998,38.1967,12
16.4039,6.7,30.78,59.3609,37.8924,11.80000019
15.9216,6.51,30.44,61.1112,38.1233,11.80000019
15.7859,6.45,30.83,55.4218,38.4394,11.80000019
15.8653,6.48,31.13,57.3813,38.6754,11.80000019
15.7474,6.44,31.6,60.0379,38.3,11.69999981
15.652,6.4,31.97,60.7671,38.2285,10.30000019
15.3082,6.26,32.6,60.0194,38.2588,11
17.2584,7.05,33.29,56.4048,38.2263,11.89999962
18.2719,7.47,33.83,57.7964,38.1901,11.89999962
16.9135,6.91,32.5,50.3321,38.0513,11.80000019
15.2788,6.24,31.53,54.6804,38.3716,11.69999981
15.5785,6.37,32.07,46.4809,38.2555,11.89999962
16.458,6.73,32.63,60.9256,38.6694,11.89999962
15.9091,6.5,32.78,61.1867,38.4114,12
15.6009,6.38,32.12,61.7636,38.3619,11.89999962
15.395,6.29,30.14,62.8869,38.5548,11.89999962
15.9148,6.5,31.44,66.0871,38.2876,11.69999981
15.908,6.5,31.43,65.7891,37.9221,11.69999981
15.8736,6.49,31.86,61.7253,38.3653,11.5
15.8811,6.49,32.05,64.7606,38.3949,11.60000038
16.0205,6.55,32.55,63.971,38.4312,11.30000019
16.2495,6.64,32.12,60.4247,38.4809,11.39999962
16.2106,6.63,31.7,60.8793,38.1622,11.60000038
15.9365,6.51,31.55,65.8246,38.1576,11.60000038
15.8811,6.49,31.77,61.1982,38.4682,11.60000038
15.5739,6.37,31.52,60.7477,38.3572,11.69999981
15.7379,6.43,31.44,60.3041,38.3966,11.60000038
15.8659,6.48,31.56,64.6671,38.7697,11.5
15.8479,6.48,31.95,61.3593,38.6264,11.5
15.8745,6.49,32,64.8943,38.782,11.39999962
15.6223,6.38,31.32,59.8108,39.05,11.5
12.9136,5.28,30.74,59.8651,38.9839,11.30000019
12.6971,5.19,30.77,63.3269,38.0738,11.5
13.4685,5.5,30.53,62.1918,37.8743,11.5
13.5229,5.53,31.78,58.9365,37.9427,11.60000038
13.6722,5.59,31.48,58.6657,38.3932,11.60000038
13.737,5.61,32.22,54.2629,38.2542,11.5
13.4736,5.51,31.94,55.2691,38.3208,11.80000019
13.4184,5.48,31.93,46.4582,38.2199,11.80000019
13.3433,5.45,31.92,44.1644,38.4619,11.39999962
13.7414,5.62,31.43,42.6681,38.2321,11.30000019
13.9776,5.71,31.78,41.0409,37.6438,11.30000019
12.9786,5.3,32.2,58.586,38.4173,11.5
13.0964,5.35,32.19,62.3037,38.4532,11.5
13.1253,5.36,32.28,57.7869,37.954,11.5
12.5655,5.14,32.36,60.5827,38.0319,11.5
12.0091,4.91,31.09,55.9037,38.5025,11.60000038
