DepRate,KerFeed,KerTemp,WaterLev,BrineLev,WaterpH,WCBootLev,ECPdP,ECPLev,ReactorIP,ReactordP,ReactorCauLev,ClaydP,ClayOP
7.0854,7.74,30.75,42.6042,36.3259,12,53.47,20.00,80.00,850.24,17.34,53.06,69.25,710.03
7.2709,7.95,31.54,44.8225,36.5465,11.69999981,55.12,20.01,80.01,859.88,18.06,47.60,70.01,710.04
7.6361,8.35,31.99,38.9936,36.3369,11.80000019,47.91,20.00,80.00,879.33,18.98,50.71,72.14,709.96
7.5594,8.26,32.59,34.1618,36.3766,11.69999981,53.34,20.00,79.99,878.77,18.90,37.50,72.76,709.88
7.5149,8.21,32.21,29.9302,36.3415,11.80000019,52.37,20.00,79.99,882.74,17.87,29.38,74.70,710.04
8.1557,8.91,32.65,23.4957,36.6437,11.89999962,40.84,20.00,80.01,909.73,20.54,28.95,81.97,710.02
8.2265,8.99,32.11,46.5202,35.7439,11.89999962,46.88,20.00,80.00,890.73,19.77,40.38,84.05,709.98
8.1667,8.93,32.31,40.4955,35.9092,12,58.12,20.00,79.97,893.58,19.34,46.44,84.40,709.98
8.2149,8.98,33.65,34.9401,35.8505,12.19999981,52.36,20.00,79.99,897.73,19.29,46.33,82.03,710.00
8.3246,9.1,33.65,31.8853,36.04,12.19999981,48.01,20.00,80.00,903.38,19.38,46.30,82.29,709.98
7.3182,8,33.94,33.8342,35.5308,11.80000019,47.60,20.00,79.97,860.47,18.97,50.32,79.34,705.60
6.4082,7,33.1,33.6967,35.8487,11.30000019,59.80,20.00,79.99,814.81,17.08,53.66,68.70,699.99
5.6904,6.22,32.1,30.4779,35.5836,12.10000038,52.91,20.01,79.97,787.60,15.16,36.29,61.60,699.84
5.245,5.73,32.47,28.6777,35.6276,11.5,52.19,20.00,79.99,768.86,12.91,29.86,53.71,700.02
5.3988,5.9,31.97,27.4765,36.129,11.69999981,67.31,20.00,79.99,778.42,13.43,34.10,55.14,700.03
5.38,5.88,31.52,26.3543,35.4743,11.5,54.00,20.00,80.00,780.87,13.61,36.81,55.06,699.94
5.724,6.26,31.96,25.1989,35.8868,11.80000019,46.24,20.00,80.00,802.07,14.97,38.67,59.35,700.01
5.5397,6.05,31.63,24.0208,34.8436,11.60000038,39.00,18.81,79.86,762.16,14.70,39.96,58.09,661.69
0,0,30.84,25.143,21.757,11.60000038,17.06,0.00,77.61,71.73,8.06,40.22,0.00,146.81
0,0,31.32,25.5952,71.1551,11.60000038,16.38,0.00,77.69,114.01,8.78,40.75,0.00,194.41
0,0,31.14,25.8046,95.135,11.60000038,16.38,0.00,77.62,107.06,8.58,41.30,0.00,189.22
0,0,31.43,25.728,36.8312,11.60000038,16.14,0.00,77.37,63.83,7.83,41.57,1.27,131.02
0,0,31.3,25.6118,36.9742,11.60000038,16.04,0.00,77.28,48.95,7.40,41.77,1.50,116.21
0,0,31.02,25.4107,39.4372,11.60000038,16.28,0.00,77.21,38.33,5.77,42.32,1.98,101.70
4.2369,4.63,33.93,40.1279,35.8146,11.39999962,53.11,17.32,79.60,637.92,11.95,42.97,32.64,610.31
4.513,4.93,33.64,47.5886,36.5519,11.5,62.42,20.00,79.97,742.74,11.58,38.69,49.76,684.74
4.8932,5.35,33.87,44.4362,37.178,11.5,57.49,20.01,79.99,753.34,12.25,31.88,51.04,679.91
5.0183,5.49,33.76,43.3435,36.9311,11.5,65.06,20.00,79.99,762.15,12.37,32.68,52.94,680.02
5.2412,5.73,34.06,40.5124,37.2285,11.80000019,52.34,20.00,79.98,772.62,12.80,32.03,52.70,680.07
5.4166,5.92,33.41,39.7351,36.7353,11.89999962,31.29,20.00,80.00,787.89,13.30,35.97,57.55,679.99
5.9577,6.51,31.96,37.863,36.2416,11.89999962,30.89,19.99,79.95,816.21,15.24,41.75,63.76,680.15
7.0038,7.66,31.5,35.4467,35.7181,11.80000019,34.44,20.00,79.97,871.65,20.09,43.11,79.47,679.99
6.7095,7.33,32.12,30.8027,36.5691,11.89999962,41.73,20.00,79.98,847.62,18.05,43.46,73.01,679.94
6.8658,7.5,32.87,26.081,36.841,12.19999981,35.55,20.00,79.97,854.00,17.90,45.67,72.24,680.03
7.0897,7.75,33.2,20.7919,36.588,12,47.78,19.99,79.99,886.91,18.68,34.82,79.00,711.05
0.3626,0.2,32.01,19.941,31.5593,12,16.75,0.63,77.65,221.88,1.01,31.64,17.73,294.17
0,0,31.57,21.7162,29.3413,12,16.94,0.00,77.24,138.19,4.63,34.87,10.08,207.55
0,0,31.4,21.4648,40.088,12,16.71,0.00,76.82,33.42,7.17,36.88,0.00,91.63
0,0,31.29,21.1221,42.9611,12,16.74,0.00,76.59,4.33,8.00,38.57,0.00,46.49
0,0,31.2,21.1576,41.3639,12,16.95,0.00,76.51,0.27,7.01,40.30,0.00,42.39
0,0,31.6,21.2315,41.1394,12,16.57,0.00,76.50,11.20,4.53,40.84,0.00,72.56
0,0,31.46,21.3128,41.0911,12,16.59,0.00,76.50,21.80,3.36,41.42,0.00,88.09
0,0,31.69,21.4399,39.8366,12,16.60,0.00,76.44,15.65,2.81,42.31,0.00,80.06
0,0,31.74,21.3689,41.7561,12,16.43,0.00,76.39,16.31,2.08,42.84,0.00,82.15
0,0,31.56,21.1182,45.3732,12,16.67,0.00,76.25,0.00,2.65,43.50,0.00,45.02
0,0,31.79,20.6044,47.7226,12,16.47,0.00,76.22,0.00,1.58,44.01,0.00,62.59
0,0,32.03,20.5536,47.2926,12,16.41,0.00,76.27,15.76,0.90,44.89,0.00,24.49
0,0,32.39,20.3537,47.1408,12,16.14,0.00,76.31,35.33,0.84,45.36,0.00,37.61
0,0,32.76,20.1851,47.227,12,15.91,0.00,76.31,50.00,0.72,45.63,0.00,46.97
0,0,32.7,20.1727,47.2991,12,15.85,0.00,76.21,25.64,0.40,46.06,0.00,43.19
0,0,32.9,20.1369,47.122,12,15.60,0.00,76.29,60.88,0.02,46.33,0.00,41.93
0,0,32.83,20.1055,47.0215,12,15.53,0.00,76.37,95.06,0.00,46.31,0.00,40.81
0,0,32.39,20.2471,47.0241,12,15.88,0.00,76.20,43.81,0.00,46.71,0.00,39.18
1.8451,1.02,32.68,19.8491,47.2145,12,18.95,3.66,76.76,140.28,2.08,47.00,0.00,150.71
11.9298,6.61,34.62,14.9821,40.2649,12,37.28,20.00,80.02,757.07,16.37,47.87,25.37,667.30
13.3989,7.42,34.59,15.3132,36.6977,11.69999981,31.73,20.00,79.99,820.79,16.86,48.50,31.82,700.04
13.9058,7.7,35.53,23.0413,36.9103,12.39999962,30.30,19.99,79.94,836.56,17.96,49.07,32.75,699.85
10.1433,5.62,35.83,26.4889,36.0667,11.5,33.40,20.00,79.98,752.32,13.67,49.91,24.01,700.00
11.3691,6.3,37.28,25.3848,36.3594,11.89999962,34.21,20.00,79.96,783.78,15.91,50.38,26.91,700.05
11.3955,6.31,37.62,22.8724,36.5131,11.5,24.22,20.00,79.99,788.66,16.25,51.24,26.85,700.01
9.3807,5.2,36.76,18.2543,36.466,11.80000019,42.67,20.00,79.92,741.17,12.75,52.11,19.70,699.91
9.7693,5.41,36.85,15.8347,36.9805,11.5,32.42,20.00,79.36,750.31,13.58,39.96,20.49,700.03
12.6526,7.01,36.28,26.4456,37.6943,11.39999962,71.96,20.01,79.86,825.84,18.93,38.59,29.16,700.08
14.4023,7.98,35.69,25.4003,37.4731,11.5,28.46,20.00,79.92,880.23,23.98,42.56,34.86,700.04
15.3214,8.49,35.25,22.4592,37.5009,11.30000019,31.72,20.00,79.92,896.94,27.71,45.52,38.91,699.94
16.6992,9.25,37.04,25.3364,37.0723,11.80000019,33.71,20.00,79.95,909.70,31.81,48.97,40.59,688.94
17.8105,9.87,38.66,22.2668,36.461,11.30000019,32.82,20.00,79.99,887.01,36.00,53.13,43.71,680.05
18.0184,9.98,38.89,20.6784,36.1537,11.39999962,33.91,20.00,79.99,890.87,37.32,23.37,44.52,679.86
18.0618,10,38.99,24.0624,35.6757,11.60000038,55.72,20.01,79.99,888.82,31.55,24.94,46.91,679.86
18.1622,10.06,38.79,25.5381,35.5984,11.60000038,40.27,20.00,79.99,889.67,26.45,45.42,48.33,679.97
18.1717,10.07,39.52,19.7728,35.1363,11.89999962,9.44,20.00,79.97,887.70,28.50,43.08,49.40,680.04
18.263,10.12,39.33,23.2194,35.7388,11.89999962,9.91,20.00,79.99,880.85,26.68,56.52,49.48,680.02
18.3179,10.15,39.37,22.2999,35.4673,11.80000019,9.92,20.00,79.97,883.65,26.48,63.21,49.69,680.03
18.4175,10.2,39.43,16.0576,35.242,11.89999962,10.84,20.00,80.00,889.09,26.58,70.48,50.24,680.01
18.5048,10.25,39.18,25.5444,34.6391,11.89999962,13.09,20.00,79.97,892.82,27.76,49.70,52.34,680.02
18.3614,10.17,39.83,25.9778,34.5332,12,13.83,19.99,79.99,881.16,27.63,45.31,51.72,680.32
12.7547,7.07,41.83,25.1473,34.7783,11.89999962,15.12,20.00,79.97,792.14,17.86,48.83,35.96,700.07
12.7787,7.08,42.78,26.5878,36.0259,12.19999981,40.54,20.00,79.96,801.57,17.65,47.49,35.34,699.88
13.0081,7.21,42.87,21.4646,35.9382,12.19999981,42.16,20.00,79.99,812.72,17.37,42.79,34.46,700.04
13.4719,7.46,44.01,24.8406,35.3541,12,30.88,20.00,79.98,829.24,18.26,48.20,35.71,699.92
13.4933,7.47,43.3,27.3212,36.1273,12,47.61,20.00,80.01,845.94,18.82,46.58,35.91,707.77
13.3989,7.42,41.96,26.0642,35.8497,12.30000019,28.39,20.00,79.96,865.55,17.88,52.72,36.22,719.99
13.394,7.42,40.77,22.6529,35.7658,12.10000038,48.22,20.00,79.94,869.27,18.61,49.49,36.63,720.01
13.4667,7.46,40.36,30.6003,36.0725,12,19.32,20.00,79.97,860.30,19.46,41.81,38.35,720.02
13.4752,7.46,40.79,35.2736,35.7178,12,58.43,20.00,79.98,852.61,18.71,39.46,37.72,720.04
12.8864,7.14,41.54,29.4969,35.8927,12,73.03,20.00,79.99,844.24,16.97,42.90,34.48,719.99
12.4308,6.89,40.34,26.6676,36.5771,12.10000038,46.20,20.00,79.99,839.37,16.62,43.39,32.29,719.94
12.8181,7.1,40.07,38.383,36.1927,11.39999962,52.08,20.00,79.97,829.49,16.65,49.46,33.48,719.89
12.8411,7.11,39.92,46.0682,36.2878,11.5,43.20,20.00,79.98,813.82,17.16,45.32,34.04,719.96
12.4295,6.89,39.5,42.4457,36.411,11.69999981,63.98,20.01,79.97,806.33,15.87,53.75,33.07,719.90
12.4899,6.92,39.05,40.2319,35.8134,11.69999981,34.92,20.00,79.98,815.01,16.33,42.30,34.88,720.04
12.6259,6.99,42.04,35.4251,36.5803,12,35.18,20.00,79.99,818.39,16.25,33.23,34.40,720.03
12.2815,6.8,40.44,32.0645,36.7352,11.80000019,61.00,20.00,80.01,811.79,15.71,33.11,33.47,719.95
11.9569,6.62,39.01,29.9896,37.2793,11.80000019,52.97,20.00,80.00,807.19,15.26,33.52,31.91,720.03
12.3718,6.85,39.18,40.9881,36.6441,11.69999981,38.95,20.00,79.97,803.88,15.90,36.21,33.80,719.94
13.1219,7.27,40.33,45.9412,36.4155,11.69999981,53.20,20.00,79.99,817.04,16.78,39.89,35.85,719.98
12.2081,6.76,39.41,42.7267,36.9436,11.89999962,47.66,20.00,79.98,803.11,15.37,44.78,32.70,719.99
11.8053,6.54,37.19,36.9094,36.5092,12.69999981,25.88,19.99,80.00,786.96,15.65,42.34,32.29,710.70
14.5617,8.07,35.56,42.4366,36.3973,11.69999981,19.21,20.00,79.99,806.95,20.13,38.58,40.26,700.05
15.3573,8.51,35.95,38.5808,36.4127,12,37.69,20.00,79.99,825.78,20.76,46.27,42.62,700.01
16.1261,8.93,36.17,34.9021,36.5971,11.89999962,61.91,20.00,79.98,839.81,22.78,52.30,45.96,700.00
16.0404,8.89,35.88,31.0783,36.7327,12,15.37,20.00,79.99,828.52,23.32,41.13,45.55,700.10
16.0524,8.89,35,34.1446,36.3597,11.89999962,53.96,20.00,79.98,823.69,22.49,41.48,47.15,700.06
14.221,7.88,36.42,32.9374,36.7722,11.89999962,65.34,20.00,79.93,794.32,21.45,47.97,41.48,699.90
12.1309,6.72,38.45,28.4148,36.8042,11.89999962,55.01,20.00,79.97,757.28,18.55,51.36,32.22,700.02
12.8574,7.12,39.88,27.286,37.0297,11.89999962,51.77,20.00,79.98,777.55,20.01,55.28,35.32,700.06
12.9043,7.15,41.39,25.1791,36.9221,12,61.53,20.00,80.00,782.42,19.83,57.96,35.19,699.99
12.8548,7.12,39.77,24.0142,37.3299,12,54.08,20.00,79.98,785.81,20.16,60.14,35.61,699.94
12.3293,6.83,39.54,37.5319,35.7567,12,48.57,20.00,79.98,773.35,19.03,42.51,35.36,700.06
11.493,6.37,39.21,46.7762,36.0734,11.69999981,50.60,20.00,80.00,755.55,15.08,43.17,32.41,699.91
11.6524,6.45,39.92,45.4595,36.322,11.80000019,57.74,20.01,80.00,763.56,14.77,44.34,31.67,699.99
11.7239,6.49,38.48,44.314,35.8947,11.80000019,57.93,20.00,79.97,772.21,15.09,45.80,32.43,699.96
11.7128,6.49,38.7,43.6299,35.7813,11.80000019,51.94,20.00,79.99,777.30,14.86,47.10,31.95,699.99
11.9966,6.65,39.87,42.9443,36.0192,11.80000019,51.15,20.00,80.01,785.99,15.10,49.21,32.77,699.99
11.9238,6.6,39.34,41.9972,36.5485,11.69999981,41.59,20.00,79.98,778.53,14.87,51.25,32.17,699.94
11.6032,6.43,38.24,41.4833,36.8208,11.10000038,50.48,20.00,79.98,773.11,14.65,52.90,31.14,700.02
11.7324,6.5,38.24,41.1898,36.7684,11.89999962,40.18,20.00,79.98,775.38,15.16,54.41,32.44,700.00
12.0622,6.68,39.02,40.3972,36.974,11.89999962,51.27,20.00,80.00,784.43,15.90,57.80,34.41,699.90
12.64,7,39.67,39.5065,37.0047,12.10000038,49.71,20.00,79.97,783.79,16.60,45.53,36.62,699.90
13.4743,7.46,41.6,34.0881,37.6489,11.5,43.63,20.00,79.99,788.46,16.92,43.71,36.91,699.98
12.3937,6.87,40.19,33.3015,36.9161,11.89999962,56.73,20.00,79.99,772.90,16.20,49.15,36.15,700.01
12.4244,6.88,39.2,33.3729,37.4216,11.60000038,51.04,20.00,79.98,781.11,16.67,52.03,37.00,700.08
12.6531,7.01,38.98,32.7098,37.1557,11.69999981,35.45,20.00,80.00,792.73,17.31,54.26,38.39,700.02
12.8526,7.12,39.58,30.8825,37.2861,11.69999981,39.58,20.00,81.63,799.71,17.54,56.50,38.53,700.03
13.133,7.27,40.9,28.6081,37.3475,11.69999981,40.95,20.00,85.00,805.80,18.02,52.95,39.06,699.98
12.6491,7.01,40.08,26.3476,37.2928,11.69999981,43.11,20.00,85.00,793.76,16.83,51.43,37.06,700.05
12.3025,6.81,40.2,24.0693,36.8313,11.89999962,47.52,20.00,85.01,785.48,15.30,47.47,34.69,699.90
11.8258,6.55,39.21,22.5278,36.8957,12,46.47,20.00,85.00,777.70,14.91,44.56,33.59,699.93
11.6458,6.45,38.04,36.8188,36.6669,11.80000019,46.07,20.00,84.99,761.39,14.71,44.38,33.12,699.97
11.778,6.52,38.5,35.6192,36.9572,11.80000019,47.06,20.00,84.97,768.79,14.87,45.85,33.32,699.97
11.774,6.52,37.92,33.8307,36.6111,12.30000019,46.94,20.00,85.00,773.47,15.11,47.68,33.20,699.99
11.2619,6.24,37.08,32.8296,36.8429,11.89999962,48.66,20.00,85.00,768.53,14.86,50.99,32.78,699.99
10.6928,5.92,33.6,32.4435,36.1267,12,46.12,20.00,84.99,762.18,14.73,53.07,32.36,699.96
10.9022,6.04,32.36,31.8083,34.7527,11.89999962,44.03,20.01,85.00,769.59,14.91,57.76,32.94,699.52
11.3227,6.27,32.99,30.6768,36.123,11.19999981,47.55,20.00,85.00,780.31,15.47,63.44,33.74,700.03
11.6764,6.47,35.58,28.5067,36.9175,12,48.19,20.00,84.99,784.65,15.42,45.09,33.64,700.00
11.9308,6.61,35.95,26.0553,35.1669,12,47.12,20.00,85.00,789.43,15.52,48.24,33.34,699.98
12.4737,6.91,38.38,22.452,29.5096,12.39999962,48.18,20.00,84.98,799.67,16.16,50.25,34.17,700.00
12.851,7.12,39.43,24.6928,32.6628,12,48.10,20.00,84.99,798.80,17.29,52.76,36.37,699.97
12.5909,6.97,39.94,35.906,37.2463,11.80000019,48.12,20.00,85.00,779.74,16.96,56.19,35.66,700.04
12.9414,7.17,40.88,34.3407,37.1797,11.80000019,48.92,20.00,85.00,790.86,17.50,58.82,36.74,700.02
13.1823,7.3,42.09,32.4352,37.909,12,48.04,20.00,85.00,799.87,18.28,61.68,38.02,699.94
12.9258,7.16,41.33,29.9644,38.1177,11.80000019,49.11,20.00,84.99,796.48,17.84,65.15,37.49,700.00
13.329,7.38,41.55,25.4839,38.3083,11.80000019,48.29,20.00,84.99,802.34,17.71,68.52,35.70,700.01
13.9319,7.72,42.67,23.2605,38.2311,11.89999962,47.91,20.00,84.99,806.74,19.26,56.66,38.52,700.10
13.848,7.67,42.08,46.3424,37.2217,12,47.89,20.00,84.99,796.05,18.53,48.97,38.97,700.03
13.7905,7.64,42.36,42.8048,37.7646,11.80000019,47.50,20.00,85.00,797.62,18.08,47.95,38.54,699.99
12.9548,7.18,40.04,40.6782,37.8395,11.80000019,48.16,20.00,84.99,785.03,17.55,52.87,37.56,699.93
11.8994,6.59,38.1,39.6056,37.8108,11.89999962,48.74,20.00,84.99,769.44,16.72,56.37,36.92,700.03
12.4013,6.87,38.51,36.9459,37.7666,12.10000038,49.05,20.00,84.99,779.66,16.79,57.53,37.27,700.03
13.9661,7.74,41.38,32.2578,37.9188,11.89999962,49.86,20.00,85.01,809.34,18.16,60.90,39.18,700.00
14.2085,7.87,43.39,27.7253,38.4557,11.89999962,45.96,20.00,85.00,812.35,18.17,63.49,39.29,700.04
13.7656,7.63,43.08,23.6629,38.0379,11.89999962,48.07,20.00,85.00,803.32,17.33,66.68,39.23,699.97
14.0205,7.77,43.28,34.5367,37.6951,11.80000019,47.91,20.00,84.99,808.83,17.66,51.65,40.00,700.11
13.7121,7.6,42.02,43.496,37.4755,12,48.63,20.00,85.01,802.66,17.39,40.24,39.54,699.98
12.726,7.05,40.68,43.8721,37.7813,12.10000038,49.28,20.00,84.97,786.72,16.99,44.12,39.41,699.87
13.2354,7.33,39.84,42.9855,38.0733,12,46.07,20.00,84.99,799.71,18.44,48.64,42.68,700.04
13.2135,7.32,38.62,40.5238,37.8045,11.89999962,48.09,20.00,85.00,792.51,18.11,41.19,40.28,699.99
14.3457,7.95,41.23,36.314,37.9251,12,48.90,20.00,85.17,809.79,18.51,46.78,40.13,700.00
14.9991,8.31,43.67,33.1967,37.9337,12.10000038,47.40,20.00,84.99,824.07,23.79,42.85,42.33,700.03
15.1687,8.4,44.21,30.831,37.9788,12.30000019,46.45,20.00,84.81,823.14,18.07,58.45,42.34,709.00
15.0878,8.36,43.61,30.6374,38.1117,11.89999962,48.31,20.00,85.00,828.53,17.71,47.08,42.52,719.97
15.0566,8.34,43.24,30.6965,37.9591,11.89999962,47.86,20.00,85.00,830.58,18.04,38.92,44.09,719.99
14.2511,7.89,39.89,28.0373,38.042,11.89999962,46.53,20.00,85.00,821.17,18.68,45.21,44.12,720.07
14.4724,8.02,37.04,24.5635,37.8245,11.89999962,47.97,20.00,84.97,824.49,18.54,44.89,43.20,720.07
14.5815,8.08,36.49,34.5958,37.8407,11.80000019,48.02,20.00,84.98,815.36,20.32,40.06,47.38,704.94
14.7944,8.19,40.1,39.4837,37.4715,11.89999962,48.15,20.00,84.99,811.38,21.22,38.86,47.75,700.05
14.8331,8.22,40.91,33.2464,37.9973,12,49.50,20.00,85.00,811.01,19.71,48.86,47.52,700.05
14.9222,8.27,39.38,37.3674,37.4099,11.89999962,49.16,20.00,85.00,811.33,19.66,54.42,48.85,700.02
15.0176,8.32,39.29,41.8322,36.8404,11.89999962,47.49,20.00,84.99,815.31,20.32,59.57,51.25,699.97
15.0096,8.31,40.1,34.6456,37.2003,12,48.04,20.00,84.99,814.95,20.35,64.94,50.84,699.96
14.9924,8.3,40.12,40.236,36.9871,11.89999962,48.02,20.00,84.99,814.74,20.45,51.45,51.20,700.06
14.9871,8.3,38.27,41.0101,36.7429,12,48.83,20.00,84.96,815.19,20.63,46.07,51.91,700.03
15.0134,8.32,40.79,32.735,37.0512,12,45.65,20.00,84.99,811.82,20.14,51.69,49.84,699.97
14.9575,8.29,40.65,40.0422,36.6289,11.5,48.50,19.99,85.00,809.09,20.06,47.05,50.52,699.94
14.0723,7.79,39.84,43.1109,36.6191,11.60000038,48.45,20.00,84.98,798.40,19.23,46.86,50.04,699.97
13.8602,7.68,38.83,36.3546,36.6222,11.69999981,50.39,20.00,85.02,796.20,18.96,52.64,48.08,699.97
14.3393,7.94,41.33,28.3652,37.562,11.80000019,47.27,19.99,84.95,802.02,18.40,60.20,46.22,700.08
14.6404,8.11,42.29,37.0157,36.4305,11.69999981,48.26,20.00,85.01,807.36,19.05,53.21,48.84,700.04
15.034,8.33,41.04,41.7362,36.854,11.89999962,48.85,20.00,84.98,811.67,19.14,50.01,47.49,700.02
14.8851,8.25,43.3,37.8157,36.6301,11,48.47,20.00,85.00,809.75,20.36,54.94,50.35,700.02
14.8415,8.22,42.85,33.8754,36.8294,11.19999981,47.06,20.00,84.98,809.86,20.80,46.67,51.22,699.98
14.9876,8.3,42.19,27.3752,36.3051,11.19999981,48.32,20.00,84.99,815.55,21.32,44.15,52.25,699.98
15.1442,8.39,41.85,30.1795,35.7164,11.5,47.00,20.00,85.00,818.16,21.58,45.15,51.88,699.97
15.1249,8.38,41.47,47.3211,34.9814,11.5,48.50,20.00,85.00,817.65,20.81,49.04,52.63,699.97
15.1404,8.39,42.43,43.9842,35.3475,11.80000019,45.50,20.00,84.99,818.06,20.64,53.12,52.23,700.01
15.1405,8.39,42.13,40.2985,35.9642,11.19999981,47.25,20.00,85.00,816.72,20.64,57.34,51.40,699.97
15.1336,8.38,37.46,39.3829,35.9903,12.10000038,49.45,20.00,84.99,821.05,23.05,58.49,55.30,700.03
14.7035,8.14,36.55,38.7568,36.6231,12.30000019,47.96,20.00,85.00,808.80,19.20,50.88,55.43,699.96
15.1074,8.37,36.83,33.5935,36.4582,12,47.78,20.00,84.99,809.20,18.63,41.14,52.17,700.11
17.6526,9.78,33.58,34.0288,36.9701,12,48.98,20.01,84.99,839.86,24.17,49.28,67.27,680.37
17.9123,9.92,31.05,40.9388,37.3425,11.89999962,48.53,20.00,85.00,829.10,24.84,46.13,69.13,679.93
18.3235,10.15,33.05,44.489,37.5669,12,44.58,20.00,85.01,830.98,25.53,45.96,71.14,679.60
18.9338,10.49,32.82,39.4924,36.7399,12.10000038,52.03,20.02,85.04,840.36,26.57,48.23,73.76,680.08
12.7224,7.05,33.92,43.7931,36.9469,12.10000038,46.63,19.18,84.93,718.21,17.87,51.21,49.30,658.54
0,0,31.02,47.8045,18.0518,12.10000038,29.68,0.00,83.03,83.19,0.22,40.36,0.00,154.55
4.6945,3.26,32.53,42.1393,29.3234,12.10000038,38.66,10.44,83.84,349.83,9.47,35.95,9.38,436.51
8.9368,6.2,35.44,37.2507,36.8097,12.10000038,49.54,20.00,85.01,719.87,13.23,39.14,45.82,700.01
8.9376,6.2,35.92,37.876,36.9711,11.89999962,49.13,20.01,84.98,719.88,13.50,37.27,42.93,699.95
9.9278,6.89,34.86,40.631,37.3486,11.89999962,46.84,20.00,85.00,739.86,27.13,38.68,44.84,700.12
13.2072,9.16,34.02,42.0127,37.9877,11.89999962,49.52,20.00,84.99,799.18,32.04,40.81,57.70,699.93
13.0384,9.05,33.94,47.0626,37.1647,11.89999962,39.15,20.00,84.99,798.59,31.87,46.01,58.52,700.06
13.0318,9.04,34.1,45.3174,36.6519,12,46.79,20.00,84.97,798.40,31.71,41.74,57.28,700.04
13.581,9.42,34.73,43.9954,36.0176,12.10000038,57.12,20.00,84.93,810.50,31.73,47.90,60.16,700.04
13.997,9.71,35.79,41.4559,36.0884,12.19999981,36.45,20.00,85.00,820.17,32.69,51.50,62.12,700.00
14.3742,9.97,36.35,38.0809,36.6211,12.19999981,41.17,20.00,84.99,827.94,32.13,61.94,64.27,700.02
13.7635,9.55,35.34,42.3363,38.5341,11.69999981,62.40,20.00,84.98,814.05,31.46,51.83,62.70,699.97
13.1977,9.16,34.65,46.3296,40.0004,11.69999981,30.42,20.00,84.96,804.44,30.72,45.15,61.04,700.01
13.6587,9.48,34.8,44.7218,39.7993,11.89999962,55.45,20.00,84.99,815.02,30.96,50.10,62.12,699.94
13.0809,9.08,35.58,41.6806,38.1721,12,50.56,19.99,84.97,790.97,31.33,41.07,45.53,699.82
9.7193,6.74,35.93,40.8358,36.9684,11.89999962,49.56,20.00,85.00,721.69,25.71,42.52,33.59,700.15
13.8915,9.64,35.59,38.6722,37.9981,12,51.37,20.00,84.99,825.42,29.48,47.51,63.00,700.01
13.7046,9.51,36.08,35.5228,37.627,12,51.48,20.01,85.01,821.37,28.81,54.23,62.78,699.94
12.4202,8.62,35.47,40.0438,36.9473,11.69999981,54.13,20.00,84.98,793.66,26.89,48.76,58.19,700.11
12.6276,8.76,32.96,44.3456,37.1219,11.80000019,42.44,20.05,84.98,793.21,26.83,46.95,55.78,700.05
12.6832,8.8,31.84,32.2058,36.8146,11.60000038,53.66,20.00,84.66,772.96,27.20,40.32,47.08,699.96
11.5547,8.02,31.35,36.7124,36.887,11.80000019,50.34,19.99,85.01,750.50,24.63,44.30,45.54,691.27
10.2859,7.14,32.28,44.0295,37.8691,11.5,40.30,20.01,84.99,704.82,22.71,40.31,48.40,642.41
13.9993,9.71,37.59,37.4526,37.5995,11.5,45.36,19.99,85.00,775.57,26.75,49.65,62.65,643.09
14.1614,9.83,37.88,34.5061,37.9791,11.69999981,60.88,20.00,84.99,782.47,26.13,54.42,60.35,649.99
14.3472,9.95,37.44,44.1672,37.6126,11.60000038,30.15,20.00,85.00,787.89,26.60,44.49,61.67,649.97
14.6245,10.15,37.48,38.7173,38.0713,11.69999981,47.73,20.01,85.00,794.49,26.82,52.82,62.27,649.93
14.3077,9.93,36.35,32.9989,38.2252,11.69999981,65.02,20.00,84.99,789.70,26.74,62.40,61.92,649.92
14.688,10.19,37.92,39.8568,37.686,11.60000038,25.32,20.00,85.00,800.91,27.27,53.57,64.40,650.08
14.9976,10.41,39.04,42.8566,38.1309,11.80000019,37.99,20.00,84.98,812.95,28.26,52.71,68.30,650.04
15.2887,10.61,39.08,43.4802,38.249,11.69999981,44.94,20.00,84.99,822.30,28.79,62.05,69.80,650.01
13.5394,9.39,41.13,48.4611,38.0619,11.80000019,55.50,20.00,85.00,779.67,25.91,71.64,61.09,649.90
12.1076,8.4,36.98,49.4662,39.6017,11.60000038,32.32,20.00,85.00,750.93,24.34,45.33,56.70,649.90
14.4315,10.01,34.58,43.8051,40.1358,11.80000019,35.91,20.00,84.99,808.65,28.76,47.53,70.69,649.91
14.5617,10.1,34.67,39.1471,39.2226,11.80000019,54.66,20.00,85.01,811.78,28.47,55.65,72.54,650.06
14.6749,10.18,35.61,35.4613,38.635,11.80000019,63.04,20.00,84.99,814.95,28.90,44.48,72.59,649.98
14.6655,10.18,35.97,35.1558,38.6949,11.89999962,20.94,20.01,84.99,812.95,28.92,48.50,72.17,649.86
14.8204,10.28,36.91,40.7616,38.0136,11.69999981,33.85,20.02,84.99,809.52,27.33,61.41,72.43,649.81
14.6784,10.18,34.03,37.2942,38.5979,12,50.20,20.00,85.00,814.20,28.67,59.30,76.18,650.02
14.4315,10.01,38.76,29.2668,38.9116,12.10000038,50.29,20.00,85.00,805.15,26.23,53.80,72.24,649.88
